evaluation,iteration,point_index,phi_applied,target_observable,simulated_observable,target_flux,simulated_flux,point_objective,dJ_dkappa0,dJ_dkappa1,converged,steps_taken,final_relative_change,final_absolute_change,diagnostics_valid,reason
9,3,0,0.0,0.15283692351171685,0.15139030078353954,0.15283692351171685,0.15139030078353954,1.0463586588405377e-06,-3.835629762260648e-05,-4.677762757978016e-05,1,21,0.0001796169487535924,2.719714896654013e-05,1,
9,3,1,0.002857142857142857,0.15164222398564503,0.15060384792307677,0.15164222398564503,0.15060384792307677,5.39112423653898e-07,-2.5837486933780623e-05,-3.5967571647415517e-05,1,21,0.00018003130381503925,2.7118289242122895e-05,1,
9,3,2,0.005714285714285714,0.15768304391864116,0.15039746815020547,0.15768304391864116,0.15039746815020547,2.6539807138831518e-05,-0.00016931199715407424,-0.0002692599016892171,1,21,0.00018009331078937355,2.709045678356281e-05,1,
9,3,3,0.008571428571428572,0.15752328104076163,0.15078485851452375,0.15752328104076163,0.15078485851452375,2.2703169071081983e-05,-0.00014547636350724683,-0.00026472029294043344,1,21,0.0001797938787624195,2.7115069694522154e-05,1,
9,3,4,0.011428571428571429,0.1757575919983836,0.15178729151217568,0.1757575919983836,0.15178729151217568,0.0002872876526994098,-0.000477868078779627,-0.000997374198255038,1,21,0.00017912112514596322,2.719318131175208e-05,1,
9,3,5,0.014285714285714285,0.15500963246407307,0.1534349163634541,0.15500963246407307,0.1534349163634541,1.2398653987813303e-06,-2.879086058782062e-05,-6.915330160147187e-05,1,21,0.00017805997999350044,2.7325483713064314e-05,1,
9,3,6,0.017142857142857144,0.14154558325286135,0.15576882583775553,0.14154558325286135,0.15576882583775553,0.00010115031481441162,0.00023659329558635233,0.000656912680697396,1,21,0.000176591531462837,2.751231395051179e-05,1,
9,3,7,0.02,0.17423541959823166,0.15884424586457221,0.17423541959823166,0.15884424586457221,0.00011844411444986303,-0.0002307367129680487,-0.0007449184518393907,1,21,0.0001746920199478831,2.7753670511942996e-05,1,
9,3,8,0.022857142857142857,0.18051762045906747,0.16273547422029988,0.18051762045906747,0.16273547422029988,0.00015810236242834759,-0.00023750702886949607,-0.0008984003002103899,1,21,0.00017233133688550125,2.804925559679594e-05,1,
9,3,9,0.025714285714285714,0.18505623210130806,0.1675437023721455,0.18505623210130806,0.1675437023721455,0.00015334434875749364,-0.00020541585711735265,-0.0009195774901259122,1,21,0.0001694703608106256,2.839850439734226e-05,1,
9,3,10,0.02857142857142857,0.2001595140501302,0.17340988235177973,0.2001595140501302,0.17340988235177973,0.0003577713979989064,-0.00027042596248047116,-0.0014521502535629048,1,21,0.00016605679416315962,2.8800671686757262e-05,1,
9,3,11,0.03142857142857143,0.2100297946708123,0.18053705059870578,0.2100297946708123,0.18053705059870578,0.00043491097645115414,-0.0002504389272181815,-0.001643596123880946,1,21,0.00016201737978012941,2.925487969018814e-05,1,
9,3,12,0.03428571428571429,0.2177630371219735,0.18923195339625998,0.2177630371219735,0.18923195339625998,0.00040701136928202617,-0.00019587985273641892,-0.0016149774720156888,1,21,0.00015724254861477393,2.975999416870989e-05,1,
9,3,13,0.037142857142857144,0.23685192629599827,0.19999069113037685,0.23685192629599827,0.19999069113037685,0.0006793753289681016,-0.00019202034750447137,-0.0020801396438496047,1,21,0.00015155347809046288,3.031387900032101e-05,1,
9,3,14,0.04,0.2481075745648836,0.21373233004683456,0.2481075745648836,0.21373233004683456,0.0005908287178374699,-0.00011928795226352408,-0.0018579542356308933,1,20,0.00019655278564652476,4.201794359728894e-05,1,
10,3,0,0.0,0.15283692351171685,0.1532883365420155,0.15283692351171685,0.1532883365420155,1.0188686196141061e-07,1.1884310480884626e-05,1.4242484421462377e-05,1,21,0.00017834537615156947,2.7343142563279743e-05,1,
10,3,1,0.002857142857142857,0.15164222398564503,0.15260140204999473,0.15164222398564503,0.15260140204999473,4.6001127956803727e-07,2.369539547565926e-05,3.239166022550189e-05,1,21,0.00017870733041936462,2.727586357537115e-05,1,
10,3,2,0.005714285714285714,0.15768304391864116,0.15249520627571364,0.15768304391864116,0.15249520627571364,1.3456829704704142e-05,-0.00011968540023774325,-0.0001867766213579432,1,21,0.00017871463132075965,2.7257995970447757e-05,1,
10,3,3,0.008571428571428572,0.15752328104076163,0.1529830127287998,0.15752328104076163,0.1529830127287998,1.0307018172320516e-05,-9.73022647738018e-05,-0.00017361720568499265,1,21,0.00017835874361363496,2.7290725484047096e-05,1,
10,3,4,0.011428571428571429,0.1757575919983836,0.15408556652742736,0.1757575919983836,0.15408556652742736,0.0002348383440067615,-0.0004288806067325041,-0.0008770505675727995,1,21,0.0001776285941343962,2.7374865117474334e-05,1,
10,3,5,0.014285714285714285,0.15500963246407307,0.15583236173100873,0.15500963246407307,0.15583236173100873,3.3844172333256965e-07,1.4932472110962302e-05,3.5113337161705795e-05,1,21,0.00017651020513402227,2.7510858082863132e-05,1,
10,3,6,0.017142857142857144,0.14154558325286135,0.15826365173220797,0.14154558325286135,0.15826365173220797,0.00013974690684010605,0.0002760996271395969,0.0007498447499597318,1,21,0.00017498608088237,2.7698783064245003e-05,1,
10,3,7,0.02,0.17423541959823166,0.16143354315497224,0.17423541959823166,0.16143354315497224,8.194402023425585e-05,-0.0001905873998715486,-0.0006012691598830602,1,21,0.00017303426891276597,2.7938369413144093e-05,1,
10,3,8,0.022857142857142857,0.18051762045906747,0.16541476707434383,0.18051762045906747,0.16541476707434383,0.00011404809018013528,-0.00020039749735470725,-0.0007399453722699127,1,21,0.00017062697063291587,2.8229037238952648e-05,1,
10,3,9,0.025714285714285714,0.18505623210130806,0.17030619548082188,0.18505623210130806,0.17030619548082188,0.00010878179015291954,-0.0001719816657844137,-0.0007505957675898318,1,21,0.00016772806093812024,2.856991991101454e-05,1,
10,3,10,0.02857142857142857,0.2001595140501302,0.17624512104715104,0.2001595140501302,0.17624512104715104,0.0002859490963506556,-0.0002405526925244522,-0.001257424943750088,1,21,0.0001642892864326331,2.8959942982437203e-05,1,
10,3,11,0.03142857142857143,0.2100297946708123,0.18342837303747664,0.2100297946708123,0.18342837303747664,0.0003538178164570392,-0.0002251069170636681,-0.0014352871055396863,1,21,0.0001602431924860175,2.9397858894802953e-05,1,
10,3,12,0.03428571428571429,0.2177630371219735,0.19215122762160353,0.2177630371219735,0.19215122762160353,0.0003279823929417902,-0.00017570469439556475,-0.001403523931575418,1,21,0.00015548935397868233,2.988211660009954e-05,1,
10,3,13,0.037142857142857144,0.23685192629599827,0.20288617601371262,0.23685192629599827,0.20288617601371262,0.0005768360961197353,-0.00017774529372563148,-0.0018572369361037602,1,21,0.0001498654757898626,3.041019073718454e-05,1,
10,3,14,0.04,0.2481075745648836,0.2164959795375627,0.2481075745648836,0.2164959795375627,0.0004996464700853386,-0.00011169270483879948,-0.0016618900507179596,1,20,0.0001946718908843853,4.2153887882506735e-05,1,
11,4,0,0.0,0.15283692351171685,0.16129727556230916,0.15283692351171685,0.16129727556230916,3.578877840997514e-05,0.00021693170782060488,0.00023976938342695783,1,21,0.00017268185251281367,2.7857922907104093e-05,1,
11,4,1,0.002857142857142857,0.15164222398564503,0.16105723434183586,0.15164222398564503,0.16105723434183586,4.432121000362189e-05,0.0002263783328736581,0.0002846372908357904,1,21,0.00017279882480200867,2.783531072911294e-05,1,
11,4,2,0.005714285714285714,0.15768304391864116,0.16139911931207468,0.15768304391864116,0.16139911931207468,6.904608164829395e-06,8.339700809434638e-05,0.00011937534550366988,1,21,0.00017255707147726144,2.7855366007883964e-05,1,
11,4,3,0.008571428571428572,0.15752328104076163,0.16233429377645014,0.15752328104076163,0.16233429377645014,1.1572921771459309e-05,0.00010025626215111097,0.00016361248256788012,1,21,0.00017195115175342362,2.791836937970915e-05,1,
11,4,4,0.011428571428571429,0.1757575919983836,0.16388123435756535,0.1757575919983836,0.16388123435756535,7.052393540624163e-05,-0.00022848341199274794,-0.00042606337383735584,1,21,0.00017097398875124648,2.8024219732220024e-05,1,
11,4,5,0.014285714285714285,0.15500963246407307,0.1660666600008345,0.15500963246407307,0.1660666600008345,6.112892897430094e-05,0.0001950974624298707,0.0004170080216204445,1,21,0.00016961657800462865,2.8172437102375048e-05,1,
11,4,6,0.017142857142857144,0.14154558325286135,0.168927314150864,0.14154558325286135,0.168927314150864,0.0003748795934853899,0.00043976498190054285,0.0010819246434568422,1,21,0.00016786751345629255,2.83621692681868e-05,1,
11,4,7,0.02,0.17423541959823166,0.17251267583416857,0.17423541959823166,0.17251267583416857,1.4839230383112347e-06,-2.4960365021926085e-05,-7.106760316158605e-05,1,21,0.00016571233879557508,2.8592217067524572e-05,1,
11,4,8,0.022857142857142857,0.18051762045906747,0.17688907075042198,0.18051762045906747,0.17688907075042198,6.583186494033055e-06,-4.692139310178009e-05,-0.0001557021891085048,1,21,0.00016313235403332636,2.8861038683464235e-05,1,
11,4,9,0.025714285714285714,0.18505623210130806,0.18214600657853874,0.18505623210130806,0.18214600657853874,4.2347062967043175e-06,-3.314395738327543e-05,-0.00012936426450282535,1,21,0.00016010305097520887,2.9166801070013015e-05,1,
11,4,10,0.02857142857142857,0.2001595140501302,0.18840623452588579,0.2001595140501302,0.18840623452588579,6.906978978760305e-05,-0.00011590068946902672,-0.00053858433530388,1,21,0.00015659135378145599,2.9507407930229324e-05,1,
11,4,11,0.03142857142857143,0.2100297946708123,0.19584243489155137,0.2100297946708123,0.19584243489155137,0.00010064058875298335,-0.00011840120971161188,-0.000665992114648254,1,21,0.00015255079930041188,2.9880478270488675e-05,1,
11,4,12,0.03428571428571429,0.2177630371219735,0.20470654138994554,0.2177630371219735,0.20470654138994554,8.523604040031852e-05,-8.924911677505596e-05,-0.0006222418539772084,1,21,0.00014791330625200583,3.0283300651523515e-05,1,
11,4,13,0.037142857142857144,0.23685192629599827,0.21541614178453036,0.23685192629599827,0.21541614178453036,0.0002297464288113222,-0.00011396970384751794,-0.001022163152895783,1,20,0.00019457679683341987,4.192314012496645e-05,1,
11,4,14,0.04,0.2481075745648836,0.22854966921051112,0.2481075745648836,0.22854966921051112,0.00019125583092509087,-7.357325169949762e-05,-0.0009077296810474772,1,20,0.00018637393694701784,4.260364184716092e-05,1,
12,5,0,0.0,0.15283692351171685,0.1627946402533021,0.15283692351171685,0.1627946402533021,4.957806135281688e-05,0.00025614961159563796,0.0002743025510098635,1,21,0.000171578675867366,2.7936882186219147e-05,1,
12,5,1,0.002857142857142857,0.15164222398564503,0.1627231024389532,0.15164222398564503,0.1627231024389532,6.139293364853171e-05,0.00026716392946740664,0.00032530078232830613,1,21,0.00017160167508273465,2.79283495047411e-05,1,
12,5,2,0.005714285714285714,0.15768304391864116,0.1632334459756441,0.15768304391864116,0.1632334459756441,1.5403481497173826e-05,0.00012484799219852663,0.00017297042639000912,1,21,0.0001712662801238377,2.7961173890284075e-05,1,
12,5,3,0.008571428571428572,0.15752328104076163,0.1643363927744891,0.15752328104076163,0.1643363927744891,2.3209245748100293e-05,0.00014224218984156266,0.00022455556682456442,1,21,0.0001705682565767476,2.8035353949101838e-05,1,
12,5,4,0.011428571428571429,0.1757575919983836,0.16604969694690322,0.1757575919983836,0.16604969694690322,4.7121613165221944e-05,-0.000187042930537029,-0.0003372102019238603,1,21,0.00016950187386905252,2.815050635146532e-05,1,
12,5,5,0.014285714285714285,0.15500963246407307,0.16839923779388508,0.15500963246407307,0.16839923779388508,8.964076544400526e-05,0.00023653181828595966,0.0004884853764665016,1,21,0.00016805963677839585,2.8305871811934447e-05,1,
12,5,6,0.017142857142857144,0.14154558325286135,0.17142074411887534,0.14154558325286135,0.17142074411887534,0.00044626261838518665,0.0004802622288168726,0.0011408427137459007,1,21,0.0001662318839442559,2.850033090570636e-05,1,
12,5,7,0.02,0.17423541959823166,0.17516240987741433,0.17423541959823166,0.17516240987741433,4.296554888484461e-07,1.3441978097424545e-05,3.69247975143674e-05,1,21,0.00016400604909161534,2.8732407081927258e-05,1,
12,5,8,0.022857142857142857,0.18051762045906747,0.17968884359857512,0.18051762045906747,0.17968884359857512,3.4343554223862314e-07,-1.0726351011645257e-05,-3.430981038691503e-05,1,21,0.00016136574972554007,2.9000304620496742e-05,1,
12,5,9,0.025714285714285714,0.18505623210130806,0.18508711966959693,0.18505623210130806,0.18508711966959693,4.770209372368431e-10,3.4781696265947057e-07,1.3121306419018552e-06,1,21,0.00015828919175068764,2.9301928754582596e-05,1,
12,5,10,0.02857142857142857,0.2001595140501302,0.19147631909697768,0.2001595140501302,0.19147631909697768,3.76989372972943e-05,-8.577842340774523e-05,-0.00038328572638549844,1,21,0.00015474675161005462,2.963492429877701e-05,1,
12,5,11,0.03142857142857143,0.2100297946708123,0.19902320548822164,0.2100297946708123,0.19902320548822164,6.057250271707398e-05,-9.213141103240297e-05,-0.0004974051967520774,1,21,0.00015069661900800915,2.999664456412865e-05,1,
12,5,12,0.03428571428571429,0.2177630371219735,0.20796944824457833,0.2177630371219735,0.20796944824457833,4.795719154978395e-05,-6.7298711820384e-05,-0.00044918967953270085,1,21,0.0001460775714102862,3.038411036415667e-05,1,
12,5,13,0.037142857142857144,0.23685192629599827,0.2187133035648377,0.23685192629599827,0.2187133035648377,0.00016450481729192307,-9.738249145355278e-05,-0.0008327135587709414,1,20,0.00019235092308688773,4.2077799535661375e-05,1,
12,5,14,0.04,0.2481075745648836,0.2317919999620178,0.2481075745648836,0.2317919999620178,0.00013309898731066877,-6.261671665600415e-05,-0.0007306658658911504,1,20,0.000184297363184677,4.272652878689609e-05,1,
13,6,0,0.0,0.15283692351171685,0.16282868937903452,0.15283692351171685,0.16282868937903452,4.991769257364062e-05,0.0002617151614941632,0.00027007171895156797,1,21,0.00017155492214227598,2.793885617724534e-05,1,
13,6,1,0.002857142857142857,0.15164222398564503,0.16295232732280238,0.15164222398564503,0.16295232732280238,6.395921874862685e-05,0.0002774420270069104,0.00032550996785470174,1,21,0.00017146903757023278,2.7946070621703845e-05,1,
13,6,2,0.005714285714285714,0.15768304391864116,0.16365767150109972,0.15768304391864116,0.16365767150109972,1.7848087374518593e-05,0.00013662362684233937,0.00018237398590125665,1,21,0.00017102536008964904,2.79943999522414e-05,1,
13,6,3,0.008571428571428572,0.15752328104076163,0.16495477190198543,0.15752328104076163,0.16495477190198543,2.7613528210196724e-05,0.00015760947125662066,0.00023970463946057876,1,21,0.00017022090622608263,2.808353116359741e-05,1,
13,6,4,0.011428571428571429,0.1757575919983836,0.16686067123251663,0.1757575919983836,0.16686067123251663,3.9577599557005474e-05,-0.0001740039051138194,-0.0003021735582872179,1,21,0.0001690512386214918,2.8212772553215526e-05,1,
13,6,5,0.014285714285714285,0.15500963246407307,0.1694004713549413,0.15500963246407307,0.1694004713549413,0.00010354812199139846,0.00025787550033198555,0.0005129002186297725,1,21,0.00016751018007662877,2.838105757779763e-05,1,
13,6,6,0.017142857142857144,0.14154558325286135,0.1726090167094628,0.14154558325286135,0.1726090167094628,0.00048246844905643603,0.0005062277680584565,0.0011578555112345113,1,21,0.00016558944623959804,2.8586965192617386e-05,1,
13,6,7,0.02,0.17423541959823166,0.1765334436904486,0.17423541959823166,0.1765334436904486,2.640457364201935e-06,3.3762503720030876e-05,8.927290274040545e-05,1,21,0.00016327792501661748,2.8828721475637753e-05,1,
13,6,8,0.022857142857142857,0.18051762045906747,0.18123701855597774,0.18051762045906747,0.18123701855597774,2.5876681092353003e-07,9.429587557993648e-06,2.902108835989347e-05,1,21,0.00016056083832579414,2.910424063629069e-05,1,
13,6,9,0.025714285714285714,0.18505623210130806,0.1868049939497513,0.18505623210130806,0.1868049939497513,1.5290840012761e-06,2.018871338350821e-05,7.296316147972445e-05,1,21,0.00015741827680981998,2.9411150099606376e-05,1,
13,6,10,0.02857142857142857,0.2001595140501302,0.19335379447653755,0.2001595140501302,0.19335379447653755,2.315890945724403e-05,-6.807527687829847e-05,-0.0002922878678102338,1,21,0.00015382274994243602,2.9746788110934785e-05,1,
13,6,11,0.03142857142857143,0.2100297946708123,0.20104600991192928,0.2100297946708123,0.20104600991192928,4.035419429689848e-05,-7.617936049823088e-05,-0.0003947515971153925,1,21,0.00014973556788417834,3.0108246740434552e-05,1,
13,6,12,0.03428571428571429,0.2177630371219735,0.21011621283127555,0.2177630371219735,0.21011621283127555,2.923696086645471e-05,-5.329905737175549e-05,-0.0003408533831042353,1,21,0.00014509982262027682,3.0492249631475232e-05,1,
13,6,13,0.037142857142857144,0.23685192629599827,0.2209495795841858,0.23685192629599827,0.2209495795841858,0.0001264423154715532,-8.684894767038794e-05,-0.0007094574801967477,1,20,0.00019111408030593097,4.223464733199567e-05,1,
13,6,14,0.04,0.2481075745648836,0.23405583967012936,0.2481075745648836,0.23405583967012936,9.872562677607973e-05,-5.5246180757151806e-05,-0.0006122188294210382,1,20,0.0001831283839610752,4.287011841094812e-05,1,
14,7,0,0.0,0.15283692351171685,0.1606226512272591,0.15283692351171685,0.1606226512272591,3.0308778030276237e-05,0.00021885271431971315,0.0002034460443451629,1,21,0.00017317905954671194,2.7821297747615548e-05,1,
14,7,1,0.002857142857142857,0.15164222398564503,0.16129756563231737,0.15164222398564503,0.16129756563231737,4.661281115701508e-05,0.0002534889391110998,0.0002680882181119732,1,21,0.00017278614857685798,2.787480152002808e-05,1,
14,7,2,0.005714285714285714,0.15768304391864116,0.1625520415847095,0.15768304391864116,0.1625520415847095,1.1853569136074264e-05,0.00011884235336717627,0.00014308403838391717,1,21,0.00017203924837778928,2.797014301889056e-05,1,
14,7,3,0.008571428571428572,0.15752328104076163,0.16439433528152236,0.15752328104076163,0.16439433528152236,2.360569318971056e-05,0.00015513036444848437,0.000212914088918396,1,21,0.00017093850091926468,2.8106125651627956e-05,1,
14,7,4,0.011428571428571429,0.1757575919983836,0.1668396716479003,0.1757575919983836,0.1668396716479003,3.976465168872991e-05,-0.00018519505948915688,-0.00029036243000469636,1,21,0.0001694823926270443,2.8281179898032027e-05,1,
14,7,5,0.014285714285714285,0.15500963246407307,0.1699112562202817,0.15500963246407307,0.1699112562202817,0.00011102919528573406,0.00028282972296182307,0.0005080692021988707,1,21,0.00016766755047593088,2.84933815442312e-05,1,
14,7,6,0.017142857142857144,0.14154558325286135,0.1736418785802832,0.14154558325286135,0.1736418785802832,0.0005150860868726268,0.0005527104721146681,0.0011420666773202463,1,21,0.00016548835401033148,2.8740464885740336e-05,1,
14,7,7,0.02,0.17423541959823166,0.17807633528743214,0.17423541959823166,0.17807633528743214,7.376316665768488e-06,5.950046733752498e-05,0.000142144921784681,1,21,0.00016293643316436614,2.901985129377671e-05,1,
14,7,8,0.022857142857142857,0.18051762045906747,0.18327505760897841,0.18051762045906747,0.18327505760897841,3.8017298178716448e-06,3.8037076450798005e-05,0.00010575403970994119,1,21,0.00015999972022554657,2.932865051763489e-05,1,
14,7,9,0.025714285714285714,0.18505623210130806,0.1893196046480804,0.18505623210130806,0.1893196046480804,9.088172736263539e-06,5.1718481247656175e-05,0.00016877637462024312,1,21,0.00015666140342296918,2.9663722119988023e-05,1,
14,7,10,0.02857142857142857,0.2001595140501302,0.19632119264789688,0.2001595140501302,0.19632119264789688,7.366355593451069e-06,-4.030461507692856e-05,-0.0001561128973754093,1,21,0.00015289783643184467,3.0021675850866458e-05,1,
14,7,11,0.03142857142857143,0.2100297946708123,0.2044344407500547,0.2100297946708123,0.2044344407500547,1.56539927492245e-05,-4.98062271874387e-05,-0.000232431182797656,1,21,0.00014867528366735037,3.0398868030218074e-05,1,
14,7,12,0.03428571428571429,0.2177630371219735,0.21391145068149647,0.2177630371219735,0.21391145068149647,7.417359054258717e-06,-2.8220772842812554e-05,-0.0001620740716711495,1,20,0.00019646575951570353,4.203453397388923e-05,1,
14,7,13,0.037142857142857144,0.23685192629599827,0.22502119241413918,0.23685192629599827,0.22502119241413918,6.998313209183808e-05,-6.825379961097506e-05,-0.0004979072797947859,1,20,0.0001895078983150648,4.265137602338376e-05,1,
14,7,14,0.04,0.2481075745648836,0.23831638429590918,0.2481075745648836,0.23831638429590918,4.793370344152707e-05,-4.118079292964761e-05,-0.0004029368231675024,1,20,0.00018157294734779718,4.32796667145241e-05,1,
15,8,0,0.0,0.15283692351171685,0.1508460065929152,0.15283692351171685,0.1508460065929152,1.9818750887866644e-06,-6.95289575162446e-05,-4.962084319425394e-05,1,21,0.0001798510855680707,2.7134698244279942e-05,1,
15,8,1,0.002857142857142857,0.15164222398564503,0.1529545183009397,0.15164222398564503,0.1529545183009397,8.610581849817618e-07,4.2430942243976885e-05,3.460311746744639e-05,1,21,0.0001786989179966626,2.7337692139084435e-05,1,
15,8,2,0.005714285714285714,0.15768304391864116,0.15562275675567194,0.15768304391864116,0.15562275675567194,2.122391596954331e-06,-6.139958340318058e-05,-5.7243704512906096e-05,1,21,0.00017722103818636678,2.7584515074063898e-05,1,
15,8,3,0.008571428571428572,0.15752328104076163,0.1588548409065509,0.15752328104076163,0.1588548409065509,8.865258380850285e-07,3.639567662284084e-05,3.8836757838461194e-05,1,21,0.00017542136670344193,2.7871422542319335e-05,1,
15,8,4,0.011428571428571429,0.1757575919983836,0.1626620616526642,0.1757575919983836,0.1626620616526642,8.574645751775239e-05,-0.0003265116186785549,-0.00039952710666756714,1,21,0.00017330120522013868,2.8194417454524556e-05,1,
15,8,5,0.014285714285714285,0.15500963246407307,0.16706378148831597,0.15500963246407307,0.16706378148831597,7.265125434927415e-05,0.00027248398303861726,0.00038337232495334303,1,21,0.00017085925183256615,2.8549270620431555e-05,1,
15,8,6,0.017142857142857144,0.14154558325286135,0.17208889032838046,0.14154558325286135,0.17208889032838046,0.00046644680355480925,0.0006216061897905536,0.0010092744552246834,1,21,0.0001680915213444266,2.893154652944263e-05,1,
15,8,7,0.02,0.17423541959823166,0.1777780110645827,0.17423541959823166,0.1777780110645827,6.274977148727325e-06,6.438553506485413e-05,0.00012121543657051251,1,21,0.0001649911426615625,2.9336637470983584e-05,1,
15,8,8,0.022857142857142857,0.18051762045906747,0.1841867828881893,0.18051762045906747,0.1841867828881893,6.731376465662398e-06,5.898139314779416e-05,0.00012954276939744803,1,21,0.0001615477835636579,2.9759774162863017e-05,1,
15,8,9,0.025714285714285714,0.18505623210130806,0.19139077885513178,0.18505623210130806,0.19139077885513178,2.0063241288155923e-05,8.901158809728164e-05,0.00022987221670864116,1,21,0.000157747009076717,3.0196086271555567e-05,1,
15,8,10,0.02857142857142857,0.2001595140501302,0.1994930253702156,0.2001595140501302,0.1994930253702156,2.2210358023234437e-07,-8.06685019321523e-06,-2.4747082310783212e-05,1,21,0.00015356875263651887,3.0640600504588944e-05,1,
15,8,11,0.03142857142857143,0.2100297946708123,0.2086358814418811,0.2100297946708123,0.2086358814418811,9.714970448836811e-07,-1.4254811054761522e-05,-5.265782621429538e-05,1,21,0.000148984883313456,3.108822412706269e-05,1,
15,8,12,0.03428571428571429,0.2177630371219735,0.21905218969943427,0.2177630371219735,0.21905218969943427,8.309571839783464e-07,1.0845776145442843e-05,4.916627748824237e-05,1,20,0.00019613509026750834,4.29722493660023e-05,1,
15,8,13,0.037142857142857144,0.23685192629599827,0.23097392099102199,0.23685192629599827,0.23097392099102199,1.7275473182741033e-05,-3.911820749368272e-05,-0.0002236818304468904,1,20,0.00018894024947790396,4.364851721666563e-05,1,
15,8,14,0.04,0.2481075745648836,0.2448849950499923,0.2481075745648836,0.2448849950499923,5.192509364864712e-06,-1.589465147057883e-05,-0.00011994974296003169,1,20,0.00018090549570608708,4.430905717245359e-05,1,
16,9,0,0.0,0.15283692351171685,0.14627427994455044,0.15283692351171685,0.14627427994455044,2.1534145294839664e-05,-0.0002465799265692499,-0.00016449081089071833,1,21,0.00018263752643405567,2.6720052754336532e-05,1,
16,9,1,0.002857142857142857,0.15164222398564503,0.14877029148550366,0.15164222398564503,0.14877029148550366,4.123998142674475e-06,-9.960121392813539e-05,-7.609690961691765e-05,1,21,0.00018131503985269532,2.697918306124314e-05,1,
16,9,2,0.005714285714285714,0.15768304391864116,0.15181638444360926,0.15768304391864116,0.15181638444360926,1.720884669800918e-05,-0.00018696575046863896,-0.00016365903252672513,1,21,0.00017967960687421695,2.7283210510431477e-05,1,
16,9,3,0.008571428571428572,0.15752328104076163,0.15541585119733212,0.15752328104076163,0.15541585119733212,2.2206302724970975e-06,-6.141800445234782e-05,-6.166144551845662e-05,1,21,0.00017773393361242488,2.7627580937661378e-05,1,
16,9,4,0.011428571428571429,0.1757575919983836,0.15957930975699872,0.1757575919983836,0.15957930975699872,0.00013086840814086027,-0.00042885486634774837,-0.0004947163057075788,1,21,0.00017547785222740787,2.8007549240677276e-05,1,
16,9,5,0.014285714285714285,0.15500963246407307,0.16432558398198,0.15500963246407307,0.16432558398198,4.339347634195457e-05,0.00022326237454361043,0.0002967091317278994,1,21,0.00017290847824109515,2.841820041019072e-05,1,
16,9,6,0.017142857142857144,0.14154558325286135,0.16968314333279086,0.14154558325286135,0.16968314333279086,0.00039586114362589645,0.0006054632247693935,0.0009302869584787461,1,21,0.0001700201416782423,2.885445790887231e-05,1,
16,9,7,0.02,0.17423541959823166,0.17569229381854684,0.17423541959823166,0.17569229381854684,1.0612412469077021e-06,2.7922289696875024e-05,4.983272632099222e-05,1,21,0.0001668043858705171,2.931113439835764e-05,1,
16,9,8,0.022857142857142857,0.18051762045906747,0.1824084459689355,0.18051762045906747,0.1824084459689355,1.7876105543955877e-06,3.19719226858632e-05,6.667661548905982e-05,1,21,0.0001632494957948113,2.978294888453248e-05,1,
16,9,9,0.025714285714285714,0.18505623210130806,0.18990701334161794,0.18505623210130806,0.18990701334161794,1.1765039320645555e-05,7.152800556997151e-05,0.0001756630772442153,1,21,0.00015933975519087846,3.0264559362364052e-05,1,
16,9,10,0.02857142857142857,0.2001595140501302,0.19829090441331979,0.2001595140501302,0.19829090441331979,1.7458509874049276e-06,-2.368088501728346e-05,-6.917845575490919e-05,1,21,0.00015505405988619156,3.0750577769717014e-05,1,
16,9,11,0.03142857142857143,0.2100297946708123,0.20770235534191983,0.2100297946708123,0.20770235534191983,2.7084869148193356e-06,-2.487142581362006e-05,-8.758891569718759e-05,1,21,0.00015036346456444684,3.12355424317845e-05,1,
16,9,12,0.03428571428571429,0.2177630371219735,0.2183741733127445,0.2177630371219735,0.2183741733127445,1.867437218310036e-07,5.363631910080865e-06,2.3198742079566755e-05,1,20,0.0001976035342558825,4.316003701265725e-05,1,
16,9,13,0.037142857142857144,0.23685192629599827,0.23053750466690842,0.23685192629599827,0.23053750466690842,1.9935960255040883e-05,-4.3786724411328216e-05,-0.00023894970563962444,1,20,0.0001902943359799278,4.387833116695217e-05,1,
16,9,14,0.04,0.2481075745648836,0.2446752196375062,0.2481075745648836,0.2446752196375062,5.890530173709933e-06,-1.763851278844762e-05,-0.00012692627621124317,1,20,0.00018214256317455993,4.4573890452731524e-05,1,
17,10,0,0.0,0.15283692351171685,0.1482125127885807,0.15283692351171685,0.1482125127885807,1.069258726813142e-05,-0.00016619885786414417,-0.00011701395738730882,1,21,0.0001815265168604289,2.690938596874859e-05,1,
17,10,1,0.002857142857142857,0.15164222398564503,0.15040610176235497,0.15164222398564503,0.15040610176235497,7.639990754516282e-07,-4.109170396504064e-05,-3.309270342049816e-05,1,21,0.00018034222860250496,2.7129464175268403e-05,1,
17,10,2,0.005714285714285714,0.15768304391864116,0.15315730738150696,0.15768304391864116,0.15315730738150696,1.0241145601789927e-05,-0.0001385324603820124,-0.00012766834498838134,1,21,0.00017883601219668884,2.7394941292946395e-05,1,
17,10,3,0.008571428571428572,0.15752328104076163,0.15647012257990228,0.15752328104076163,0.15647012257990228,5.545713718440259e-07,-2.9538733947477993e-05,-3.1186692012340574e-05,1,21,0.00017701097878610288,2.770183307723717e-05,1,
