evaluation,iteration,point_index,phi_applied,target_flux,simulated_flux,point_objective,converged,steps_taken,final_relative_change,final_absolute_change,diagnostics_valid,reason,dJ_dk0_0,dJ_dk0_1
3,1,9,-10.0,-0.17750065583766286,-0.17812328040151218,1.9392707213502625e-07,1,8,8.616294598459817e-07,1.534763981181353e-07,1,,0.00021733798176896938,0.00119947119251299
4,2,0,-1.0,-0.007374144457341946,-0.002677678877809859,1.1028394469864857e-05,1,10,3.6462091376281574e-06,9.763412791349152e-09,1,,-0.009729167722092072,-0.0001612295697381328
4,2,1,-2.0,-0.027210802909530568,-0.022353283491383054,1.1797721503925225e-05,1,11,4.968434373082895e-06,1.1106137385100134e-07,1,,-0.05263170151165568,-0.007380910511972334
4,2,2,-3.0,-0.06202917813359569,-0.06583969076916844,7.26009955443101e-06,1,11,2.8865801456661075e-06,1.9005209277167534e-07,1,,0.05206495008037463,0.031193290335847196
4,2,3,-4.0,-0.10795054015085105,-0.10720130438752809,2.806189779497134e-07,1,10,2.6967099804545354e-06,2.890916070558136e-07,1,,-0.007332017685617172,-0.011721118153773283
4,2,4,-5.0,-0.13557069797477783,-0.1364611248099135,3.964658991139906e-07,1,10,8.686442190758337e-07,1.18536270160563e-07,1,,0.005246718456128074,0.016290706440053686
4,2,5,-6.0,-0.15323358001001194,-0.1550003774496644,1.5609602178190933e-06,1,9,1.2589484228144635e-06,1.9513772639423443e-07,1,,0.00582397718244841,0.02772947276597166
4,2,6,-7.0,-0.16525636708079527,-0.16605346037864543,3.177482317591209e-07,1,9,7.944470170747251e-07,1.3192078107682192e-07,1,,0.001434929467292502,0.008723517598130674
4,2,7,-8.0,-0.1683450563024825,-0.1724080872630032,8.254851967996461e-06,1,8,1.328883666390318e-06,2.2911059557872981e-07,1,,0.004030918312797821,0.027309548183148773
4,2,8,-9.0,-0.17577828688927513,-0.1760201771858105,2.9295353753038193e-08,1,8,1.0190365929366885e-06,1.793711844333412e-07,1,,0.00013767816253715644,0.0008908843534831289
4,2,9,-10.0,-0.17750065583766286,-0.17811590556175944,1.8936113868894602e-07,1,8,8.598899138059011e-07,1.5316020238187456e-07,1,,0.00021755852669711463,0.001207467154735135
5,3,0,-1.0,-0.007374144457341946,-0.0026504063943285955,1.115685064398059e-05,1,10,3.6394717259273243e-06,9.646114241135956e-09,1,,-0.009800934061596052,-0.00016074329600179835
5,3,1,-2.0,-0.027210802909530568,-0.022204902708875155,1.2529491640629829e-05,1,11,5.012744697170803e-06,1.1130806626402645e-07,1,,-0.0546551259721556,-0.0076128127540399495
5,3,2,-3.0,-0.06202917813359569,-0.06562621556459017,6.469432104659672e-06,1,11,2.9514942650504254e-06,1.9369597056839716e-07,1,,0.04975296045937875,0.029786755939591562
5,3,3,-4.0,-0.10795054015085105,-0.1070067687721053,4.4527643629130603e-07,1,10,2.7667547167425544e-06,2.9606230135537093e-07,1,,-0.009372489105682516,-0.015087539671366411
5,3,4,-5.0,-0.13557069797477783,-0.136306936934634,2.710540451469984e-07,1,10,8.754400135527874e-07,1.1932865118247094e-07,1,,0.004409526562143061,0.013905701685425776
5,3,5,-6.0,-0.15323358001001194,-0.15489121703682446,1.3740409275678342e-06,1,9,1.2476885677833465e-06,1.932562418704986e-07,1,,0.005557565612638524,0.027085515922626834
5,3,6,-7.0,-0.16525636708079527,-0.1659837427401425,2.645991911722567e-07,1,9,7.776905236680102e-07,1.2908408419942674e-07,1,,0.0013315771107907546,0.008337632763010068
5,3,7,-8.0,-0.1683450563024825,-0.17236674923144213,8.087724305144052e-06,1,8,1.304260752467607e-06,2.2481147926578515e-07,1,,0.004054817149912907,0.028425700653786325
5,3,8,-9.0,-0.17577828688927513,-0.17599662668396815,2.3871323730702868e-08,1,8,9.981917321919153e-07,1.7567855301048318e-07,1,,0.00012612266232013702,0.0008488536357254536
5,3,9,-10.0,-0.17750065583766286,-0.17810252316774045,1.8121307879889793e-07,1,8,8.418993162644479e-07,1.4994451871808145e-07,1,,0.0002156356184917457,0.0012512740855650595
6,4,0,-1.0,-0.007374144457341946,-0.002625338264310451,1.1275580129487165e-05,1,10,3.6982204273388772e-06,9.709115504196592e-09,1,,-0.009865806609414331,-0.00016033415128949294
6,4,1,-2.0,-0.027210802909530568,-0.022057241912791146,1.3279567071930902e-05,1,11,5.17716785166743e-06,1.1419463493214654e-07,1,,-0.05665713413372339,-0.007865328597428946
6,4,2,-3.0,-0.06202917813359569,-0.06536405243254671,5.5607869713564124e-06,1,11,3.1556814035902597e-06,2.0626877564322577e-07,1,,0.04672760601736719,0.0282842103634071
6,4,3,-4.0,-0.10795054015085105,-0.10669721903688949,7.853759343214379e-07,1,11,9.22994394460285e-07,9.848102597298514e-08,1,,-0.012652317390656934,-0.021137264984925422
6,4,4,-5.0,-0.13557069797477783,-0.136006329923819,9.490684624605054e-08,1,10,9.081285436633672e-07,1.2351134248689277e-07,1,,0.0025775116398519334,0.008943884186872303
6,4,5,-6.0,-0.15323358001001194,-0.1546500835259441,1.0033732044653036e-06,1,9,1.2106036809172108e-06,1.8722018702010956e-07,1,,0.004874055116626645,0.025986460370183935
6,4,6,-7.0,-0.16525636708079527,-0.16581905575959427,1.5835189050990985e-07,1,9,7.14119651049317e-07,1.1841473079865494e-07,1,,0.0010565580364754557,0.007397458360211206
6,4,7,-8.0,-0.1683450563024825,-0.17226607941870928,7.68784883915172e-06,1,8,1.2078353646619589e-06,2.0806931416705865e-07,1,,0.004046183209708902,0.03224231095135982
6,4,8,-9.0,-0.17577828688927513,-0.17593898293025623,1.2935201437193661e-08,1,8,9.16614222479285e-07,1.6126832186325046e-07,1,,9.457594656256328e-05,0.0007367061866953496
6,4,9,-10.0,-0.17750065583766286,-0.1780703232057125,1.6233919151096838e-07,1,8,7.719565386428508e-07,1.37462656452092e-07,1,,0.00020685215839749536,0.0014140394962956168
7,5,0,-1.0,-0.007374144457341946,-0.0026356683437215407,1.1226577939675598e-05,1,10,3.897536724805052e-06,1.0272654202107823e-08,1,,-0.009834699887049549,-0.00016069839877108597
7,5,1,-2.0,-0.027210802909530568,-0.022081914826052828,1.3152715718718697e-05,1,11,5.5405000551428864e-06,1.2234552816681177e-07,1,,-0.05619627804710357,-0.007892476427380682
7,5,2,-3.0,-0.06202917813359569,-0.06524849873790602,5.182120751937614e-06,1,11,3.6133460180758527e-06,2.3576625500509873e-07,1,,0.04512524670202593,0.02831497517247091
7,5,3,-4.0,-0.10795054015085105,-0.10636287654490084,1.2602792412961085e-06,1,11,1.1992948743836468e-06,1.275606056477807e-07,1,,-0.016211074032539123,-0.02950154159649752
7,5,4,-5.0,-0.13557069797477783,-0.1355438465773711,3.588483461731921e-10,1,10,1.1037994814024855e-06,1.4961339270258556e-07,1,,-0.00011749748651825406,-0.0006538555541284655
7,5,5,-6.0,-0.15323358001001194,-0.1542089316450273,4.757504325954758e-07,1,9,1.228536814289318e-06,1.8945158236638449e-07,1,,0.0034647150618098994,0.02305419970079552
7,5,6,-7.0,-0.16525636708079527,-0.16548906142498562,2.7086571751555187e-08,1,9,5.730324632678824e-07,9.483065885329545e-08,1,,0.00043954967433122987,0.004130607673245822
7,5,7,-8.0,-0.1683450563024825,-0.17205461597852142,6.8808763913035555e-06,1,8,9.64286394646674e-07,1.6591008530908447e-07,1,,0.003931823518900921,0.04343719080474505
7,5,8,-9.0,-0.17577828688927513,-0.17581527004670627,6.878850817709268e-10,1,8,6.938679524300151e-07,1.2199266608003967e-07,1,,1.8715668297541712e-05,0.00022486407235294554
7,5,9,-10.0,-0.17750065583766286,-0.1780009378825369,1.2519247714521912e-07,1,8,5.771493090626174e-07,1.0273317760378653e-07,1,,0.00018207044665082743,0.0018915316827376035
8,6,0,-1.0,-0.007374144457341946,-0.002745878916632781,1.0710420957657976e-05,1,10,4.291658872330787e-06,1.1784426189650338e-08,1,,-0.009538668432986992,-0.00016290844250670613
8,6,1,-2.0,-0.027210802909530568,-0.02261771376187479,1.0548202126899085e-05,1,11,6.060356969882796e-06,1.3707224994635725e-07,1,,-0.0487690848881477,-0.007155834419910348
8,6,2,-3.0,-0.06202917813359569,-0.0657381964305882,6.878568048414231e-06,1,11,4.311593336182924e-06,2.834375917304399e-07,1,,0.049984901350494666,0.033589847973725544
8,6,3,-4.0,-0.10795054015085105,-0.10636504570064027,1.2567927220438054e-06,1,11,1.8465036645552493e-06,1.964038093271725e-07,1,,-0.015797961135115716,-0.033016538073081164
8,6,4,-5.0,-0.13557069797477783,-0.13510864973171824,1.06681256521959e-07,1,10,2.0169799170891636e-06,2.7251198278510635e-07,1,,-0.0028077709207346615,-0.014806672840803342
8,6,5,-6.0,-0.15323358001001194,-0.1535907828265207,6.386853127891529e-08,1,9,2.116791271233863e-06,3.2512031664100327e-07,1,,0.0012611312989673344,0.01299297708676625
8,6,6,-7.0,-0.16525636708079527,-0.1649289263712304,5.358791034228353e-08,1,9,6.074746668564506e-07,1.0019020546536694e-07,1,,-0.0006403869138835269,-0.010497304524558495
8,6,7,-8.0,-0.1683450563024825,-0.17165423717007483,5.475390870487385e-06,1,9,1.609778853618151e-07,2.7632540561262076e-08,1,,0.003630730974577117,0.077517140973875
8,6,8,-9.0,-0.17577828688927513,-0.1755650581149954,2.2726692418424138e-08,1,8,2.376760700473117e-07,4.172762296805743e-08,1,,-0.00012870841414130648,-0.003168885371665308
8,6,9,-10.0,-0.17750065583766286,-0.17785415015741218,6.248609250805109e-08,1,8,1.1283636982575881e-07,2.006841892665534e-08,1,,0.00012662993007998269,0.0031519749326495423
9,7,0,-1.0,-0.007374144457341946,-0.0029399407374365717,9.831081314811353e-06,1,10,4.693667266071138e-06,1.3799168372199966e-08,1,,-0.00903147672469575,-0.00016574849939640594
9,7,1,-2.0,-0.027210802909530568,-0.023574979682468092,6.609576722036171e-06,1,11,6.378379364524318e-06,1.5037112304980282e-07,1,,-0.036374207993159546,-0.005707385845260577
9,7,2,-3.0,-0.06202917813359569,-0.06683651203158035,1.1555470747127879e-05,1,11,4.703214527214915e-06,3.143479327810672e-07,1,,0.06020391608197421,0.043131783805919
9,7,3,-4.0,-0.10795054015085105,-0.10697484464859205,4.7590261440496706e-07,1,11,2.3907231301914854e-06,2.557478468723229e-07,1,,-0.009088628510612942,-0.021024007048985185
9,7,4,-5.0,-0.13557069797477783,-0.13519225746463343,7.151740296487754e-08,1,10,3.3090755750142672e-06,4.473628774648297e-07,1,,-0.002182172713576982,-0.014012132647599576
9,7,5,-6.0,-0.15323358001001194,-0.15330917067742617,2.869662828596412e-09,1,10,1.6238051971399624e-06,2.4894463235280995e-07,1,,0.00019020532614573283,0.00392974937079326
9,7,6,-7.0,-0.16525636708079527,-0.16450674705542928,2.8078467844664765e-07,1,9,1.9120823102406733e-06,3.1455104240740717e-07,1,,-0.0015499839881632502,-0.040005012010698754
9,7,7,-8.0,-0.1683450563024825,-0.17126880085577892,4.274339194719506e-06,1,9,5.040231431161996e-07,8.632348283410529e-08,1,,0.003341127332154999,0.1375808108544436
9,7,8,-9.0,-0.17577828688927513,-0.1752857093335991,1.2129517609724873e-07,1,8,3.273958758584299e-07,5.738783712128104e-08,1,,-0.00030599179056513937,-0.017146563616551837
9,7,9,-10.0,-0.17750065583766286,-0.17767295666485233,1.4835176605072781e-08,1,8,2.7658908841899283e-07,4.9142401120638723e-08,1,,6.185053372905306e-05,0.0040064446180770935
10,8,0,-1.0,-0.007374144457341946,-0.0029532546223653695,9.772133466499634e-06,1,10,4.724606553540347e-06,1.3953032065687487e-08,1,,-0.008997009274417302,-0.0001659094892666343
10,8,1,-2.0,-0.027210802909530568,-0.023638587541273806,6.380333005067707e-06,1,11,6.4065391826260976e-06,1.5144250752746613e-07,1,,-0.035610456816074866,-0.005611084713982355
10,8,2,-3.0,-0.06202917813359569,-0.06690535983762849,1.1888821878378572e-05,1,11,4.743957851767864e-06,3.17397712848444e-07,1,,0.06077625619773259,0.04375680336031581
10,8,3,-4.0,-0.10795054015085105,-0.1070051610527006,4.46782679247771e-07,1,11,2.452828947797935e-06,2.624660003780477e-07,1,,-0.00877186659057961,-0.02047002372563886
10,8,4,-5.0,-0.13557069797477783,-0.13517878962249785,7.669602103637809e-08,1,10,3.4882130333370853e-06,4.715340606031848e-07,1,,-0.002257760497328511,-0.01475677949826415
10,8,5,-6.0,-0.15323358001001194,-0.15326017324260383,3.5865074492150625e-10,1,10,1.8181702554607482e-06,2.786535949761415e-07,1,,6.776342491878402e-05,0.0014492747412831394
10,8,6,-7.0,-0.16525636708079527,-0.16443945680833869,3.3343439106430725e-07,1,9,2.2780943439738877e-06,3.746094498768837e-07,1,,-0.0017079145529009022,-0.04669700527052061
10,8,7,-8.0,-0.1683450563024825,-0.17120353865328106,4.085735012964557e-06,1,9,6.910581178743996e-07,1.1831167695541822e-07,1,,0.0033206307199977387,0.149248368748458
10,8,8,-9.0,-0.17577828688927513,-0.1752349004745633,1.4763699442087822e-07,1,9,5.893150285132557e-09,1.032685603696848e-09,1,,-0.0003419753899166241,-0.0216305847304604
10,8,9,-10.0,-0.17750065583766286,-0.17763794035546426,9.416883692099618e-09,1,8,2.6383464426815815e-07,4.686704280221221e-08,1,,4.999296368385828e-05,0.003738257037180441
11,9,0,-1.0,-0.007374144457341946,-0.002958970848631603,9.746878997526183e-06,1,10,4.756615046443475e-06,1.4074752208766833e-08,1,,-0.008981892729166063,-0.00016599402487246675
11,9,1,-2.0,-0.027210802909530568,-0.023662695738421422,6.294503821043218e-06,1,11,6.456449181452068e-06,1.5277797893453737e-07,1,,-0.03531452007040058,-0.005579390055619869
11,9,2,-3.0,-0.06202917813359569,-0.066914990100386,1.193583332785536e-05,1,11,4.831868348867056e-06,3.233259849994008e-07,1,,0.060807484554431204,0.04402565113759438
11,9,3,-4.0,-0.10795054015085105,-0.1069695360612652,4.810875634649611e-07,1,11,2.583266447962198e-06,2.763315272991118e-07,1,,-0.009110563274028304,-0.021556320127088403
11,9,4,-5.0,-0.13557069797477783,-0.13508826425459322,1.1623308143994024e-07,1,10,3.88056997765529e-06,5.242214968781411e-07,1,,-0.0027998925304905517,-0.01889773372250827
11,9,5,-6.0,-0.15323358001001194,-0.15311809328920795,6.64067104092073e-09,1,10,2.296154307679164e-06,3.5158357677977925e-07,1,,-0.0004104100276314134,-0.0065254692198507
11,9,6,-7.0,-0.16525636708079527,-0.16426714392481473,4.8885435260988e-07,1,9,3.3351141827039607e-06,5.478515086032587e-07,1,,-0.0021446074428580907,-0.06613743249381318
11,9,7,-8.0,-0.1683450563024825,-0.17103626544454345,3.6218438222302203e-06,1,9,1.3869688542290994e-06,2.3722230213518714e-07,1,,0.0032969735107653032,0.1799889251108081
11,9,8,-9.0,-0.17577828688927513,-0.1751004258030004,2.2971994388902905e-07,1,9,2.7956677664675747e-07,4.895227531664936e-08,1,,-0.00045549262002609735,-0.03783636348997797
11,9,9,-10.0,-0.17750065583766286,-0.17754221210138785,8.632745293826674e-10,1,8,2.460329305923927e-09,4.3681230854630826e-10,1,,1.310831896222881e-05,0.0016654642610956993
12,10,0,-1.0,-0.007374144457341946,-0.00294927177556152,9.789749124983377e-06,1,10,4.754750589400816e-06,1.4023118389584754e-08,1,,-0.009006611360593466,-0.000165897242962528
12,10,1,-2.0,-0.027210802909530568,-0.023612967256536173,6.4721818481436355e-06,1,11,6.477880537367008e-06,1.529629718964587e-07,1,,-0.03590086035343936,-0.005660230592758182
12,10,2,-3.0,-0.06202917813359569,-0.0668430393498771,1.1586882477102292e-05,1,11,4.8801766072699475e-06,3.262074289439587e-07,1,,0.06015785999721356,0.04356805983428853
12,10,3,-4.0,-0.10795054015085105,-0.10689378579728201,5.582574896324986e-07,1,11,2.652523321576551e-06,2.8353901185274033e-07,1,,-0.009869880914428471,-0.023464153685217794
12,10,4,-5.0,-0.13557069797477783,-0.13500446224539303,1.6013992371730227e-07,1,10,4.096927960899768e-06,5.531058222540963e-07,1,,-0.0034661359154779673,-0.02220148411622725
12,10,5,-6.0,-0.15323358001001194,-0.15302016015030528,2.2715477254120404e-08,1,10,2.5920381755219565e-06,3.966351248274602e-07,1,,-0.0007714324163630807,-0.012674262216039492
12,10,6,-7.0,-0.16525636708079527,-0.16415736496246042,6.033147517503105e-07,1,9,4.1102550595273525e-06,6.74731413213836e-07,1,,-0.0024476844424346487,-0.08044798443316838
12,10,7,-8.0,-0.1683450563024825,-0.170927738551061,3.335899317237554e-06,1,9,2.047405389286482e-06,3.499590895961191e-07,1,,0.003294825670934308,0.20101967591121966
12,10,8,-9.0,-0.17577828688927513,-0.17500864931467242,2.960916681303791e-07,1,9,6.633173527644089e-07,1.1608635097637432e-07,1,,-0.0005534413528754762,-0.05325663557545869
12,10,9,-10.0,-0.17750065583766286,-0.1774735787683883,3.64474935738299e-10,1,8,4.944562887625385e-07,8.775297050123143e-08,1,,-8.966099261155058e-06,-0.0014376334939635773
13,11,0,-1.0,-0.007374144457341946,-0.0029471501919320596,9.799139112986036e-06,1,10,4.758855476228818e-06,1.402512857370461e-08,1,,-0.009011941030437204,-0.00016587979115371265
13,11,1,-2.0,-0.027210802909530568,-0.023601319030344216,6.514157947634311e-06,1,11,6.491769400486386e-06,1.5321531533080135e-07,1,,-0.03603682208068616,-0.005680280682233619
13,11,2,-3.0,-0.06202917813359569,-0.06682245725214747,1.1488015376344369e-05,1,11,4.908267673313753e-06,3.279841166159425e-07,1,,0.059962859060807776,0.0434665020785308
13,11,3,-4.0,-0.10795054015085105,-0.10686523065946125,5.888361459296366e-07,1,11,2.6948409645595508e-06,2.8798557734355246e-07,1,,-0.01015567395921221,-0.02422844016970116
13,11,4,-5.0,-0.13557069797477783,-0.13496465302505242,1.8345514097833677e-07,1,10,4.235039380838034e-06,5.715830412589273e-07,1,,-0.0037243532950037724,-0.02406971112842085
13,11,5,-6.0,-0.15323358001001194,-0.1529662464520525,3.565431448582094e-08,1,10,2.795406242464515e-06,4.276039955453115e-07,1,,-0.0009748395436063765,-0.01635533805614996
13,11,6,-7.0,-0.16525636708079527,-0.1640904777100664,6.793801610810791e-07,1,10,1.7689739360248132e-06,2.9027229170308644e-07,1,,-0.0026364541339877977,-0.09083128408062585
13,11,7,-8.0,-0.1683450563024825,-0.17085639816622436,3.1543997490344718e-06,1,9,2.646744944841529e-06,4.52214505036741e-07,1,,0.003292556729667692,0.2166157772254309
13,11,8,-9.0,-0.17577828688927513,-0.1749438407753468,3.4800586046037953e-07,1,9,1.0954823877214113e-06,1.9164810635685647e-07,1,,-0.0006228236430277727,-0.06747441359643999
13,11,9,-10.0,-0.17750065583766286,-0.1774222136780523,3.074641726571627e-09,1,9,1.597416245277318e-07,2.8341717167590375e-08,1,,-2.5954901654502684e-05,-0.005178143372420069
