evaluation,iteration,point_index,phi_applied,target_flux,simulated_flux,point_objective,converged,steps_taken,final_relative_change,final_absolute_change,diagnostics_valid,reason,dJ_dk0_0,dJ_dk0_1
2,0,18,-22.0,-0.18481388821094127,-0.18434470806544162,1.100650044659157e-07,1,6,8.452229727576999e-08,1.558123821632229e-08,1,,-5.76857745254883e-06,2.535971911063688e-05
2,0,19,-28.0,-0.18817824278287687,-0.18578063201550454,2.8742686959112565e-06,1,6,3.9137086229571336e-08,7.270912899537407e-09,1,,-1.623350590213036e-05,0.00012903100991065736
3,1,0,5.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0
3,1,1,3.0,-0.002908532692799996,0.0007548051783382506,6.710022179057882e-06,1,5,2.0014888357562165e-09,1.5107341376149885e-12,1,,0.002055922285714082,-4.0246295348405577e-19
3,1,2,2.0,0.00436153144295444,0.000518534625097245,7.384312271030275e-06,1,5,2.619178960501543e-08,1.3581349803462595e-11,1,,-0.0014815758964759312,4.88736958978503e-18
3,1,3,1.0,-0.00026569384474186473,0.0003399219137751377,1.8338522348206245e-07,1,5,2.6949317219366414e-06,9.160688171569453e-10,1,,0.00015297489127743784,-9.213089847502404e-18
3,1,4,0.5,0.0006895594317925579,0.00023029138091207842,1.0546357127977561e-07,1,7,3.509333661588485e-07,8.081695786221234e-11,1,,-7.84525564115754e-05,-4.5226335866864077e-13
3,1,5,-0.25,0.0009017890435330913,-0.0002480309603804682,6.610430206998916e-07,1,8,0.0,0.0,1,,0.00020854265905353617,6.196049291208925e-07
3,1,6,-0.5,-0.0002934224807384304,-0.0006974109446150498,8.160333947269546e-08,1,7,0.0,0.0,1,,0.00020318959942033923,1.1180311821690455e-06
3,1,7,-1.0,0.0004921341653420035,-0.0030046833835081156,6.113866484973069e-06,1,9,0.0,0.0,1,,0.007145362515868757,0.00013097619709917933
3,1,8,-1.5,-0.009127153923927083,-0.009783177745549217,2.1518362726784648e-07,1,9,0.0,0.0,1,,0.0035834150500016755,0.0002000706296820141
3,1,9,-2.0,-0.022588090738443464,-0.02440530110708751,1.6511267619537391e-06,1,9,0.0,0.0,1,,0.018055248507170003,0.0024878808125287054
3,1,10,-3.0,-0.07007531546109648,-0.06981260445893514,3.450853532830034e-08,1,8,0.0,0.0,1,,-0.0029605540900470837,-0.001327424955857173
3,1,11,-4.0,-0.10539000769620259,-0.11169693056769588,1.9888638053481862e-05,1,9,0.0,0.0,1,,0.04943221080648174,0.04153119266644512
3,1,12,-5.0,-0.1370569911908219,-0.14031577435017673,5.309833839846032e-06,1,8,0.0,0.0,1,,0.014941077990925533,0.01798174871010808
3,1,13,-6.5,-0.15897384798703867,-0.16346657898029995,1.0092315888902248e-05,1,8,0.0,0.0,1,,0.008527945216335982,0.013138917912231853
3,1,14,-8.0,-0.17156627129280105,-0.17339668732958452,1.6752114338573004e-06,1,8,0.0,0.0,1,,0.001458153556747097,0.002228056942502645
3,1,15,-10.0,-0.17997856012390168,-0.17840416897311762,1.2393537478360696e-06,1,8,0.0,0.0,1,,-0.00047793509732671735,-0.0004637215528164777
3,1,16,-13.0,-0.17848607394505406,-0.1809748798830843,3.097077498588139e-06,1,7,0.0,0.0,1,,0.00035690440237664325,-2.9895264049317165e-05
3,1,17,-17.0,-0.18133881155134438,-0.18270579880690582,9.343270784332153e-07,1,6,7.003031539446098e-08,1.2794944714844547e-08,1,,0.00013038006553509025,-0.00010027464239266982
3,1,18,-22.0,-0.18481388821094127,-0.18425867208398275,1.5413247381785898e-07,1,6,8.597107012268973e-08,1.5840915218445772e-08,1,,-3.615953711354893e-05,6.132168847247397e-05
3,1,19,-28.0,-0.18817824278287687,-0.185732339044663,2.9912225483057373e-06,1,6,3.629468080396025e-07,6.741098407259116e-08,1,,-9.467829216253552e-05,0.00025594993372818147
4,2,0,5.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0
4,2,1,3.0,-0.002908532692799996,0.0006334213440276682,6.272719199499924e-06,1,5,1.2559321199448363e-09,7.955342114229769e-13,1,,0.0019878007187927485,-3.880780781130849e-19
4,2,2,2.0,0.00436153144295444,0.00043514899043610184,7.708239581721972e-06,1,5,1.3677013287323245e-08,5.951538524159861e-12,1,,-0.0015137428987378294,4.98418811385045e-18
4,2,3,1.0,-0.00026569384474186473,0.0002852802495839758,1.517862263090904e-07,1,5,2.2035894579595076e-06,6.286419358160489e-10,1,,0.00013926440057214512,-8.375341115651078e-18
4,2,4,0.5,0.0006895594317925579,0.00019331443718424598,1.2312954733689988e-07,1,7,3.01733754272871e-07,5.832950848673121e-11,1,,-8.482667364854724e-05,-1.6785640789786616e-13
4,2,5,-0.25,0.0009017890435330913,-0.00020856983285830102,6.1644841719058e-07,1,8,0.0,0.0,1,,0.00020235486790693265,5.046671877409789e-07
4,2,6,-0.5,-0.0002934224807384304,-0.0005875318666863689,4.325016545133684e-08,1,7,0.0,0.0,1,,0.00014923731613249747,6.900785452508461e-07
4,2,7,-1.0,0.0004921341653420035,-0.00255499212043706,4.642489300742848e-06,1,8,0.0,0.0,1,,0.006369437822966176,9.887432644511839e-05
4,2,8,-1.5,-0.009127153923927083,-0.008521356490967478,1.8349526489023128e-07,1,9,0.0,0.0,1,,-0.0035589050884438705,-0.00017033485624122938
4,2,9,-2.0,-0.022588090738443464,-0.02207920887980013,1.2948037302813938e-07,1,9,0.0,0.0,1,,-0.005671794229400896,-0.0006884418332703955
4,2,10,-3.0,-0.07007531546109648,-0.06696199406776897,4.846385049075293e-06,1,8,0.0,0.0,1,,-0.04319903704125781,-0.017254719121283898
4,2,11,-4.0,-0.10539000769620259,-0.10967859845735316,9.196005358312528e-06,1,9,0.0,0.0,1,,0.040991845003446166,0.030656850893672774
4,2,12,-5.0,-0.1370569911908219,-0.13909612597379958,2.079035331573924e-06,1,8,0.0,0.0,1,,0.011439701749588154,0.01209705985499202
4,2,13,-6.5,-0.15897384798703867,-0.16294691443164672,7.892628486632547e-06,1,8,0.0,0.0,1,,0.009286858729796727,0.012524753189402825
4,2,14,-8.0,-0.17156627129280105,-0.1731792592272741,1.3008650383780208e-06,1,8,0.0,0.0,1,,0.0015822946208457075,0.002113385768237221
4,2,15,-10.0,-0.17997856012390168,-0.17832563896328005,1.3660741816179912e-06,1,8,0.0,0.0,1,,-0.0006145894991819899,-0.000520292131035506
4,2,16,-13.0,-0.17848607394505406,-0.1809412862055197,3.0140336219712005e-06,1,7,0.0,0.0,1,,0.00042857720653821733,-4.071886849457955e-05
4,2,17,-17.0,-0.18133881155134438,-0.18268468911086552,9.056932026108136e-07,1,6,7.055352860488418e-08,1.2889049438857825e-08,1,,0.00015707386445158397,-0.00011066594657185605
4,2,18,-22.0,-0.18481388821094127,-0.18424595252367187,1.6127547243753983e-07,1,6,8.62919460873434e-08,1.5898941801983923e-08,1,,-4.575971289460933e-05,6.909583811583447e-05
4,2,19,-28.0,-0.18817824278287687,-0.18572538060291813,3.008266436937407e-06,1,6,6.716802734457229e-07,1.2474815822005603e-07,1,,-0.00011838296845578958,0.00028310328758243805
5,3,0,5.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0
5,3,1,3.0,-0.002908532692799996,0.000612513791267474,6.1988841714819765e-06,1,5,8.360962940426504e-10,5.121205109287486e-13,1,,0.0019760672280060287,-3.856079215668566e-19
5,3,2,2.0,0.00436153144295444,0.00042078627937561024,7.76473622213498e-06,1,5,8.201578843077696e-09,3.451111846384386e-12,1,,-0.001519283562579688,5.0008268099429626e-18
5,3,3,1.0,-0.00026569384474186473,0.00027586770050494567,1.4664445364505686e-07,1,5,2.0299671657424445e-06,5.600035109026499e-10,1,,0.00013688717442774596,-8.230537829771384e-18
5,3,4,0.5,0.0006895594317925579,0.00018694323105791687,1.263115226204606e-07,1,6,3.318968483532447e-06,6.204607513806294e-10,1,,-8.593430701835114e-05,2.6498417373131914e-17
5,3,5,-0.25,0.0009017890435330913,-0.00020175329085790966,6.089028418965725e-07,1,6,7.187401517797715e-07,1.4500819089328237e-10,1,,0.00020148227627511076,4.858380072262301e-07
5,3,6,-0.5,-0.0002934224807384304,-0.0005685027676041475,3.783458211106271e-08,1,8,0.0,0.0,1,,0.00013964647663001337,6.247478540771131e-07
5,3,7,-1.0,0.0004921341653420035,-0.002476115970062577,4.405254433164647e-06,1,8,0.0,0.0,1,,0.0062333916732401585,9.372950212847915e-05
5,3,8,-1.5,-0.009127153923927083,-0.00829291819755269,3.4797462357971634e-07,1,9,0.0,0.0,1,,-0.004964005128014694,-0.00023091686978458058
5,3,9,-2.0,-0.022588090738443464,-0.02163737292394491,4.5193218140244184e-07,1,9,0.0,0.0,1,,-0.010847228167348994,-0.0012872574237000579
5,3,10,-3.0,-0.07007531546109648,-0.06637183495589986,6.857883926185587e-06,1,8,0.0,0.0,1,,-0.05326054938477305,-0.02099648278224312
5,3,11,-4.0,-0.10539000769620259,-0.10923286958906425,7.383793763803733e-06,1,9,0.0,0.0,1,,0.03819625791598929,0.02831159940652934
5,3,12,-5.0,-0.1370569911908219,-0.13881363852192113,1.5429049229283438e-06,1,8,0.0,0.0,1,,0.010258711168811009,0.010773794309957502
5,3,13,-6.5,-0.15897384798703867,-0.16282174839205726,7.403168763468549e-06,1,8,0.0,0.0,1,,0.0093675902374123,0.012569937759842041
5,3,14,-8.0,-0.17156627129280105,-0.1731268322052139,1.2176751806756396e-06,1,8,0.0,0.0,1,,0.0015939295536972346,0.0021218619619017384
5,3,15,-10.0,-0.17997856012390168,-0.17830789251423818,1.395565130992021e-06,1,8,0.0,0.0,1,,-0.0006456548179316749,-0.0005468886249196545
5,3,16,-13.0,-0.17848607394505406,-0.18093486203101544,2.9982815449740253e-06,1,7,0.0,0.0,1,,0.0004431254510402283,-4.0555572765325654e-05
5,3,17,-17.0,-0.18133881155134438,-0.18268119911017586,9.010021790522878e-07,1,6,7.056890960800745e-08,1.2891613027088411e-08,1,,0.0001624038817299506,-0.00011333712599383262
5,3,18,-22.0,-0.18481388821094127,-0.18424429937442072,1.6221572134487939e-07,1,6,8.630596208985439e-08,1.5901381517080537e-08,1,,-4.760871271050004e-05,7.124152843014298e-05
5,3,19,-28.0,-0.18817824278287687,-0.18572487485146055,3.009507103452419e-06,1,6,6.724752988696947e-07,1.2489547471239426e-07,1,,-0.0001227594678611383,0.00029169672305577246
6,4,0,5.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0
6,4,1,3.0,-0.002908532692799996,0.0006089598282070058,6.186376817670126e-06,1,5,7.741958099454173e-10,4.71454147422945e-13,1,,0.001974072714560955,-3.851882360460279e-19
6,4,2,2.0,0.00436153144295444,0.000418344836510192,7.774360306620665e-06,1,5,6.78666598759701e-09,2.839166673030552e-12,1,,-0.0015202253947316216,5.003653815564588e-18
6,4,3,1.0,-0.00026569384474186473,0.0002742676841285577,1.457792263300423e-07,1,5,1.9611481985838106e-06,5.378806295221021e-10,1,,0.00013648306810579839,-8.205928940759067e-18
6,4,4,0.5,0.0006895594317925579,0.00018586015146709425,1.2685648250019313e-07,1,6,3.1948876620981686e-06,5.938042019356347e-10,1,,-8.612115063424645e-05,2.6555087442346795e-17
6,4,5,-0.25,0.0009017890435330913,-0.00020058981429046444,6.076195730881863e-07,1,5,3.0467057134752425e-06,6.111381332636959e-10,1,,0.0002013934871093911,4.838377963804502e-07
6,4,6,-0.5,-0.0002934224807384304,-0.0005652438572814081,3.694343037285973e-08,1,8,0.0,0.0,1,,0.0001380164542249289,6.140312999076172e-07
6,4,7,-1.0,0.0004921341653420035,-0.0024623703991381316,4.364548610766969e-06,1,8,0.0,0.0,1,,0.006208439110360359,9.288609227032667e-05
6,4,8,-1.5,-0.009127153923927083,-0.008251113910904929,3.837230522079388e-07,1,9,0.0,0.0,1,,-0.005222209703104812,-0.00024212909573727932
6,4,9,-2.0,-0.022588090738443464,-0.021548060678436936,5.40831262858577e-07,1,9,0.0,0.0,1,,-0.011911660640556857,-0.0014131798323882784
6,4,10,-3.0,-0.07007531546109648,-0.06621426321639994,7.453862218138005e-06,1,8,0.0,0.0,1,,-0.055926387542403734,-0.02223177752836633
6,4,11,-4.0,-0.10539000769620259,-0.10908317437109295,6.819740044259962e-06,1,9,0.0,0.0,1,,0.03701555276249826,0.027890590279557818
6,4,12,-5.0,-0.1370569911908219,-0.13870390201056504,1.356157624092864e-06,1,8,0.0,0.0,1,,0.009699056219445282,0.010413329156059269
6,4,13,-6.5,-0.15897384798703867,-0.16276779551908546,7.197018937959428e-06,1,8,0.0,0.0,1,,0.00931155141680744,0.012833604443637396
6,4,14,-8.0,-0.17156627129280105,-0.1731041368899008,1.182515297371711e-06,1,8,0.0,0.0,1,,0.0015828354036281434,0.0021706766730601634
6,4,15,-10.0,-0.17997856012390168,-0.1783014403211592,1.4063654163781548e-06,1,8,0.0,0.0,1,,-0.0006523298929281869,-0.0005727223744553295
6,4,16,-13.0,-0.17848607394505406,-0.18093383846421568,2.9957755706340773e-06,1,7,0.0,0.0,1,,0.00044476669390268323,-3.7235374664866004e-05
6,4,17,-17.0,-0.18133881155134438,-0.18268139832128333,9.012696174070707e-07,1,6,7.045662429012784e-08,1.287111464631785e-08,1,,0.00016287659924311425,-0.00011460875671423336
6,4,18,-22.0,-0.18481388821094127,-0.1842451221958539,1.6174738995964334e-07,1,6,8.623840517912019e-08,1.5889005500202558e-08,1,,-4.759107480731645e-05,7.237392676562513e-05
6,4,19,-28.0,-0.18817824278287687,-0.18572593007443822,3.0069188099862906e-06,1,6,4.0269987291006267e-07,7.479183855574334e-08,1,,-0.00012247492807609383,0.00029744844341030925
7,5,0,5.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0
7,5,1,3.0,-0.002908532692799996,0.0006057515016399193,6.175096699645132e-06,1,5,7.441474533918905e-10,4.5076843733365957e-13,1,,0.0019722721751032554,-3.8480942287945414e-19
7,5,2,2.0,0.00436153144295444,0.0004161408325167878,7.783053534464808e-06,1,5,6.146125011276107e-09,2.557653578944691e-12,1,,-0.0015210756306072713,5.006205667387599e-18
7,5,3,1.0,-0.00026569384474186473,0.0002728232702298727,1.4500034155874206e-07,1,5,1.9278505830059337e-06,5.259635145493137e-10,1,,0.00013611826030304554,-8.183714798714351e-18
7,5,4,0.5,0.0006895594317925579,0.00018488238927066958,1.2734945862431805e-07,1,6,3.136097314365031e-06,5.798109828088031e-10,1,,-8.628983172575978e-05,2.6606245423351243e-17
7,5,5,-0.25,0.0009017890435330913,-0.00019951073759472555,6.064306039560912e-07,1,5,1.6631761621713202e-06,3.3182150286476496e-10,1,,0.0002011724636672771,4.805687011001934e-07
7,5,6,-0.5,-0.0002934224807384304,-0.0005621524926827105,3.610790965978656e-08,1,8,0.0,0.0,1,,0.00013639419212298028,6.045726166069532e-07
7,5,7,-1.0,0.0004921341653420035,-0.0024478782318149038,4.321836447718145e-06,1,8,0.0,0.0,1,,0.006174721674641694,9.227804038395628e-05
7,5,8,-1.5,-0.009127153923927083,-0.008194743785388982,4.346943332243316e-07,1,9,0.0,0.0,1,,-0.005552776731133901,-0.00025963349981998894
7,5,9,-2.0,-0.022588090738443464,-0.02137516391619125,7.355957380694099e-07,1,9,0.0,0.0,1,,-0.01391950786956001,-0.0016933539376737734
7,5,10,-3.0,-0.07007531546109648,-0.06566826810194458,9.711033212903745e-06,1,8,0.0,0.0,1,,-0.06473868623534482,-0.027985680139106944
7,5,11,-4.0,-0.10539000769620259,-0.10839587027170579,4.517604911405028e-06,1,9,0.0,0.0,1,,0.030754859226254577,0.026876173570123073
7,5,12,-5.0,-0.1370569911908219,-0.13812773476447882,5.732459002633721e-07,1,9,0.0,0.0,1,,0.00643040461658598,0.00838235072637782
7,5,13,-6.5,-0.15897384798703867,-0.1624597492936634,6.0757539597617095e-06,1,8,0.0,0.0,1,,0.008705702703629392,0.015120360506469987
7,5,14,-8.0,-0.17156627129280105,-0.17297283857810963,9.89215764050369e-07,1,8,0.0,0.0,1,,0.0014669242849488296,0.002619556640461414
7,5,15,-10.0,-0.17997856012390168,-0.17826748777345933,1.4638842942268607e-06,1,8,0.0,0.0,1,,-0.0006681559391201269,-0.0008023328475851122
7,5,16,-13.0,-0.17848607394505406,-0.18093289552779715,2.993467928889519e-06,1,7,0.0,0.0,1,,0.00043845153046013,3.0517259371767668e-06
7,5,17,-17.0,-0.18133881155134438,-0.18268727920720293,9.091825094478453e-07,1,6,1.4296286536163216e-07,2.611750063441498e-08,1,,0.00015942126563980635,-0.00011971256088827285
7,5,18,-22.0,-0.18481388821094127,-0.1842540083976119,1.5673270268731094e-07,1,6,8.57280009615282e-08,1.57957278090759e-08,1,,-4.492162502179222e-05,7.917571237094118e-05
7,5,19,-28.0,-0.18817824278287687,-0.18573549718907,2.9835030180328408e-06,1,6,2.9403156722492284e-07,5.461211538548838e-08,1,,-0.00011404178962927534,0.00033807872201583537
8,6,0,5.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0
8,6,1,3.0,-0.002908532692799996,0.0006252858503727634,6.243936748035852e-06,1,5,7.575878494590308e-10,4.737089626810631e-13,1,,0.001983235012918951,-3.8711666912493817e-19
8,6,2,2.0,0.00436153144295444,0.0004295602122747441,7.730198879446412e-06,1,5,6.052100184399902e-09,2.59974143991884e-12,1,,-0.0015158988640297036,4.990663983051255e-18
8,6,3,1.0,-0.00026569384474186473,0.00028161768506033627,1.4977495532721314e-07,1,5,1.9483103611894116e-06,5.486797226956185e-10,1,,0.00013833938989830564,-8.318988525498624e-18
8,6,4,0.5,0.0006895594317925579,0.00019083539443248397,1.2436283272036434e-07,1,6,3.135524468817562e-06,5.983709249661809e-10,1,,-8.526292492121694e-05,2.6294751320832418e-17
8,6,5,-0.25,0.0009017890435330913,-0.00020582336738393124,6.134026264087121e-07,1,5,0.0,0.0,1,,0.00020210646653911164,4.991212683364809e-07
8,6,6,-0.5,-0.0002934224807384304,-0.000579640823480837,4.0960469861104975e-08,1,8,0.0,0.0,1,,0.0001449152291088904,6.649206099560656e-07
8,6,7,-1.0,0.0004921341653420035,-0.002517544583403797,4.5290830853260364e-06,1,9,0.0,0.0,1,,0.006270486070701483,9.728479684123602e-05
8,6,8,-1.5,-0.009127153923927083,-0.008372407307645617,2.8482122739417015e-07,1,9,0.0,0.0,1,,-0.004419282668581428,-0.00021695059255360765
8,6,9,-2.0,-0.022588090738443464,-0.021610482660586194,4.778587769458801e-07,1,9,0.0,0.0,1,,-0.010946194175150142,-0.001428305213406159
8,6,10,-3.0,-0.07007531546109648,-0.0653872677605941,1.0988895621092693e-05,1,8,0.0,0.0,1,,-0.06777546500100042,-0.03461444223832445
8,6,11,-4.0,-0.10539000769620259,-0.10755633473591875,2.3464864215024427e-06,1,9,0.0,0.0,1,,0.022143609216690372,0.02613443878616964
8,6,12,-5.0,-0.1370569911908219,-0.13722026592527284,1.3329319454948313e-08,1,9,0.0,0.0,1,,0.0009514590956036499,0.0019096400645664893
8,6,13,-6.5,-0.15897384798703867,-0.16189651100965952,4.27097957189565e-06,1,8,0.0,0.0,1,,0.007265389814392893,0.021419124188728576
8,6,14,-8.0,-0.17156627129280105,-0.17272074180356517,6.6640108011214e-07,1,8,0.0,0.0,1,,0.001185761159381601,0.003844471213778706
8,6,15,-10.0,-0.17997856012390168,-0.17820326191516575,1.5758418649733023e-06,1,8,0.0,0.0,1,,-0.000666596397644585,-0.0016242246120393954
8,6,16,-13.0,-0.17848607394505406,-0.1809339667856922,2.99608967962457e-06,1,7,0.0,0.0,1,,0.0004035041385080528,0.00020387403501475395
8,6,17,-17.0,-0.18133881155134438,-0.18270075929463417,9.274508277255886e-07,1,6,1.0297165210507158e-07,1.881300096262528e-08,1,,0.00014386148573108972,-0.00010591193030358724
8,6,18,-22.0,-0.18481388821094127,-0.1842723484058944,1.466326802255369e-07,1,6,5.97748479868595e-08,1.101485161414395e-08,1,,-3.7354316937287255e-05,8.776047804551299e-05
8,6,19,-28.0,-0.18817824278287687,-0.18575476298134985,2.936627174206129e-06,1,6,9.943105695525217e-08,1.8469792417707964e-08,1,,-9.159747434779857e-05,0.0004259199367793215
9,7,0,5.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0
9,7,1,3.0,-0.002908532692799996,0.0007245058688763313,6.59948459531363e-06,1,5,8.844646154565409e-10,6.407998047117114e-13,1,,0.0020389180800591622,-3.9886536446850576e-19
9,7,2,2.0,0.00436153144295444,0.000497720349400368,7.464518083335769e-06,1,5,6.9370248128153785e-09,3.4526984136334926e-12,1,,-0.0014896051791041189,4.911572658994913e-18
9,7,3,1.0,-0.00026569384474186473,0.00032628329436230316,1.7521846661097807e-07,1,5,2.117323356153824e-06,6.908487026262115e-10,1,,0.00014961930590096667,-9.006836308254974e-18
9,7,4,0.5,0.0006895594317925579,0.00022106346246113327,1.0974423663989382e-07,1,6,3.2694080601952436e-06,7.227490289465986e-10,1,,-8.005183480343158e-05,2.471218527754487e-17
9,7,5,-0.25,0.0009017890435330913,-0.0002380071867430073,6.495677232758053e-07,1,6,0.0,0.0,1,,0.00020696524203172182,5.915278483451446e-07
9,7,6,-0.5,-0.0002934224807384304,-0.0006690871815755167,7.056198372750893e-08,1,8,0.0,0.0,1,,0.00018856296646021503,1.004598759890193e-06
