eta_hat,V_RHE,I_peroxide_mA_cm2,I_total_mA_cm2,ss_steps,ss_converged,R1,R2,c_O2_electrode,c_HP_electrode
-3.162781979156260093e+01,-1.175999999999999268e-01,-5.761669955662869491e-02,-6.099751474721124694e-02,8.000000000000000000e+00,1.000000000000000000e+00,9.705392306957508763e-01,2.766290527193815754e-02,2.947921766753548722e-02,9.211228019837628409e-04
-3.255804978543208961e+01,-1.414999999999999591e-01,-5.780900702675592640e-02,-6.102768030693812157e-02,8.000000000000000000e+00,1.000000000000000000e+00,9.723595757910871162e-01,2.633620858632508555e-02,2.765773608570556638e-02,7.110859467928999124e-04
-3.348827977930157829e+01,-1.653999999999999915e-01,-5.799103326194088998e-02,-6.105738308542687370e-02,8.000000000000000000e+00,1.000000000000000000e+00,9.740920099285377276e-01,2.508984961201055075e-02,2.592420301789021692e-02,5.491768663493836865e-04
-3.441850977317106697e+01,-1.893000000000000238e-01,-5.816323276381345220e-02,-6.108666837429529289e-02,8.000000000000000000e+00,1.000000000000000000e+00,9.757406225754312601e-01,2.392048006251273548e-02,2.427452751749211921e-02,4.243309721178348498e-04
-3.534873976704055565e+01,-2.131999999999999451e-01,-5.832603760760991796e-02,-6.111557341123214498e-02,8.000000000000000000e+00,1.000000000000000000e+00,9.773092537994013673e-01,2.282486925142596795e-02,2.270486858305186331e-02,3.280329095691283687e-04
-3.627896976091004433e+01,-2.370999999999999774e-01,-5.848056055491415717e-02,-6.114413349789289687e-02,7.000000000000000000e+00,1.000000000000000000e+00,9.788072974190527020e-01,2.179420105889376749e-02,2.121686717186246907e-02,2.536978856079160965e-04
-3.720919975477953301e+01,-2.610000000000000098e-01,-5.862575151087236897e-02,-6.117236504394243934e-02,7.000000000000000000e+00,1.000000000000000000e+00,9.802262954933711470e-01,2.083720196412583089e-02,1.979630783158578197e-02,1.963486498856629959e-04
-3.813942974864901458e+01,-2.848999999999998201e-01,-5.876269918845725138e-02,-6.120029416307821990e-02,7.000000000000000000e+00,1.000000000000000000e+00,9.815753698887800249e-01,1.994517744185634461e-02,1.844557589484249749e-02,1.520619395391575401e-04
-3.906965974251850326e+01,-3.087999999999998524e-01,-5.889175644788843811e-02,-6.122793911656140148e-02,7.000000000000000000e+00,1.000000000000000000e+00,9.828575572392830306e-01,1.911538969697665000e-02,1.716178828524894326e-02,1.178465281872011124e-04
-3.999988973638799195e+01,-3.326999999999998847e-01,-5.901324286928070345e-02,-6.125531560357114907e-02,7.000000000000000000e+00,1.000000000000000000e+00,9.840756009067099797e-01,1.834535227901198592e-02,1.594220174429581555e-02,9.139886768170770110e-05
-4.093011973025748063e+01,-3.565999999999999170e-01,-5.912841655386252837e-02,-6.128244469625456631e-02,6.000000000000000000e+00,1.000000000000000000e+00,9.852399674945043762e-01,1.762494342253964966e-02,1.479061948405993761e-02,7.092943873014105496e-05
-4.186034972412696931e+01,-3.804999999999999494e-01,-5.923559377157400219e-02,-6.130932351109060624e-02,6.000000000000000000e+00,1.000000000000000000e+00,9.863368565938623878e-01,1.696791634859048936e-02,1.369151248082114795e-02,5.510405678300670201e-05
-4.279057971799645799e+01,-4.043999999999999817e-01,-5.933600393240032189e-02,-6.133597024988091118e-02,6.000000000000000000e+00,1.000000000000000000e+00,9.873764765612689231e-01,1.636436056654119731e-02,1.264942904123359836e-02,4.284997199974274740e-05
-4.372080971186594667e+01,-4.282999999999997920e-01,-5.942990366351170312e-02,-6.136239453637510471e-02,6.000000000000000000e+00,1.000000000000000000e+00,9.883610059464400521e-01,1.581225501583652382e-02,1.166252727491585983e-02,3.335446980458386647e-05
-4.465103970573543535e+01,-4.521999999999998243e-01,-5.951893797012257348e-02,-6.138863510014824082e-02,5.000000000000000000e+00,1.000000000000000000e+00,9.893042216029925839e-01,1.529845663826503305e-02,1.073692621304988930e-02,2.598157557080171381e-05
-4.558126969960492403e+01,-4.760999999999998566e-01,-5.960039686020096594e-02,-6.141463964932101366e-02,5.000000000000000000e+00,1.000000000000000000e+00,9.901835216453261923e-01,1.484471158184686931e-02,9.854462236638453221e-03,2.026888603037071198e-05
-4.651149969347441271e+01,-4.999999999999998890e-01,-5.967587375853241477e-02,-6.144044579823017271e-02,5.000000000000000000e+00,1.000000000000000000e+00,9.910122517543469289e-01,1.443828971061237622e-02,9.021953126854102833e-03,1.583163207567153848e-05
