applied_voltage_v_vs_rhe,peroxide_current_density_mA_cm2,total_current_density_mA_cm2,four_electron_current_density_mA_cm2,ss_steps,ss_converged
3.126000000000000445e-01,-4.087219110733010252e-01,-4.427194292975901169e-01,-3.399751822428909165e-02,6.000000000000000000e+00,1.000000000000000000e+00
3.245500000000000052e-01,-3.740899251459832708e-01,-4.002230157231974061e-01,-2.613309057721413531e-02,6.000000000000000000e+00,1.000000000000000000e+00
3.365000000000000213e-01,-3.398555894056632387e-01,-3.596971571491029418e-01,-1.984156774343970309e-02,7.000000000000000000e+00,1.000000000000000000e+00
3.484499999999999820e-01,-3.060167878962625765e-01,-3.208752217606293811e-01,-1.485843386436680458e-02,8.000000000000000000e+00,1.000000000000000000e+00
3.603999999999999981e-01,-2.726750939443156052e-01,-2.836307988152506065e-01,-1.095570487093500134e-02,8.000000000000000000e+00,1.000000000000000000e+00
3.723500000000000143e-01,-2.400388071877370688e-01,-2.479794062138110378e-01,-7.940599026073968947e-03,9.000000000000000000e+00,1.000000000000000000e+00
3.843000000000000305e-01,-2.084326765268089687e-01,-2.140804410997440843e-01,-5.647764572935115579e-03,9.000000000000000000e+00,1.000000000000000000e+00
3.962499999999999911e-01,-1.782801420462135633e-01,-1.822172895246420843e-01,-3.937147478428520975e-03,9.000000000000000000e+00,1.000000000000000000e+00
4.082000000000000073e-01,-1.500668130236540998e-01,-1.527553008137360890e-01,-2.688487790081989237e-03,1.000000000000000000e+01,1.000000000000000000e+00
4.201500000000000234e-01,-1.242712143890672138e-01,-1.260694954551119795e-01,-1.798281066044765675e-03,1.000000000000000000e+01,1.000000000000000000e+00
4.320999999999999841e-01,-1.012776960206960425e-01,-1.024570145514153569e-01,-1.179318530719314362e-03,1.000000000000000000e+01,1.000000000000000000e+00
4.440500000000000003e-01,-8.131022035127072334e-02,-8.206967962318144350e-02,-7.594592719107201573e-04,1.000000000000000000e+01,1.000000000000000000e+00
4.560000000000000164e-01,-6.440280334729146794e-02,-6.488403934979174170e-02,-4.812360025002737629e-04,1.000000000000000000e+01,1.000000000000000000e+00
4.679499999999999771e-01,-5.041426018391311631e-02,-5.071498725718164013e-02,-3.007270732685238257e-04,1.000000000000000000e+01,1.000000000000000000e+00
4.798999999999999932e-01,-3.907389478223806389e-02,-3.925962252831158295e-02,-1.857277460735190511e-04,9.000000000000000000e+00,1.000000000000000000e+00
4.918500000000000094e-01,-3.003718241985618362e-02,-3.015081370304220632e-02,-1.136312831860226968e-04,9.000000000000000000e+00,1.000000000000000000e+00
5.038000000000000256e-01,-2.293772987395615789e-02,-2.300672085232870548e-02,-6.899097837254758447e-05,9.000000000000000000e+00,1.000000000000000000e+00
5.157499999999999307e-01,-1.742343304737983128e-02,-1.746506595705525286e-02,-4.163290967542157550e-05,9.000000000000000000e+00,1.000000000000000000e+00
5.276999999999999469e-01,-1.317866190095898921e-02,-1.320365606853939229e-02,-2.499416758040308439e-05,8.000000000000000000e+00,1.000000000000000000e+00
5.396499999999999631e-01,-9.933573428311564396e-03,-9.948524523090397642e-03,-1.495109477883324600e-05,8.000000000000000000e+00,1.000000000000000000e+00
5.515999999999999792e-01,-7.465705284020123823e-03,-7.474619631468603156e-03,-8.914347448479333080e-06,8.000000000000000000e+00,1.000000000000000000e+00
5.635499999999999954e-01,-5.596022169079806555e-03,-5.601321680955208271e-03,-5.299511875401716199e-06,8.000000000000000000e+00,1.000000000000000000e+00
5.755000000000000115e-01,-4.183179941884464063e-03,-4.186319220055347186e-03,-3.139278170883122443e-06,7.000000000000000000e+00,1.000000000000000000e+00
5.874500000000000277e-01,-3.117055894627266885e-03,-3.118910503883582340e-03,-1.854609256315455090e-06,7.000000000000000000e+00,1.000000000000000000e+00
5.993999999999999329e-01,-2.312795616091032659e-03,-2.313886500866738950e-03,-1.090884775706291165e-06,7.000000000000000000e+00,1.000000000000000000e+00
6.113499999999999490e-01,-1.705425123393076786e-03,-1.706062743886068139e-03,-6.376204929913528024e-07,7.000000000000000000e+00,1.000000000000000000e+00
6.232999999999999652e-01,-1.245454013532564831e-03,-1.245822553969299631e-03,-3.685404367347999005e-07,6.000000000000000000e+00,1.000000000000000000e+00
6.352499999999999813e-01,-8.952816022830764348e-04,-8.954915398446489051e-04,-2.099375615724702673e-07,6.000000000000000000e+00,1.000000000000000000e+00
6.471999999999999975e-01,-6.263899493979329736e-04,-6.265063260588982870e-04,-1.163766609653133638e-07,6.000000000000000000e+00,1.000000000000000000e+00
6.591499999999999027e-01,-4.171133625497076922e-04,-4.171747405738663109e-04,-6.137802415861863536e-08,6.000000000000000000e+00,1.000000000000000000e+00
6.710999999999999188e-01,-2.509361614436371023e-04,-2.509653819566799011e-04,-2.922051304279872294e-08,6.000000000000000000e+00,1.000000000000000000e+00
6.830499999999999350e-01,-1.151803657918903809e-04,-1.151909452084756978e-04,-1.057941658531695063e-08,6.000000000000000000e+00,1.000000000000000000e+00
7.643750000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.337499999999999911e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.031249999999999556e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.724999999999999201e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.041875000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.111250000000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.180625000000000036e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
