evaluation,iteration,point_index,phi_applied,target_flux,simulated_flux,point_objective,converged,steps_taken,final_relative_change,final_absolute_change,diagnostics_valid,reason,dJ_dk0_0,dJ_dk0_1,dJ_dk0_2,dJ_dk0_3,dJ_dk0_4,dJ_dk0_5,dJ_dk0_6,dJ_dk0_7
19,17,5,-6.0,-0.1541978920627831,-0.15331313452111764,3.913979537666247e-07,1,8,0.0,0.0,1,,-0.001386683495764086,-8.772403935933891e-05,-2.3499169968353553e-05,-2.548996069453389e-07,5.940862402988047e-05,-6.620200845709851e-05,-3.465184870682612e-05,1.586879787142776e-05
19,17,6,-7.0,-0.16327390457530078,-0.16446630543416355,7.109099041079041e-07,1,8,0.0,0.0,1,,0.001322259249901329,-0.0008708945493000255,2.614198609536402e-05,-2.952316452632195e-06,-8.622483109152976e-05,8.870696957102335e-05,1.8270866630563972e-05,-2.234582389397232e-05
19,17,7,-8.0,-0.17124174973306297,-0.17131737170474035,2.8593413001910806e-09,1,8,0.0,0.0,1,,6.648299763364482e-05,-0.00012292179850587992,1.5021887509981276e-06,-4.762315757912977e-07,-5.780401551430721e-06,5.685656925960221e-06,-3.116449024816549e-08,-1.4787631891773049e-06
19,17,8,-9.0,-0.1745010496345606,-0.175524168935851,5.233865523354258e-07,1,8,0.0,0.0,1,,0.000692777535298666,-0.0017651157014536532,1.76100354932867e-05,-7.693340989528908e-06,-7.90817907973321e-05,7.637337475208454e-05,-8.91252424702024e-06,-2.009695073285091e-05
19,17,9,-10.0,-0.18063497036134904,-0.1781483634460315,3.0916069756503817e-06,1,8,0.0,0.0,1,,-0.0014428820176654736,0.004900402072483584,-4.0752546009929665e-05,2.3731818007021017e-05,0.00019559305212596263,-0.0001879236195441823,3.40635897415847e-05,4.941872906147709e-05
20,18,0,-1.0,-0.0020827811436939327,-0.004243472240494211,2.3342930078959978e-06,1,6,0.0,0.0,1,,0.00292131269177836,7.658387469491656e-05,8.09435524770022e-06,3.69665476336782e-08,-1.044580545633722e-07,8.950927535643157e-07,9.425221392763818e-06,-3.583804374303399e-06
20,18,1,-2.0,-0.02768356645375934,-0.02632672244199036,9.20512836136549e-07,1,9,0.0,0.0,1,,-0.006683012829843704,-0.0009898857854644192,-3.703450173063327e-05,-9.556231043687411e-07,3.0923138216984978e-06,-1.4065484939790667e-05,-6.884663120793099e-05,1.1733427105938357e-05
20,18,2,-3.0,-0.06832607410743707,-0.06867203474386586,5.984438097894859e-08,1,9,0.0,0.0,1,,0.0017924420653028803,0.0006572915687212302,1.489946236667749e-05,9.518113381364846e-07,-7.21048401201874e-06,1.4944976389610242e-05,3.6313423998721024e-05,-4.729911457228279e-06
20,18,3,-4.0,-0.107826697007916,-0.10780365978147914,2.6535690095027656e-10,1,8,0.0,0.0,1,,-2.499363355970826e-05,1.9552908730573034e-05,-2.77008824878604e-07,3.7752257108697063e-08,1.7748098077584168e-06,-2.090416932395644e-06,-2.1943078206963916e-07,4.427468710672465e-07
20,18,4,-5.0,-0.13557975487184398,-0.13554531463039762,5.930651154350813e-10,1,8,0.0,0.0,1,,-7.463038155935595e-05,5.924146484790572e-06,-1.0339270121835242e-06,1.4297738531205049e-08,2.2742829553605947e-06,-2.818636283204411e-06,-1.956335237378378e-06,6.266135727212701e-07
20,18,5,-6.0,-0.1541978920627831,-0.15352069014489692,2.2930121879411056e-07,1,8,0.0,0.0,1,,-0.0010770962394292835,-5.031144391818136e-05,-1.7906469832769347e-05,-1.4571007765248755e-07,4.554191867578985e-05,-5.245764242356437e-05,-2.770789399388518e-05,1.206580772625201e-05
20,18,6,-7.0,-0.16327390457530078,-0.1647527920684774,1.093554108736584e-06,1,8,0.0,0.0,1,,0.0016584333964898995,-0.001074733276419784,3.2166239418783617e-05,-3.6313682625979967e-06,-0.00010743549273965793,0.00011457128104428283,2.4724233391687144e-05,-2.7546346270911908e-05
20,18,7,-8.0,-0.17124174973306297,-0.17167097936166356,9.211903703432465e-08,1,8,0.0,0.0,1,,0.0003801132222078789,-0.0006849043848785149,8.425723034874656e-06,-2.6447918096582893e-06,-3.3041245713163606e-05,3.376563233115849e-05,2.5216081147132204e-07,-8.346955367086937e-06
20,18,8,-9.0,-0.1745010496345606,-0.17593399088182213,1.026660309050254e-06,1,8,0.0,0.0,1,,0.0009730634577313664,-0.0024072764006122997,2.4265424221241786e-05,-1.0457792619744978e-05,-0.00011175738007560968,0.0001123690817967786,-1.1475411206365033e-05,-2.8001113808402435e-05
20,18,9,-10.0,-0.18063497036134904,-0.17860453222925773,2.061339504123468e-06,1,8,0.0,0.0,1,,-0.0011748476187571253,0.003877019672837442,-3.255260559712961e-05,1.8714126568235257e-05,0.00016143864960713343,-0.00016178696665825875,2.6833332367742502e-05,4.015757918168176e-05
21,19,0,-1.0,-0.0020827811436939327,-0.0042547686989643976,2.358764970124888e-06,1,5,4.57614002143122e-06,1.9470506425027512e-08,1,,0.002990430857908918,7.466533216122531e-05,8.164556342153046e-06,3.58378787344865e-08,-1.7798951559740508e-08,8.697553378319544e-07,9.543525669386953e-06,-3.6045442459308827e-06
21,19,1,-2.0,-0.02768356645375934,-0.02651269896377899,6.854653395463415e-07,1,9,0.0,0.0,1,,-0.005845402967150107,-0.0008018789151544522,-3.1918558987354595e-05,-7.697719541110054e-07,2.7398755802823234e-06,-1.2281331534864428e-05,-5.911386438944118e-05,1.0103033593572712e-05
21,19,2,-3.0,-0.06832607410743707,-0.06879798325098298,1.1134911988089813e-07,1,9,0.0,0.0,1,,0.0024592598252265855,0.000859877754383378,2.0143015863369056e-05,1.2381728090969607e-06,-1.0118056161877614e-05,2.052305240361889e-05,4.8392971465875036e-05,-6.393917156466275e-06
21,19,3,-4.0,-0.107826697007916,-0.10768445030488599,1.0117062261445728e-08,1,8,0.0,0.0,1,,-0.0005166580523895461,-0.00026414394886235826,-5.6423759368389805e-06,-5.07135428653118e-07,6.321510526696607e-06,-9.819942273952153e-06,-1.4233788503692023e-05,2.2040539950651134e-06
21,19,4,-5.0,-0.13557975487184398,-0.13528289367947705,4.4063283766702205e-08,1,8,0.0,0.0,1,,-0.0006948955613932655,-0.0003188054823259784,-9.486114597671517e-06,-7.65101546110921e-07,1.8082868513984504e-05,-2.377125069056281e-05,-2.0864682830827182e-05,5.021965146486152e-06
21,19,5,-6.0,-0.1541978920627831,-0.15322363641492423,4.7458703369208913e-07,1,8,0.0,0.0,1,,-0.0014926384568239878,-0.00045320707005370986,-2.4451454706547887e-05,-1.3051824359229304e-06,6.749231783838012e-05,-8.003917109897095e-05,-4.0074657058820455e-05,1.7286276420646426e-05
21,19,6,-7.0,-0.16327390457530078,-0.16447770790305524,7.245712259559285e-07,1,8,0.0,0.0,1,,0.0012607486348736605,-0.00031603307107203136,2.4094913496650692e-05,-1.0618272476036878e-06,-9.035730472920358e-05,0.00010022247491813745,2.0929015209264592e-05,-2.2348098513031934e-05
21,19,7,-8.0,-0.17124174973306297,-0.17143850350255135,1.9356022903954923e-08,1,8,0.0,0.0,1,,0.0001562099585849806,-0.00020367758408818115,3.4119097044478496e-06,-7.820896095364593e-07,-1.568960448819906e-05,1.6790873952645686e-05,2.515441813951706e-07,-3.8148637996470326e-06
21,19,8,-9.0,-0.1745010496345606,-0.17574636868481772,7.754097684653769e-07,1,8,0.0,0.0,1,,0.0007350887318325225,-0.0014210267831631942,1.8062634742047478e-05,-6.138582077307954e-06,-0.0001009049160528474,0.00010673263854150809,-9.275911334969835e-06,-2.4278812546794426e-05
21,19,9,-10.0,-0.18063497036134904,-0.17845603787643677,2.3738733869011084e-06,1,8,0.0,0.0,1,,-0.0010564176609037578,0.002929367853355515,-2.8842604705213802e-05,1.4060384767400237e-05,0.0001804248229430831,-0.00019081116489844756,2.7902592862963016e-05,4.300912772462531e-05
22,20,0,-1.0,-0.0020827811436939327,-0.004236244366305417,2.3187019255701214e-06,1,5,2.7494237642898717e-06,1.1647262955320759e-08,1,,0.0029933921132899296,7.241967345125854e-05,8.06084296138863e-06,3.464476390839924e-08,5.333740530991737e-08,8.554679745800742e-07,9.445720898813148e-06,-3.547635834232089e-06
22,20,1,-2.0,-0.02768356645375934,-0.026555902040825224,6.358135140989227e-07,1,9,0.0,0.0,1,,-0.005629348799998202,-0.0007366958087954168,-3.031831108941787e-05,-7.048541135773622e-07,2.8099870035905354e-06,-1.2303862085388448e-05,-5.633288396705721e-05,9.682912622924294e-06
22,20,2,-3.0,-0.06832607410743707,-0.06890897083582032,1.6988429797967657e-07,1,9,0.0,0.0,1,,0.0031254099229595365,0.0010697264714284627,2.524905287258208e-05,1.535235632102673e-06,-1.1614233595665825e-05,2.4932094596052763e-05,6.131450655393298e-05,-7.80560579409086e-06
22,20,3,-4.0,-0.107826697007916,-0.10775160539259175,2.819375345998343e-09,1,8,0.0,0.0,1,,-0.00024261197981954828,-0.00010335702709888331,-2.6132988874986677e-06,-1.9777939509903085e-07,3.8060882737530186e-06,-5.6068432787903325e-06,-6.398921847605677e-06,1.213817512012884e-06
22,20,4,-5.0,-0.13557975487184398,-0.1352933041292371,4.102701396996266e-08,1,8,0.0,0.0,1,,-0.0006663641946811796,-0.000317379063206171,-8.972190954484783e-06,-7.591530167315004e-07,1.7558008898187844e-05,-2.3477576274855877e-05,-2.0252412615811468e-05,4.825717319284721e-06
22,20,5,-6.0,-0.1541978920627831,-0.15320444122094962,4.934722875694576e-07,1,8,0.0,0.0,1,,-0.0014999623199159616,-0.0005365281448006321,-2.4235302796105715e-05,-1.5400144757078347e-06,6.94840212138947e-05,-8.409647125756315e-05,-4.1569059277826864e-05,1.7565821104567205e-05
22,20,6,-7.0,-0.16327390457530078,-0.16445420367363336,6.96552980761934e-07,1,8,0.0,0.0,1,,0.001203641525144267,-0.00016229643237317793,2.268882747115784e-05,-5.434856193558746e-07,-8.963740546756143e-05,0.00010169581949099745,2.1407141458682245e-05,-2.1843415165865466e-05
22,20,7,-8.0,-0.17124174973306297,-0.17142512997180598,1.681415598073155e-08,1,8,0.0,0.0,1,,0.00013944114394235906,-0.0001564198157399806,3.0039851008771116e-06,-5.986359593907085e-07,-1.481711253603379e-05,1.6240341329434474e-05,3.5115219198447783e-07,-3.5449294818865007e-06
22,20,8,-9.0,-0.1745010496345606,-0.175748271885594,7.777816717351405e-07,1,8,0.0,0.0,1,,0.000695786649620744,-0.0011901104699765688,1.686302373514782e-05,-5.124020154067989e-06,-0.00010253818427506255,0.00011116463003983856,-8.6809030730743e-06,-2.4250992384309372e-05
22,20,9,-10.0,-0.18063497036134904,-0.17847263749082024,2.33784172148281e-06,1,8,0.0,0.0,1,,-0.0009740836633516564,0.0024623134631529403,-2.6230895066074055e-05,1.1779432926720001e-05,0.00018184174944346033,-0.0001971680665465292,2.692260114031884e-05,4.257337075253866e-05
23,21,0,-1.0,-0.0020827811436939327,-0.0042050509023391115,2.2520144642299353e-06,1,5,2.549097374259245e-07,1.0719086946178735e-09,1,,0.002988240457520618,6.937292299792703e-05,7.89075338292285e-06,3.301556562104531e-08,1.499354965310337e-07,8.297453151537763e-07,9.256461847685085e-06,-3.4489448404412514e-06
23,21,1,-2.0,-0.02768356645375934,-0.026590032699261173,5.979080361133328e-07,1,9,0.0,0.0,1,,-0.005557915560927698,-0.0006858806991744241,-2.9352484606126908e-05,-6.528408564384202e-07,2.3532562750320092e-06,-1.1989673656839657e-05,-5.482266928343345e-05,9.333947080500338e-06
23,21,2,-3.0,-0.06832607410743707,-0.06908331618523762,2.8670778219549955e-07,1,9,0.0,0.0,1,,0.004117386833399226,0.001315024982165895,3.261713829221465e-05,1.8775175550831018e-06,-1.476826464435743e-05,3.282505902947209e-05,7.98149562919026e-05,-1.0071232920188188e-05
23,21,3,-4.0,-0.107826697007916,-0.10794490745797433,6.986855251503195e-09,1,8,0.0,0.0,1,,0.0004336427860019984,0.00020420903209200552,4.580311831350351e-06,3.8874398875453016e-07,-5.242855823111806e-06,8.465679497974238e-06,1.187086869579515e-05,-1.8102348891818854e-06
23,21,4,-5.0,-0.13557975487184398,-0.13546149494392287,6.99270527593015e-09,1,8,0.0,0.0,1,,-0.0002753116917631047,-0.00012766293206193795,-3.63494286022149e-06,-3.0378307044896315e-07,7.274698173083966e-06,-9.98518313926321e-06,-8.459603833023704e-06,1.9797204209472067e-06
23,21,5,-6.0,-0.1541978920627831,-0.15335763584160017,3.530152586179942e-07,1,8,0.0,0.0,1,,-0.0012589804604612113,-0.0004687445738029208,-1.9946797057276973e-05,-1.3384934554101402e-06,5.923996331476718e-05,-7.381320984763904e-05,-3.6078206809169564e-05,1.4774640582189502e-05
23,21,6,-7.0,-0.16327390457530078,-0.16461123755563656,8.942297501464092e-07,1,8,0.0,0.0,1,,0.0013373008509372476,-8.04793170556014e-05,2.471895402819071e-05,-2.6810880109894295e-07,-0.00010265275407731968,0.00012011091802012379,2.5698104810367806e-05,-2.4622389851276874e-05
23,21,7,-8.0,-0.17124174973306297,-0.17159816846529985,6.351715634469198e-08,1,8,0.0,0.0,1,,0.00026132899665403097,-0.0002532042245278042,5.520526727931698e-06,-9.640280765650758e-07,-2.915837122163617e-05,3.2985456845495526e-05,1.0012618243730116e-06,-6.856096737364367e-06
23,21,8,-9.0,-0.1745010496345606,-0.17594123531597392,1.0370673984725028e-06,1,8,0.0,0.0,1,,0.0007637068022961687,-0.0011481199153127257,1.814981059088459e-05,-4.917660102828887e-06,-0.00012004659514544056,0.0001343563056712769,-9.033729683688006e-06,-2.787465125293725e-05
23,21,9,-10.0,-0.18063497036134904,-0.17868376804136982,1.9035952467444719e-06,1,7,0.0,0.0,1,,-0.0008084562829195751,0.001802584929292966,-2.1348111840656754e-05,8.578759326943426e-06,0.00016610682777959935,-0.00018590126749938208,2.320478653930016e-05,3.8154103911091524e-05
24,22,0,-1.0,-0.0020827811436939327,-0.004213757961182169,2.2705310983361485e-06,1,5,9.868102377091663e-07,4.158183598661214e-09,1,,0.002996885712804,6.967140687527962e-05,7.937780816109933e-06,3.3167169454899825e-08,1.1842004667577104e-07,8.352670685464485e-07,9.292190784116448e-06,-3.4712964353258074e-06
24,22,1,-2.0,-0.02768356645375934,-0.026581701579605137,6.070531004473315e-07,1,9,0.0,0.0,1,,-0.0055875732408833395,-0.0006893656827312984,-2.9599348076970664e-05,-6.563469704715909e-07,2.5630079534809244e-06,-1.2029743663248504e-05,-5.493696591528449e-05,9.400436233912405e-06
24,22,2,-3.0,-0.06832607410743707,-0.06899519519919586,2.2386151771793093e-07,1,9,0.0,0.0,1,,0.0036414297447972302,0.0011669770712377423,2.89349083763548e-05,1.666623138858622e-06,-1.3244402404326644e-05,2.881290457555541e-05,7.004197346996482e-05,-8.893294160642155e-06
24,22,3,-4.0,-0.107826697007916,-0.10782077658433724,1.7525707675651164e-11,1,8,0.0,0.0,1,,-5.0405912502711106e-06,-1.258637176608236e-06,-5.340358273564923e-08,-2.396703864099087e-09,4.6588528318009883e-07,-5.589512016051615e-07,-4.449919279388687e-08,1.116185290154531e-07
24,22,4,-5.0,-0.13557975487184398,-0.13534586486862704,2.7352266802364914e-08,1,8,0.0,0.0,1,,-0.000547129823814545,-0.00026585309122213247,-7.245849584522936e-06,-6.327986560152275e-07,1.4425795953738681e-05,-1.96770879164464e-05,-1.66296014233071e-05,3.914144904814695e-06
24,22,5,-6.0,-0.1541978920627831,-0.15326438019817729,4.357222006795634e-07,1,8,0.0,0.0,1,,-0.0014047009794527572,-0.0005734727768156588,-2.2323590998680485e-05,-1.6380150440021212e-06,6.593195764891586e-05,-8.182969841662178e-05,-3.9845719174384794e-05,1.641114129697274e-05
24,22,6,-7.0,-0.16327390457530078,-0.16453817256035733,7.991867690190179e-07,1,8,0.0,0.0,1,,0.0012662958636500993,-1.2655955642289437e-05,2.347805683660083e-05,-4.2174196124256544e-08,-9.717637362224887e-05,0.00011343680388695795,2.4114957981153212e-05,-2.3274696419275734e-05
24,22,7,-8.0,-0.17124174973306297,-0.17153877677678483,4.411253235109176e-08,1,8,0.0,0.0,1,,0.0002171839820901529,-0.00019776599315157804,4.602000908439281e-06,-7.531741931397428e-07,-2.432692216752388e-05,2.7482026099724828e-05,8.105263968146383e-07,-5.713244468721429e-06
24,22,8,-9.0,-0.1745010496345606,-0.17588961843180517,9.640616523392073e-07,1,8,0.0,0.0,1,,0.0007321910320954047,-0.0010580941123776758,1.745403474385702e-05,-4.5333644702419394e-06,-0.00011586282570637233,0.00012955717716854877,-8.779322169395411e-06,-2.6874760578602307e-05
24,22,9,-10.0,-0.18063497036134904,-0.17863584809501007,1.9982449178844112e-06,1,7,0.0,0.0,1,,-0.0008209349105964627,0.0017872778629056908,-2.1743910209076975e-05,8.508360947569285e-06,0.0001703492101777893,-0.00019052718821588977,2.3838759994304005e-05,3.9090454038769323e-05
25,23,0,-1.0,-0.0020827811436939327,-0.004212437615329792,2.267718343590251e-06,1,5,3.518486634069014e-07,1.4821410661280954e-09,1,,0.0029945155207185855,6.959165813197008e-05,7.930978383448772e-06,3.312878802314433e-08,1.1262016084111987e-07,8.337016441383494e-07,9.27715528205437e-06,-3.4671965698073623e-06
25,23,1,-2.0,-0.02768356645375934,-0.026567771839880863,6.224988101800115e-07,1,9,0.0,0.0,1,,-0.005659474055258626,-0.0006977048730785791,-2.9978249291674655e-05,-6.642783765577946e-07,2.62180764273377e-06,-1.2159701804721725e-05,-5.5564231727862456e-05,9.513697375549843e-06
25,23,2,-3.0,-0.06832607410743707,-0.06896922157490905,2.068193324575127e-07,1,9,0.0,0.0,1,,0.003504392740539621,0.001122309855134414,2.7844166657381397e-05,1.6028112974342172e-06,-1.274604932901289e-05,2.7653813280608444e-05,6.727404861904322e-05,-8.54530419325017e-06
25,23,3,-4.0,-0.107826697007916,-0.10779971406420683,3.640396256047579e-10,1,8,0.0,0.0,1,,-2.305608817927247e-05,-5.814434953470285e-06,-2.44256322188401e-07,-1.1071739815860839e-08,2.121936362931388e-06,-2.5469920028267333e-06,-2.0428078055860849e-07,5.084423856092373e-07
25,23,4,-5.0,-0.13557975487184398,-0.13533617045520932,2.966668401357706e-08,1,8,0.0,0.0,1,,-0.0005712163738286001,-0.00027784668566180847,-7.564336671094515e-06,-6.613381689201822e-07,1.5021933734262458e-05,-2.0483246123225005e-05,-1.73207140800501e-05,4.0753156526162e-06
25,23,5,-6.0,-0.1541978920627831,-0.1532653403138168,4.3482638224969884e-07,1,8,0.0,0.0,1,,-0.0014069746212076813,-0.0005758658495696211,-2.235824505764713e-05,-1.6448296970290655e-06,6.585202373614207e-05,-8.173148381121306e-05,-3.9822330307475584e-05,1.639032555624298e-05
25,23,6,-7.0,-0.16327390457530078,-0.16454702306812155,8.104153483806602e-07,1,8,0.0,0.0,1,,0.0012784920625929226,-1.0868796774153286e-05,2.3702615629059826e-05,-3.6218284180024265e-08,-9.783658919936842e-05,0.00011423612990546919,2.4306406943195203e-05,-2.343262881283726e-05
25,23,7,-8.0,-0.17124174973306297,-0.17155287052407167,4.839807329895719e-08,1,8,0.0,0.0,1,,0.00022804806047876429,-0.00020729983518481067,4.831884758735168e-06,-7.894730467892597e-07,-2.5476062040392776e-05,2.8791694286825062e-05,8.52990500869851e-07,-5.983230617561537e-06
25,23,8,-9.0,-0.1745010496345606,-0.17590701408473486,9.883680175754728e-07,1,8,0.0,0.0,1,,0.0007430949585363067,-0.0010729617348771293,1.771279197253332e-05,-4.597006386002973e-06,-0.00011728978526504736,0.00013121533231135,-8.876523508727805e-06,-2.720656287699738e-05
25,23,9,-10.0,-0.18063497036134904,-0.178655285524213,1.9595760271914644e-06,1,7,0.0,0.0,1,,-0.0008147523907818807,0.0017732636151011985,-2.1578728026107646e-05,8.441539688914817e-06,0.00016865788432770634,-0.00018873431399530393,2.35943356943224e-05,3.870367925736015e-05
26,24,0,-1.0,-0.0020827811436939327,-0.004212488763401565,2.267827272720378e-06,1,5,0.0,0.0,1,,0.0029941704638640786,6.956901279916048e-05,7.931569857375049e-06,3.311708290781932e-08,1.0600948535502162e-07,8.333011206870851e-07,9.271753579442222e-06,-3.4669824913894002e-06
26,24,1,-2.0,-0.02768356645375934,-0.026559228979261627,6.320673782798486e-07,1,9,0.0,0.0,1,,-0.005703318814859459,-0.0007025446481980444,-3.0216229934056834e-05,-6.688676013841657e-07,2.6779331459731096e-06,-1.2235479708167531e-05,-5.5922651718897325e-05,9.583576032839217e-06
26,24,2,-3.0,-0.06832607410743707,-0.06894816966098039,1.9350143886889466e-07,1,9,0.0,0.0,1,,0.0033934818516567055,0.0010858544128687284,2.6968042091445316e-05,1.5507046529728408e-06,-1.2356806594180227e-05,2.671291046477037e-05,6.500871329578031e-05,-8.264535625226522e-06
26,24,3,-4.0,-0.107826697007916,-0.10778114278883545,1.0375934380167792e-09,1,8,0.0,0.0,1,,-0.00014914018339195706,-6.322554252778851e-05,-1.5802918336031434e-06,-1.2038954986061805e-07,2.3118063593564775e-06,-3.446209865683067e-06,-3.868359518811317e-06,7.302465390581807e-07
26,24,4,-5.0,-0.13557975487184398,-0.13532751661836137,3.181206825993014e-08,1,8,0.0,0.0,1,,-0.0005930290535181309,-0.0002888348099763894,-7.854681993225283e-06,-6.874731984674548e-07,1.5560251658322755e-05,-2.1205362251280277e-05,-1.7930324259197407e-05,4.219871046640977e-06
26,24,5,-6.0,-0.1541978920627831,-0.1532667572640047,4.3350600674768825e-07,1,8,0.0,0.0,1,,-0.0014087290724391344,-0.0005786134356035636,-2.2390374595599427e-05,-1.6526313955709319e-06,6.576291431344657e-05,-8.161393345211987e-05,-3.975839420970313e-05,1.6364684993164764e-05
26,24,6,-7.0,-0.16327390457530078,-0.16455613850219558,8.22061921639573e-07,1,8,0.0,0.0,1,,0.0012911059505660483,-8.183539537015074e-06,2.3941014764003036e-05,-2.7269392290598922e-08,-9.854871078773045e-05,0.00011509512437906475,2.4482609104306083e-05,-2.3599932499817535e-05
26,24,7,-8.0,-0.17124174973306297,-0.17156716388750534,5.294718595573992e-08,1,8,0.0,0.0,1,,0.00023910546188318131,-0.00021680319615794173,5.067130805261856e-06,-8.256422373070463e-07,-2.664963663358264e-05,3.0131311782235995e-05,8.924939163995589e-07,-6.258233884247844e-06
26,24,8,-9.0,-0.1745010496345606,-0.175924574169306,1.0132110505095864e-06,1,8,0.0,0.0,1,,0.000754041489559856,-0.0010872925704607662,1.797713102772505e-05,-4.658275441461359e-06,-0.0001187656998478305,0.00013293938134240112,-8.98707031640486e-06,-2.754668914867828e-05
26,24,9,-10.0,-0.18063497036134904,-0.17867485988480547,1.9210165401262432e-06,1,7,0.0,0.0,1,,-0.000808288126169474,0.0017581375123125976,-2.1411585662783694e-05,8.369298832325268e-06,0.0001670046906046167,-0.00018699867398518747,2.336224418784395e-05,3.832152534679403e-05
27,24,0,-1.0,-0.0020827811436939327,-0.004212453761730587,2.2677527300075517e-06,1,5,0.0,0.0,1,,0.0029944147328339623,6.958575502944987e-05,7.931159085069317e-06,3.312570277936046e-08,1.1066180393971172e-07,8.335499497008956e-07,9.275555363057056e-06,-3.4671349461551025e-06
27,24,1,-2.0,-0.02768356645375934,-0.026565229249459785,6.253390512601736e-07,1,9,0.0,0.0,1,,-0.005672522986672886,-0.000699146485344645,-3.0049065500313117e-05,-6.656453943184099e-07,2.6384540205891896e-06,-1.2182267775068794e-05,-5.5671017338336844e-05,9.534500480594546e-06
27,24,2,-3.0,-0.06832607410743707,-0.06896295696356074,2.0280988621182577e-07,1,9,0.0,0.0,1,,0.0034714150485415183,0.0011114638286821086,2.7583699109938577e-05,1.5873085126410527e-06,-1.2630417787756308e-05,2.73735663632252e-05,6.659949138072405e-05,-8.461746259384346e-06
27,24,3,-4.0,-0.107826697007916,-0.10779418786546012,5.284221716065593e-10,1,8,0.0,0.0,1,,-0.00010627887451451376,-4.504630326342711e-05,-1.125982519273779e-06,-8.577562764572746e-08,1.6492803246032514e-06,-2.4603046043084925e-06,-2.7617026330550706e-06,5.211677638711482e-07
27,24,4,-5.0,-0.13557975487184398,-0.13533359453940233,3.029745463384469e-08,1,8,0.0,0.0,1,,-0.0005776979545150764,-0.0002811092190740565,-7.650600850540671e-06,-6.690981822101675e-07,1.5182136983895165e-05,-2.0698234402189157e-05,-1.7502216913261302e-05,4.118346033002829e-06
27,24,5,-6.0,-0.1541978920627831,-0.153265759780821,4.344352955375947e-07,1,8,0.0,0.0,1,,-0.0014075005584879353,-0.0005766856608967592,-2.2367865184379707e-05,-1.6471576222950104e-06,6.582566429244794e-05,-8.169669333258282e-05,-3.980340610841671e-05,1.6382733914027448e-05
27,24,6,-7.0,-0.16327390457530078,-0.16454973205387172,8.138678775378808e-07,1,8,0.0,0.0,1,,0.0012822362924039797,-1.0074130525308036e-05,2.37733735936319e-05,-3.3569924962498193e-08,-9.804820805957955e-05,0.00011449135242634693,2.435877684954623e-05,-2.348234977548464e-05
27,24,7,-8.0,-0.17124174973306297,-0.17155711931004997,4.9728985044495825e-08,1,8,0.0,0.0,1,,0.000231329690047989,-0.0002101249255692815,4.901692615261833e-06,-8.002253711837745e-07,-2.582488516337721e-05,2.9189748028872328e-05,8.647314095277186e-07,-6.064975747053626e-06
27,24,8,-9.0,-0.1745010496345606,-0.17591223428453784,9.957210581642554e-07,1,8,0.0,0.0,1,,0.0007463450317425411,-0.0010772197079821947,1.779126652956704e-05,-4.615210954257387e-06,-0.00011772851191585429,0.00013172762948789692,-8.909384420757375e-06,-2.7307673250546358e-05
27,24,9,-10.0,-0.18063497036134904,-0.17866110469625718,1.9480728319125707e-06,1,7,0.0,0.0,1,,-0.0008128342178642208,0.0017687722401493638,-2.15291403057178e-05,8.420088779201275e-06,0.00016816644412973928,-0.00018821860173293034,2.3525338584260627e-05,3.859007111722164e-05
28,25,0,-1.0,-0.0020827811436939327,-0.004210468005339535,2.263525690609658e-06,1,5,0.0,0.0,1,,0.0029920442138563303,6.949970876678932e-05,7.920476609210328e-06,3.30845014613279e-08,1.1200587912485484e-07,8.320848848106267e-07,9.264120649118242e-06,-3.46240632819937e-06
28,25,1,-2.0,-0.02768356645375934,-0.026559602652341547,6.316473134486692e-07,1,9,0.0,0.0,1,,-0.005703540214738152,-0.0007027498402477151,-3.0196583761240614e-05,-6.690712386908196e-07,2.640562496667768e-06,-1.2241549225971792e-05,-5.596509396190482e-05,9.581762981107595e-06
28,25,2,-3.0,-0.06832607410743707,-0.06896036011583967,2.0115937022735847e-07,1,9,0.0,0.0,1,,0.0034586864688562007,0.0011068803692504056,2.7467286561110168e-05,1.5807513086218632e-06,-1.2567522875612938e-05,2.726683968552113e-05,6.636101810284486e-05,-8.427512199404705e-06
28,25,3,-4.0,-0.107826697007916,-0.10779529927830316,4.929087124189133e-10,1,8,0.0,0.0,1,,-0.00010268215473995627,-4.344135596926027e-05,-1.0872721747021476e-06,-8.271894259987718e-08,1.5924766817694848e-06,-2.3765515637378004e-06,-2.6688027262670306e-06,5.033641864547141e-07
28,25,4,-5.0,-0.13557975487184398,-0.13533618019409258,2.9664311820803546e-08,1,8,0.0,0.0,1,,-0.0005717921117349958,-0.0002774893348833524,-7.568180352005742e-06,-6.604773220170759e-07,1.5020108880039179e-05,-2.048328405044876e-05,-1.7327711677626117e-05,4.075175449950308e-06
28,25,5,-6.0,-0.1541978920627831,-0.15326856493419314,4.318244559662871e-07,1,8,0.0,0.0,1,,-0.0014037227397628732,-0.0005723282198909663,-2.2295432148936203e-05,-1.6346998423444026e-06,6.562008680706831e-05,-8.145544657229161e-05,-3.970585098685201e-05,1.6333695879783028e-05
28,25,6,-7.0,-0.16327390457530078,-0.16455238465445626,8.172556563982479e-07,1,8,0.0,0.0,1,,0.0012855088422380253,-1.3460043010991195e-05,2.382080407805704e-05,-4.485244246305007e-08,-9.824369050641997e-05,0.00011473027647505472,2.442701746382971e-05,-2.3531493698028814e-05
