evaluation,iteration,objective,grad_norm,n_failed_points,used_anisotropy_recovery,k0_0,k0_1,alpha_0,alpha_1,grad_0,grad_1,grad_2,grad_3,effective_k0_0,effective_k0_1
11,9,2.232993024578242e-05,4.8126181735419383e-05,0,0,0.0027006476655616124,0.0005467137324334423,0.29948966235817076,0.475502835427021,-0.005286534844964026,-0.003397823667359429,-3.100027184503865e-05,-1.6003311923870785e-05,0.0027006476655616124,0.0005467137324334423
12,10,2.2030151116642387e-05,8.178889395099763e-05,0,0,0.002787035542086953,0.0005488161499733838,0.2781819216095695,0.5117165952867735,-0.007925095757921463,-0.005499326797424953,-5.99922172017391e-05,-2.1342088026120965e-05,0.002787035542086953,0.0005488161499733838
13,11,2.1567649681657863e-05,0.00011288958840541135,0,0,0.002978010872390396,0.0005528210851228719,0.2406924063511965,0.5789926979326824,-0.009400210333882851,-0.006068177211493183,-8.916245060578296e-05,-2.4074182302058103e-05,0.002978010872390396,0.0005528210851228719
14,12,2.1128880441404145e-05,8.85759028186866e-05,0,0,0.003110918500505606,0.0005538202383891496,0.222911420404591,0.6168657254915905,-0.006781419058292294,-0.0025321250360814387,-7.19665060986173e-05,-1.7216967857866493e-05,0.003110918500505606,0.0005538202383891496
15,13,2.072488191861812e-05,8.47347986645038e-06,0,0,0.0032221487354822846,0.0005494770374279525,0.21927572736991618,0.6360653124428186,0.0003769749714284924,0.005685290458811526,3.4958492673252595e-06,-1.234795175930825e-07,0.0032221487354822846,0.0005494770374279525
16,14,2.0718814017211632e-05,7.748517216298574e-06,0,0,0.00323755282116461,0.0005485356272846574,0.21724821496975047,0.6390698503455415,0.0003253150368350986,0.0056716653974852125,1.6543344447242424e-06,-3.2292052517099894e-07,0.00323755282116461,0.0005485356272846574
17,15,2.0668625804324962e-05,7.800098131223055e-06,0,0,0.0032608475654218832,0.0005394474648080633,0.21259420270977933,0.6540677369957827,4.6309786793065154e-05,0.005927737265557579,-2.5505122137053986e-06,-4.469911593666848e-08,0.0032608475654218832,0.0005394474648080633
18,16,2.0402324998076572e-05,2.2600880846329803e-05,0,0,0.0034204466142272755,0.00047478516506494037,0.19350513762613775,0.7081337570270673,-0.0005897084214987745,0.006447461603123914,-2.0920860696399432e-05,-1.3652335525103065e-06,0.0034204466142272755,0.00047478516506494037
19,17,1.9857916370000118e-05,4.404460332555668e-05,0,0,0.003600028783702994,0.0003635458727706231,0.17444297459123928,0.7944574883227253,-0.0014470996510025788,0.0077905623492596976,-4.180912712618253e-05,-2.3455432027984014e-06,0.003600028783702994,0.0003635458727706231
20,18,1000000000.0000218,0.00032224950283886027,1,0,0.004145258859686822,0.0001239669587056507,0.13038211479754314,0.95,-0.014923855518810722,-0.100888786981005,-0.00028064761906348014,-6.294152277261672e-05,0.004145258859686822,0.0001239669587056507
21,18,1000000000.0000193,0.00018032879646893418,1,0,0.0038630365272376613,0.00021229148875394316,0.1524125446943912,0.8722287441613626,-0.008811590006622112,-0.023414815276702416,-0.0001586331050721597,-3.2859846965664485e-05,0.0038630365272376613,0.00021229148875394316
22,18,1.9592687804426937e-05,0.00011672841983719966,0,0,0.0037292147552201458,0.0002778087373730839,0.16342775964281522,0.833343116242044,-0.005474281267472185,-0.003953860767342446,-0.00010534350240319124,-1.7670298995122828e-05,0.0037292147552201458,0.0002778087373730839
23,19,2000000000.0000162,3.820220725347409e-05,2,0,0.003947401764690761,0.0001857231697506128,0.15087499423724876,0.95,-0.001154309999523128,0.006942733589394851,-3.5810347911667396e-05,-7.624629523531187e-06,0.003947401764690761,0.0001857231697506128
24,19,1000000000.0000184,8.3269332836923e-05,1,0,0.0038367576031939836,0.00022714647100350165,0.15715137694003198,0.8916715581210221,-0.0034253996426209885,0.000568503147994698,-7.655510110400039e-05,-1.2539853127472976e-05,0.0038367576031939836,0.00022714647100350165
25,19,1.9238925814819056e-05,0.00010394777834137066,0,0,0.0037826040059771087,0.0002512036510646981,0.1602895682914236,0.862507337181533,-0.004518946906448004,-0.0018821360701021938,-9.501353915719841e-05,-1.5074936787525717e-05,0.0037826040059771087,0.0002512036510646981
26,19,1000000000.0000185,8.734552216410187e-05,1,0,0.003818258944334034,0.00023505569509936554,0.15821836199950515,0.8817557230015958,-0.003717956127305214,-0.00030321080750118646,-7.9887058849703e-05,-1.3370888734327023e-05,0.003818258944334034,0.00023505569509936554
27,20,3000000000.0000143,1.8677903501507006e-05,3,0,0.003925676997228945,0.0001793149523965039,0.16089280201569878,0.95,0.001672635646290429,0.019141748893150477,-7.5836668336659206e-06,5.433652953881767e-07,0.003925676997228945,0.0001793149523965039
28,20,2000000000.0000153,6.256397800869511e-05,2,0,0.0038534765518801863,0.00021223706257978204,0.1605911851535612,0.9062536685907665,-0.0016787085441713088,0.006894318207192226,-6.020295305544521e-05,-7.525948852067937e-06,0.0038534765518801863,0.00021223706257978204
29,20,3000000000.0000153,7.939982651972333e-05,3,0,0.0038178758285309427,0.0002308998159620055,0.1604403767224924,0.8843805028861498,-0.0030580483082016056,0.0019873521912585467,-7.379693722047493e-05,-1.1598222256921112e-05,0.0038178758285309427,0.0002308998159620055
