eta_hat,V_RHE,I_peroxide_mA_cm2,I_total_mA_cm2,ss_steps,ss_converged,R1,R2,c_O2_electrode,c_HP_electrode
-2.139528985899822899e+01,1.452999999999999847e-01,-1.556223780137009054e-03,-2.835963399125934203e-01,6.000000000000000000e+00,1.000000000000000000e+00,5.055286120189667054e-01,5.000107542282066220e-01,4.945142526807172478e-01,1.418124322542991678e+01
-2.232551985286771767e+01,1.214000000000000634e-01,-1.126536281395516077e-03,-2.842020375495822870e-01,6.000000000000000000e+00,1.000000000000000000e+00,5.058406490553417623e-01,5.018463218408296678e-01,4.941985844454237498e-01,1.323379721390751307e+01
-2.325574984673720635e+01,9.750000000000003109e-02,-8.145196403841597479e-04,-2.847836290706041718e-01,6.000000000000000000e+00,1.000000000000000000e+00,5.063185609953997357e-01,5.034305421893735533e-01,4.937177815605323095e-01,1.235376487272528578e+01
-2.418597984060669503e+01,7.359999999999999876e-02,-5.862328821168925593e-04,-2.853455893439054702e-01,5.000000000000000000e+00,1.000000000000000000e+00,5.069101092765663230e-01,5.048315202477419161e-01,4.931416208494475706e-01,1.153467773203671065e+01
-2.511620983447618372e+01,4.969999999999996643e-02,-4.232288993135168787e-04,-2.858895104941617249e-01,5.000000000000000000e+00,1.000000000000000000e+00,5.075854127858980824e-01,5.060847822794382056e-01,4.924671171358142585e-01,1.077187230761293613e+01
-2.604643982834566884e+01,2.580000000000004512e-02,-3.054263482485802274e-04,-2.864182842490317626e-01,5.000000000000000000e+00,1.000000000000000000e+00,5.083139971603427565e-01,5.072310557629053918e-01,4.917371863071960392e-01,1.006061364951625059e+01
-2.697666982221515752e+01,1.900000000000123812e-03,-2.203447816963747879e-04,-2.869336816157955772e-01,5.000000000000000000e+00,1.000000000000000000e+00,5.090768763236708239e-01,5.082956061838265205e-01,4.909730015296434602e-01,9.396968362256844287e+00
-2.790689981608464620e+01,-2.199999999999990852e-02,-1.589295293541785831e-04,-2.874371376870241135e-01,5.000000000000000000e+00,1.000000000000000000e+00,5.098605420173384362e-01,5.092970301671008171e-01,4.901882891149783594e-01,8.777466937656074109e+00
-2.883712980995413488e+01,-4.589999999999994085e-02,-1.146149471195734266e-04,-2.879298363851305331e-01,5.000000000000000000e+00,1.000000000000000000e+00,5.106554533336270518e-01,5.102490664200138859e-01,4.893925565669883238e-01,8.198992392452321809e+00
-2.976735980382362357e+01,-6.979999999999997318e-02,-8.264826320632675486e-05,-2.884127691682501493e-01,5.000000000000000000e+00,1.000000000000000000e+00,5.114549420818503833e-01,5.111618985177778240e-01,4.885924200305361009e-01,7.658713453675046523e+00
-3.069758979769311225e+01,-9.370000000000000551e-02,-5.959323845385638865e-05,-2.888867770352925302e-01,5.000000000000000000e+00,1.000000000000000000e+00,5.122544073277405241e-01,5.120431093002484335e-01,4.877924376330186051e-01,7.154037712105517421e+00
-3.162781979156260093e+01,-1.175999999999999268e-01,-4.296765571863440984e-05,-2.893525813031793681e-01,5.000000000000000000e+00,1.000000000000000000e+00,5.130507272847230071e-01,5.128983781066138725e-01,4.869956985218342194e-01,6.682577290016949334e+00
-3.255804978543208961e+01,-1.414999999999999591e-01,-3.097956163709535420e-05,-2.898108066376606229e-01,5.000000000000000000e+00,1.000000000000000000e+00,5.138418325437783540e-01,5.137319892052332193e-01,4.862042475640209749e-01,6.242123024396668995e+00
