applied_voltage_v_vs_rhe,peroxide_current_density_mA_cm2,total_current_density_mA_cm2,four_electron_current_density_mA_cm2,ss_steps,ss_converged
3.723500000000000143e-01,-1.259158224531724268e-01,-1.263690455948864588e-01,-4.532231417140319962e-04,8.000000000000000000e+00,1.000000000000000000e+00
3.843000000000000305e-01,-1.135578139383058155e-01,-1.139632509708206343e-01,-4.054370325148187737e-04,8.000000000000000000e+00,1.000000000000000000e+00
3.962499999999999911e-01,-1.015453731571799301e-01,-1.019036374960427260e-01,-3.582643388627959613e-04,9.000000000000000000e+00,1.000000000000000000e+00
4.082000000000000073e-01,-8.988407311233347075e-02,-9.019613334558905515e-02,-3.120602332555844072e-04,9.000000000000000000e+00,1.000000000000000000e+00
4.201500000000000234e-01,-7.862115818296185055e-02,-7.888855977767274263e-02,-2.674015947108920876e-04,9.000000000000000000e+00,1.000000000000000000e+00
4.320999999999999841e-01,-6.784562544343614165e-02,-6.807064512335385398e-02,-2.250196799177123230e-04,1.000000000000000000e+01,1.000000000000000000e+00
4.440500000000000003e-01,-5.768235130066867722e-02,-5.786804751585725159e-02,-1.856962151885743761e-04,1.000000000000000000e+01,1.000000000000000000e+00
4.560000000000000164e-01,-4.827510657369240427e-02,-4.842529757763406467e-02,-1.501910039416604059e-04,1.000000000000000000e+01,1.000000000000000000e+00
4.679499999999999771e-01,-3.976132352303467926e-02,-3.988039518831685420e-02,-1.190716652821749433e-04,1.000000000000000000e+01,1.000000000000000000e+00
4.798999999999999932e-01,-3.224419025071037503e-02,-3.233681009415085433e-02,-9.261984344047929918e-05,1.000000000000000000e+01,1.000000000000000000e+00
4.918500000000000094e-01,-2.577237721881793162e-02,-2.584317499652975803e-02,-7.079777771182640955e-05,1.000000000000000000e+01,1.000000000000000000e+00
5.038000000000000256e-01,-2.033373408142076857e-02,-2.038702186062104488e-02,-5.328777920027630288e-05,1.000000000000000000e+01,1.000000000000000000e+00
5.157499999999999307e-01,-1.586287003300640430e-02,-1.590245006277029444e-02,-3.958002976389013439e-05,1.000000000000000000e+01,1.000000000000000000e+00
5.276999999999999469e-01,-1.225738622569157860e-02,-1.228645944835645744e-02,-2.907322266487884221e-05,1.000000000000000000e+01,1.000000000000000000e+00
5.396499999999999631e-01,-9.396234215269302220e-03,-9.417391175713673429e-03,-2.115696044437120893e-05,9.000000000000000000e+00,1.000000000000000000e+00
5.515999999999999792e-01,-7.155193182276193935e-03,-7.170474911780527413e-03,-1.528172950433347860e-05,9.000000000000000000e+00,1.000000000000000000e+00
5.635499999999999954e-01,-5.417875431502232331e-03,-5.428843144881580728e-03,-1.096771337934839691e-05,9.000000000000000000e+00,1.000000000000000000e+00
5.755000000000000115e-01,-4.081533650233459126e-03,-4.089360837866608776e-03,-7.827187633149650103e-06,9.000000000000000000e+00,1.000000000000000000e+00
5.874500000000000277e-01,-3.059336724996746405e-03,-3.064892209650272453e-03,-5.555484653526048672e-06,9.000000000000000000e+00,1.000000000000000000e+00
5.993999999999999329e-01,-2.280170033823240416e-03,-2.284088244547386338e-03,-3.918210724145922141e-06,8.000000000000000000e+00,1.000000000000000000e+00
6.113499999999999490e-01,-1.687074665395724409e-03,-1.689818248777305012e-03,-2.743583381580603012e-06,8.000000000000000000e+00,1.000000000000000000e+00
6.232999999999999652e-01,-1.235205126678414140e-03,-1.237105782123560207e-03,-1.900655445146066935e-06,8.000000000000000000e+00,1.000000000000000000e+00
6.352499999999999813e-01,-8.896292916570615284e-04,-8.909243368384668106e-04,-1.295045181405282166e-06,8.000000000000000000e+00,1.000000000000000000e+00
6.471999999999999975e-01,-6.233431123536008677e-04,-6.242006948527641878e-04,-8.575824991633200153e-07,7.000000000000000000e+00,1.000000000000000000e+00
6.591499999999999027e-01,-4.155399618488822056e-04,-4.160805525170157963e-04,-5.405906681335906350e-07,7.000000000000000000e+00,1.000000000000000000e+00
6.710999999999999188e-01,-2.501967177147069489e-04,-2.505043522226428968e-04,-3.076345079359478485e-07,7.000000000000000000e+00,1.000000000000000000e+00
6.830499999999999350e-01,-1.149130255091049220e-04,-1.150463386683398957e-04,-1.333131592349737606e-07,7.000000000000000000e+00,1.000000000000000000e+00
7.643750000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.337499999999999911e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.031249999999999556e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.724999999999999201e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.041875000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.111250000000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.180625000000000036e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
