problem,method,noise_std,seed,d_true,d_guess,success,failure_reason,time_s,peak_rss_mib,objective,estimate,error_abs,error_rel,n_logged_d_points,min_logged_d_pair,last_logged_d_pair,min_logged_d_component,log_tail
infer_D,L-BFGS-B,0.02,20270401,"[0.5, 2.0]","[10.0, 10.0]",True,,4.863486666003155,321.140625,0.0002056316416531049,"[0.5162421766110099, 1.9474833625687933]",0.05497095149389411,0.0266648281588271,12,"[1.05549543e-05, 0.00554945]","[0.51624218, 1.94748336]",1.05549543e-05,"step 0\nstep 0\nj = 0.0002920970040983324, m = [2.30258509], [2.30258509], D = [10.], [10.]\nj = 0.00027325088929025976, m = [1.48883788], [1.72136614], D = [4.43194208], [5.59216292]\nj = 0.0005113575914111523, m = [-1.76615097], [-0.60350968], D = [0.17098987], [0.54688886]\nj = 0.00024342932495174604, m = [0.3563274], [0.91247052], D = [1.42807502], [2.49046768]\nj = 0.00021011942458047805, m = [-0.6352394], [0.20424392], D = [0.52980864], [1.22659731]\nj = 0.004812626766028417, m = [-11.45891521], [-5.1940562], D = [1.05549543e-05], [0.00554945]\nj = 0.00020947881402669897, m = [-0.69740867], [0.17323705], D = [0.49787379], [1.18914795]\nj = 0.00020640532651888588, m = [-0.73995762], [0.45871778], D = [0.47713414], [1.58204416]\nj = 0.0002057562378838227, m = [-0.64937549], [0.61151325], D = [0.5223719], [1.84321854]\nj = 0.00020563852597233728, m = [-0.66072362], [0.64731167], D = [0.51647746], [1.91039815]\nj = 0.0002056316416531049, m = [-0.66117929], [0.66653796], D = [0.51624218], [1.94748336]\nj = 0.0002056316416531049, m = [-0.66117929], [0.66653796], D = [0.51624218], [1.94748336]"
infer_D,BFGS,0.02,20270402,"[1.0, 3.0]","[0.3, 0.3]",True,,9.925723749998724,345.546875,0.00019223317904721866,"[0.9194714216456797, 2.7185993803624298]",0.2926963625742151,0.09255871685809845,36,"[0.3, 0.3]","[0.91947142, 2.71859938]",0.3,"j = 0.00019263087447102384, m = [-0.00302318], [0.74211173], D = [0.99698139], [2.10036624]\nj = 0.00019263074443969463, m = [-0.00244555], [0.74313264], D = [0.99755743], [2.10251163]\nj = 0.0001926305020234543, m = [-0.00168043], [0.74453595], D = [0.99832098], [2.10546417]\nj = 0.00019263005359354207, m = [-0.00061128], [0.74658441], D = [0.9993889], [2.10978154]\nj = 0.00019262923745389874, m = [0.00092439], [0.74968515], D = [1.00092481], [2.11633358]\nj = 0.00019262778807628154, m = [0.00313713], [0.75445486], D = [1.00314206], [2.12645199]\nj = 0.00019262529060530393, m = [0.00624038], [0.76174795], D = [1.00625989], [2.14201709]\nj = 0.00019262109330665488, m = [0.01029342], [0.7725263], D = [1.01034658], [2.16522936]\nj = 0.00019261405262530006, m = [0.01495467], [0.78754332], D = [1.01506705], [2.19799003]\nj = 0.00019260199218324936, m = [0.01947286], [0.80752255], D = [1.01966369], [2.2423458]\nj = 0.00019258090341222172, m = [0.0228628], [0.83428484], D = [1.02312615], [2.30316633]\nj = 0.00019254385553571843, m = [0.02348169], [0.87171412], D = [1.02375956], [2.39100582]\nj = 0.00019248011192293723, m = [0.01776398], [0.92654533], D = [1.0179227], [2.52576839]\nj = 0.00019237927687619716, m = [-0.00263916], [1.00951541], D = [0.99736432], [2.74427085]\nj = 0.000192288346096253, m = [-0.04486132], [1.09879424], D = [0.95613007], [3.00054591]\nj = 0.00019226194045620748, m = [-0.064004], [1.09147593], D = [0.93800125], [2.97866712]\nj = 0.0001922357207834747, m = [-0.08539116], [1.02895752], D = [0.91815307], [2.79814729]\nj = 0.00019223322195741806, m = [-0.08518404], [1.00044082], D = [0.91834326], [2.71948035]\nj = 0.00019223317904721866, m = [-0.08395632], [1.00011681], D = [0.91947142], [2.71859938]\nj = 0.00019223317904721866, m = [-0.08395632], [1.00011681], D = [0.91947142], [2.71859938]"
infer_D,BFGS,0.02,20270402,"[1.0, 3.0]","[10.0, 10.0]",True,,10.034760958002153,344.0625,0.00019223317896011185,"[0.9195225630638052, 2.7188639443759484]",0.2924279392049759,0.09247383393569722,37,"[0.2586228, 0.44326096]","[0.91952256, 2.71886394]",0.2586228,"j = 0.00019445224659610596, m = [0.10509954], [0.42905965], D = [1.11082117], [1.53581264]\nj = 0.00019445191679813085, m = [0.10594256], [0.42982691], D = [1.11175801], [1.53699146]\nj = 0.00019445109595838135, m = [0.10691569], [0.43078254], D = [1.11284043], [1.53846096]\nj = 0.00019444823572887046, m = [0.11080822], [0.43460508], D = [1.11718064], [1.54435304]\nj = 0.00019444154737626262, m = [0.11632407], [0.44059566], D = [1.12335986], [1.55363237]\nj = 0.00019442927361737914, m = [0.1229703], [0.44877779], D = [1.13085083], [1.56639655]\nj = 0.0001944068005806639, m = [0.13129514], [0.46073936], D = [1.14030428], [1.58524562]\nj = 0.0001943661343212876, m = [0.14178862], [0.47907304], D = [1.15233305], [1.61457706]\nj = 0.00019429404829915427, m = [0.15451603], [0.50800972], D = [1.16709299], [1.6619801]\nj = 0.0001941698207244888, m = [0.16813799], [0.55425735], D = [1.18309985], [1.74064781]\nj = 0.000193962087034406, m = [0.17774864], [0.62778755], D = [1.19452503], [1.87346104]\nj = 0.0001936221420492738, m = [0.17126132], [0.74240627], D = [1.18680085], [2.10098497]\nj = 0.0001930796738927478, m = [0.12465166], [0.91930892], D = [1.1327538], [2.50755687]\nj = 0.0001924581421902568, m = [0.00601586], [1.1664382], D = [1.00603399], [3.21053696]\nj = 0.00019235918031839476, m = [-0.05708624], [1.22064313], D = [0.94451261], [3.38936682]\nj = 0.00019230194106650982, m = [-0.0630333], [1.15817077], D = [0.93891221], [3.18410348]\nj = 0.00019223404987386435, m = [-0.08161893], [1.01693015], D = [0.92162309], [2.76469452]\nj = 0.00019223321588053804, m = [-0.08420548], [0.99659951], D = [0.91924235], [2.70905402]\nj = 0.00019223317896011185, m = [-0.0839007], [1.00021413], D = [0.91952256], [2.71886394]\nj = 0.00019223317896011185, m = [-0.0839007], [1.00021413], D = [0.91952256], [2.71886394]"
infer_D,BFGS,0.02,20270402,"[0.5, 2.0]","[0.3, 0.3]",True,,8.70001562499965,331.234375,0.00019225823667809526,"[0.4839105244042743, 1.867620014476156]",0.13335415926111405,0.06468626873517798,29,"[0.3, 0.3]","[0.48391052, 1.86762001]",0.3,"j = 0.00020968943992177348, m = [-1.05336249], [0.03221018], D = [0.34876306], [1.03273454]\nj = 0.00020965108785134858, m = [-1.05119377], [0.04872652], D = [0.34952025], [1.04993317]\nj = 0.00020961479261044763, m = [-1.04976751], [0.05793501], D = [0.35001912], [1.05964612]\nj = 0.00020954680765607265, m = [-1.04795177], [0.06786293], D = [0.35065524], [1.0702186]\nj = 0.0002094175876570262, m = [-1.04517802], [0.08098218], D = [0.35162922], [1.08435158]\nj = 0.000209172110773878, m = [-1.04050792], [0.10049562], D = [0.3532752], [1.1057188]\nj = 0.00020871027117867912, m = [-1.0322018], [0.13167747], D = [0.35622177], [1.14074034]\nj = 0.00020785705038655188, m = [-1.01691316], [0.18391623], D = [0.36170976], [1.20191513]\nj = 0.00020632353944272162, m = [-0.9880796], [0.27451128], D = [0.37229095], [1.31588742]\nj = 0.000203680841276046, m = [-0.93253791], [0.43651554], D = [0.39355364], [1.54730628]\nj = 0.0001997131932971848, m = [-0.82218076], [0.73808019], D = [0.43947223], [2.09191558]\nj = 0.00019762182651355783, m = [-0.71890483], [0.99580772], D = [0.48728563], [2.70690989]\nj = 0.00019662127245873107, m = [-0.70490601], [1.00340969], D = [0.49415502], [2.72756614]\nj = 0.00019489546269800553, m = [-0.708228], [0.93238414], D = [0.49251616], [2.54055901]\nj = 0.00019268271671182035, m = [-0.73614876], [0.71372006], D = [0.47895494], [2.04157192]\nj = 0.00019233063318334812, m = [-0.7389223], [0.63554989], D = [0.47762838], [1.88806008]\nj = 0.00019226437704313902, m = [-0.73136278], [0.6206695], D = [0.4812527], [1.86017302]\nj = 0.0001922583216418906, m = [-0.7265863], [0.62348045], D = [0.48355689], [1.86540921]\nj = 0.00019225823667809526, m = [-0.72585526], [0.6246649], D = [0.48391052], [1.86762001]\nj = 0.00019225823667809526, m = [-0.72585526], [0.6246649], D = [0.48391052], [1.86762001]"
infer_D,BFGS,0.02,20270402,"[0.5, 2.0]","[10.0, 10.0]",True,,9.969493000000512,330.953125,0.0001922582362618142,"[0.4839331283351587, 1.8679575297618607]",0.13301638362128324,0.06452242348332114,37,"[0.01772275, 0.12622845]","[0.48393313, 1.86795753]",0.01772275,"j = 0.0001963681241627792, m = [-0.74905118], [0.19655278], D = [0.47281496], [1.21719957]\nj = 0.0001962553184480283, m = [-0.78372673], [0.17265469], D = [0.45670083], [1.18845564]\nj = 0.00019625345133533734, m = [-0.78035933], [0.17500696], D = [0.45824132], [1.19125451]\nj = 0.00019625255813653276, m = [-0.77973657], [0.17548174], D = [0.45852679], [1.19182022]\nj = 0.00019624990847217686, m = [-0.77724552], [0.17738083], D = [0.45967042], [1.19408576]\nj = 0.00019624327710881576, m = [-0.77514191], [0.17924487], D = [0.46063841], [1.19631365]\nj = 0.00019623048527009002, m = [-0.77290055], [0.18155495], D = [0.46167202], [1.19908042]\nj = 0.0001961912601833525, m = [-0.76393512], [0.19079524], D = [0.46582972], [1.21021163]\nj = 0.0001961037437506655, m = [-0.75200388], [0.20620563], D = [0.47142093], [1.2290059]\nj = 0.00019594853676956607, m = [-0.73962047], [0.22725861], D = [0.47729503], [1.25515442]\nj = 0.0001956691672666587, m = [-0.72603307], [0.25878418], D = [0.48382449], [1.29535421]\nj = 0.00019517221900348746, m = [-0.71100227], [0.30947344], D = [0.49115168], [1.36270737]\nj = 0.00019432378887549825, m = [-0.6961609], [0.39480781], D = [0.49849541], [1.48409894]\nj = 0.00019303780698581597, m = [-0.68852292], [0.54348992], D = [0.50231748], [1.72200605]\nj = 0.00019233250447802207, m = [-0.70269927], [0.68224196], D = [0.49524669], [1.97830806]\nj = 0.00019228754443378362, m = [-0.71180951], [0.66468162], D = [0.49075537], [1.94387153]\nj = 0.00019225847639358788, m = [-0.72625342], [0.62115774], D = [0.48371789], [1.86108144]\nj = 0.00019225824161710791, m = [-0.72586115], [0.62515508], D = [0.48390767], [1.86853571]\nj = 0.0001922582362618142, m = [-0.72580855], [0.6248456], D = [0.48393313], [1.86795753]\nj = 0.0001922582362618142, m = [-0.72580855], [0.6248456], D = [0.48393313], [1.86795753]"
infer_D,L-BFGS-B,0.02,20270402,"[1.0, 3.0]","[0.3, 0.3]",True,,4.44944654199935,318.625,0.00019223333273357112,"[0.917252601940207, 2.714291417567566]",0.29745003943724185,0.09406196147285932,10,"[0.3, 0.3]","[0.9172526, 2.71429142]",0.3,"step 0\nstep 0\nj = 0.00037231115870887027, m = [-1.2039728], [-1.2039728], D = [0.3], [0.3]\nj = 0.00022483960015622065, m = [-0.67886482], [-0.3529372], D = [0.50719242], [0.70262132]\nj = 0.00020421750598095933, m = [-0.34971379], [-0.09413282], D = [0.70488981], [0.91016187]\nj = 0.00019575458160719458, m = [-0.18705], [0.24926784], D = [0.82940227], [1.28308565]\nj = 0.000193438938514172, m = [-0.1047169], [0.48766862], D = [0.90057944], [1.6285151]\nj = 0.00019256418879854374, m = [-0.08629986], [0.70245096], D = [0.91731912], [2.01869438]\nj = 0.0001922937091298347, m = [-0.09708241], [0.86549932], D = [0.90748121], [2.37619228]\nj = 0.00019224117790007413, m = [-0.07211465], [0.96426925], D = [0.93042422], [2.6228703]\nj = 0.00019223333273357112, m = [-0.08637238], [0.99853093], D = [0.9172526], [2.71429142]\nj = 0.00019223333273357112, m = [-0.08637238], [0.99853093], D = [0.9172526], [2.71429142]"
infer_D,L-BFGS-B,0.02,20270402,"[1.0, 3.0]","[10.0, 10.0]",True,,5.810819125003036,330.546875,0.00019223319900526427,"[0.9193219830491031, 2.7115603683180454]",0.2995102060764388,0.09471344336679499,14,"[0.00546797, 0.43337502]","[0.91932198, 2.71156037]",0.00546797,"step 0\nstep 0\nj = 0.000225276043586146, m = [2.30258509], [2.30258509], D = [10.], [10.]\nj = 0.0002105682467519481, m = [1.54162028], [1.65379194], D = [4.67215434], [5.22676187]\nj = 0.0004002370771033356, m = [-1.50223897], [-0.94138067], D = [0.22263114], [0.39008888]\nj = 0.00019756381145081447, m = [0.60711091], [0.85703594], D = [1.83512189], [2.35616651]\nj = 0.004487004275741315, m = [-5.208847], [-0.83615184], D = [0.00546797], [0.43337502]\nj = 0.00019743554094411994, m = [0.59430911], [0.85330898], D = [1.81177877], [2.34740151]\nj = 0.00020115872538231698, m = [-0.52923523], [0.52621384], D = [0.58905529], [1.69251204]\nj = 0.00019300529489208772, m = [0.05968136], [0.69766391], D = [1.06149825], [2.00905388]\nj = 0.00020368528713709998, m = [-0.5393557], [0.91707687], D = [0.58312384], [2.50196611]\nj = 0.00019244677759718237, m = [-0.10101099], [0.75652167], D = [0.9039231], [2.13085151]\nj = 0.00019226043298857225, m = [-0.09029345], [0.90715162], D = [0.91366303], [2.4772563]\nj = 0.00019223493674871967, m = [-0.08552864], [0.9758256], D = [0.91802685], [2.65335692]\nj = 0.00019223319900526427, m = [-0.08411886], [0.99752425], D = [0.91932198], [2.71156037]\nj = 0.00019223319900526427, m = [-0.08411886], [0.99752425], D = [0.91932198], [2.71156037]"
infer_D,L-BFGS-B,0.02,20270402,"[0.5, 2.0]","[0.3, 0.3]",True,,5.066375625003275,329.03125,0.00019225824218350315,"[0.483989790361282, 1.8677641895684698]",0.13320148787892458,0.064612212236969,11,"[0.3, 0.3]","[0.48398979, 1.86776419]",0.3,"step 0\nstep 0\nj = 0.00034503205724147426, m = [-1.2039728], [-1.2039728], D = [0.3], [0.3]\nj = 0.00021442196000757838, m = [-1.08332891], [-0.21127695], D = [0.33846692], [0.80954983]\nj = 0.00020249879858767977, m = [-0.69061805], [0.03174366], D = [0.50126617], [1.03225287]\nj = 0.00019796755912013171, m = [-0.73224227], [0.1449019], D = [0.48082963], [1.15592617]\nj = 0.00019876327170548935, m = [-0.88015847], [0.50906659], D = [0.41471718], [1.66373753]\nj = 0.00019373202460446718, m = [-0.80873545], [0.33322553], D = [0.44542097], [1.39546199]\nj = 0.00019266532487393308, m = [-0.77236688], [0.4691712], D = [0.46191847], [1.59866866]\nj = 0.0001922798191752094, m = [-0.72768563], [0.59356094], D = [0.4830256], [1.81042376]\nj = 0.00019226161876841522, m = [-0.72827569], [0.62878453], D = [0.48274067], [1.87532979]\nj = 0.00019225824218350315, m = [-0.72569147], [0.62474209], D = [0.48398979], [1.86776419]\nj = 0.00019225824218350315, m = [-0.72569147], [0.62474209], D = [0.48398979], [1.86776419]"
infer_D,L-BFGS-B,0.02,20270402,"[0.5, 2.0]","[10.0, 10.0]",True,,6.8421963330001745,342.859375,0.00019225853757801585,"[0.4839135856059597, 1.8617671650429202]",0.1391656904137225,0.06750527541621,20,"[0.16323555, 0.58425948]","[0.48391359, 1.86176717]",0.16323555,"j = 0.0002916959051343231, m = [2.30258509], [2.30258509], D = [10.], [10.]\nj = 0.0002723605379898358, m = [1.47955587], [1.73458606], D = [4.39099509], [5.66658169]\nj = 0.000586017235242194, m = [-1.81256101], [-0.53741008], D = [0.16323555], [0.58425948]\nj = 0.00024105929322762316, m = [0.37179359], [0.97008354], D = [1.45033358], [2.63816485]\nj = 0.00019781242602805068, m = [-0.65673883], [0.26026012], D = [0.51853963], [1.29726749]\nj = 0.00019787365963268953, m = [-0.88850068], [0.10031378], D = [0.41127192], [1.10551776]\nj = 0.00019781242602805068, m = [-0.65673883], [0.26026012], D = [0.51853963], [1.29726749]\nj = 0.0001978106800018983, m = [-0.65677565], [0.26027988], D = [0.51852054], [1.29729313]\nj = 0.00019780369800738212, m = [-0.65692292], [0.26035894], D = [0.51844418], [1.29739569]\nj = 0.00019777580387036285, m = [-0.657512], [0.26067515], D = [0.51813886], [1.29780601]\nj = 0.0001976647739072116, m = [-0.65986833], [0.26194], D = [0.51691939], [1.29944858]\nj = 0.00019722973756067464, m = [-0.66929366], [0.26699942], D = [0.51207015], [1.30603969]\nj = 0.00019565941100970914, m = [-0.70699497], [0.28723707], D = [0.49312382], [1.33274013]\nj = 0.00019739315230792522, m = [-0.88043505], [0.45452213], D = [0.4146025], [1.57542036]\nj = 0.00019335741132075525, m = [-0.78740569], [0.36479418], D = [0.45502374], [1.44021756]\nj = 0.00019306554290549768, m = [-0.79196891], [0.41066158], D = [0.45295209], [1.507815]\nj = 0.00019250084662364068, m = [-0.76621255], [0.51800177], D = [0.46477003], [1.67866994]\nj = 0.0001922664424669495, m = [-0.72448598], [0.61097061], D = [0.48457359], [1.84221861]\nj = 0.00019225853757801585, m = [-0.72584893], [0.62152613], D = [0.48391359], [1.86176717]\nj = 0.00019225853757801585, m = [-0.72584893], [0.62152613], D = [0.48391359], [1.86176717]"
infer_D,BFGS,0.02,20270403,"[1.0, 3.0]","[0.3, 0.3]",True,,10.301597249999759,336.703125,0.00020452092174911372,"[0.9961449161186104, 2.5211879971223263]",0.47882752194444916,0.1514185575718716,37,"[0.3, 0.3]","[0.99614492, 2.521188]",0.3,"j = 0.00020480588156629212, m = [0.07979635], [0.69856699], D = [1.08306648], [2.01086905]\nj = 0.00020480574671407763, m = [0.08039282], [0.69956058], D = [1.08371269], [2.01286803]\nj = 0.00020480549847361865, m = [0.08125971], [0.70106061], D = [1.08465255], [2.01588965]\nj = 0.0002048050520668403, m = [0.08253846], [0.70337789], D = [1.08604044], [2.02056644]\nj = 0.00020480427462663027, m = [0.08440291], [0.70696236], D = [1.0880672], [2.0278221]\nj = 0.00020480296506371058, m = [0.08698783], [0.71235555], D = [1.09088341], [2.03878808]\nj = 0.00020480078791116523, m = [0.09021079], [0.71996501], D = [1.09440495], [2.05436133]\nj = 0.0002047970904731927, m = [0.09367907], [0.72994153], D = [1.09820724], [2.07495928]\nj = 0.00020479061202086576, m = [0.09694288], [0.74282689], D = [1.10179744], [2.10186888]\nj = 0.00020477905458152513, m = [0.09951232], [0.76025459], D = [1.10463209], [2.13882067]\nj = 0.00020475842135042662, m = [0.10038592], [0.78529368], D = [1.1055975], [2.1930509]\nj = 0.00020472227257534536, m = [0.09719839], [0.8230881], D = [1.10207899], [2.2775222]\nj = 0.00020466232789436697, m = [0.08443529], [0.88204205], D = [1.08810244], [2.41582792]\nj = 0.00020458091413757504, m = [0.04856148], [0.97491359], D = [1.04975991], [2.65093813]\nj = 0.0002045495136480673, m = [0.01996345], [1.00411702], D = [1.02016405], [2.72949611]\nj = 0.00020453195883234014, m = [0.00244833], [0.98590082], D = [1.00245133], [2.6802252]\nj = 0.00020452149225757874, m = [-0.00663003], [0.93706281], D = [0.9933919], [2.5524733]\nj = 0.00020452093091781319, m = [-0.00451207], [0.92470149], D = [0.99549809], [2.52111556]\nj = 0.00020452092174911372, m = [-0.00386253], [0.92473022], D = [0.99614492], [2.521188]\nj = 0.00020452092174911372, m = [-0.00386253], [0.92473022], D = [0.99614492], [2.521188]"
infer_D,BFGS,0.02,20270403,"[1.0, 3.0]","[10.0, 10.0]",True,,10.994188415999815,351.609375,0.00020452092182747546,"[0.996229249365741, 2.5214939973763557]",0.47852085963644764,0.1513215824352907,40,"[0.198842, 0.3009386]","[0.99622925, 2.521494]",0.198842,"j = 0.00020617537288867551, m = [0.20644041], [0.42849506], D = [1.22929448], [1.53494578]\nj = 0.00020617415875942569, m = [0.20401337], [0.4266428], D = [1.22631455], [1.53210529]\nj = 0.0002061719203728242, m = [0.2003085], [0.42395153], D = [1.22177961], [1.52798754]\nj = 0.0002061678998926622, m = [0.19453627], [0.42000598], D = [1.21474754], [1.52197066]\nj = 0.00020616093831444057, m = [0.18557426], [0.41435284], D = [1.2039096], [1.51339101]\nj = 0.00020614933903912626, m = [0.17219781], [0.40685375], D = [1.18791279], [1.50208441]\nj = 0.00020613021883631315, m = [0.15395461], [0.39847235], D = [1.16643795], [1.48954746]\nj = 0.00020609770376635336, m = [0.13146127], [0.39144175], D = [1.14049373], [1.47911176]\nj = 0.00020604062218823388, m = [0.10424295], [0.38822991], D = [1.10987007], [1.47436871]\nj = 0.00020593976065185526, m = [0.07003914], [0.39256837], D = [1.07255016], [1.4807791]\nj = 0.00020576589958020596, m = [0.02633957], [0.41257563], D = [1.02668952], [1.5107038]\nj = 0.00020548491197160536, m = [-0.02560009], [0.46593469], D = [0.97472481], [1.59350292]\nj = 0.00020507368090846154, m = [-0.06791657], [0.58670108], D = [0.93433842], [1.79804701]\nj = 0.0002046986719418345, m = [-0.05276513], [0.73496564], D = [0.94860278], [2.08541034]\nj = 0.00020453620136968894, m = [-0.01434577], [0.85998201], D = [0.98575664], [2.36311817]\nj = 0.000204521761104844, m = [-0.00312961], [0.90778148], D = [0.99687528], [2.47881713]\nj = 0.0002045209856196781, m = [-0.0025554], [0.92134165], D = [0.99744786], [2.51265924]\nj = 0.00020452092631307865, m = [-0.00336163], [0.92450476], D = [0.99664402], [2.52061963]\nj = 0.00020452092182747546, m = [-0.00377788], [0.92485158], D = [0.99622925], [2.521494]\nj = 0.00020452092182747546, m = [-0.00377788], [0.92485158], D = [0.99622925], [2.521494]"
infer_D,BFGS,0.02,20270403,"[0.5, 2.0]","[0.3, 0.3]",True,,8.784085916999175,344.171875,0.000204538858231289,"[0.4928448183436492, 1.8675272817437918]",0.13266581212476747,0.0643523713292664,29,"[0.3, 0.3]","[0.49284482, 1.86752728]",0.3,"j = 0.00022132630451565717, m = [-1.04741901], [0.00432937], D = [0.3508421], [1.00433875]\nj = 0.00022125275543710384, m = [-1.04340405], [0.03412352], D = [0.35225355], [1.0347124]\nj = 0.0002212299516455681, m = [-1.04247198], [0.03987948], D = [0.35258203], [1.04068535]\nj = 0.00022118571272800163, m = [-1.04129071], [0.04610192], D = [0.35299877], [1.04718114]\nj = 0.00022104496036618406, m = [-1.03656563], [0.07099168], D = [0.35467066], [1.07357229]\nj = 0.00022072440425848747, m = [-1.02798521], [0.10855741], D = [0.35772698], [1.1146689]\nj = 0.00022014422745418195, m = [-1.01488769], [0.15698302], D = [0.36244313], [1.16997575]\nj = 0.00021907714821081203, m = [-0.99317823], [0.22704197], D = [0.37039761], [1.25488253]\nj = 0.00021712091334403187, m = [-0.95470363], [0.33892538], D = [0.38492621], [1.40343862]\nj = 0.0002136781174077188, m = [-0.88241137], [0.53357189], D = [0.41378392], [1.70501157]\nj = 0.00020914237218990826, m = [-0.73507074], [0.9069281], D = [0.47947154], [2.47670266]\nj = 0.00020807965021331484, m = [-0.68604199], [1.00472629], D = [0.50356525], [2.73115962]\nj = 0.0002068502310525517, m = [-0.6691394], [0.98833391], D = [0.51214914], [2.68675437]\nj = 0.00020512143419259562, m = [-0.68321926], [0.822845], D = [0.50498868], [2.27696862]\nj = 0.0002045757581156143, m = [-0.70765492], [0.66315253], D = [0.49279849], [1.94090146]\nj = 0.0002045421539278437, m = [-0.7118452], [0.6216334], D = [0.49073785], [1.86196689]\nj = 0.00020453956091416676, m = [-0.70980922], [0.62144333], D = [0.491738], [1.86161302]\nj = 0.0002045388596634922, m = [-0.70765224], [0.62431193], D = [0.49279981], [1.86696092]\nj = 0.000204538858231289, m = [-0.70756092], [0.62461525], D = [0.49284482], [1.86752728]\nj = 0.000204538858231289, m = [-0.70756092], [0.62461525], D = [0.49284482], [1.86752728]"
infer_D,BFGS,0.02,20270403,"[0.5, 2.0]","[10.0, 10.0]",True,,10.187354166999285,341.390625,0.00020453885822552416,"[0.492844191172375, 1.8675476738495191]",0.13264548353657155,0.06434251051557799,38,"[0.06696287, 0.25554689]","[0.49284419, 1.86754767]",0.06696287,"j = 0.0002105407106157633, m = [-0.74216633], [0.07240994], D = [0.47608145], [1.07509598]\nj = 0.0002105325597104543, m = [-0.75211077], [0.06517261], D = [0.47137055], [1.06734324]\nj = 0.00021053147757468875, m = [-0.7517033], [0.06551092], D = [0.47156265], [1.0677044]\nj = 0.00021052745787461955, m = [-0.75007343], [0.06686418], D = [0.47233187], [1.06915026]\nj = 0.0002105174917574559, m = [-0.74819609], [0.06865658], D = [0.47321943], [1.07106832]\nj = 0.00021048436169959385, m = [-0.74068671], [0.07582619], D = [0.47678639], [1.07877506]\nj = 0.0002104079254937301, m = [-0.73044507], [0.08755721], D = [0.48169455], [1.09150471]\nj = 0.00021026943306839293, m = [-0.71861309], [0.10428076], D = [0.48742781], [1.10991203]\nj = 0.00021001825577282614, m = [-0.70423965], [0.13005795], D = [0.49448441], [1.13889438]\nj = 0.0002095695512388998, m = [-0.68662096], [0.17196009], D = [0.50327378], [1.18763044]\nj = 0.00020879323829360116, m = [-0.6662636], [0.24225547], D = [0.5136241], [1.27411966]\nj = 0.00020751902934429783, m = [-0.64754986], [0.36170678], D = [0.52332643], [1.43577788]\nj = 0.00020564277469608397, m = [-0.6451872], [0.56407508], D = [0.52456434], [1.75782118]\nj = 0.0002046919907306337, m = [-0.67390717], [0.72602706], D = [0.50971315], [2.06685279]\nj = 0.00020460700746363083, m = [-0.68520892], [0.69191899], D = [0.50398493], [1.99754512]\nj = 0.00020453904956947293, m = [-0.70834073], [0.62071965], D = [0.49246065], [1.8602663]\nj = 0.00020453887109582022, m = [-0.7076293], [0.62519629], D = [0.49281112], [1.86861271]\nj = 0.00020453885865966736, m = [-0.70750594], [0.62468835], D = [0.49287192], [1.8676638]\nj = 0.00020453885822552416, m = [-0.7075622], [0.62462617], D = [0.49284419], [1.86754767]\nj = 0.00020453885822552416, m = [-0.7075622], [0.62462617], D = [0.49284419], [1.86754767]"
infer_D,L-BFGS-B,0.02,20270403,"[1.0, 3.0]","[0.3, 0.3]",True,,4.635098208000272,319.296875,0.00020452164743131135,"[0.9902203290239684, 2.5192291428795777]",0.4808703141395869,0.15206454518417664,10,"[0.3, 0.3]","[0.99022033, 2.51922914]",0.3,"step 0\nstep 0\nj = 0.000374939798693783, m = [-1.2039728], [-1.2039728], D = [0.3], [0.3]\nj = 0.00023618707458675862, m = [-0.64466895], [-0.37501008], D = [0.52483626], [0.68728235]\nj = 0.00021616267942934966, m = [-0.31243069], [-0.11507912], D = [0.73166634], [0.89129562]\nj = 0.00020758885166480593, m = [-0.12664433], [0.24060618], D = [0.88104698], [1.27201999]\nj = 0.00020547414948046368, m = [-0.02242173], [0.46728498], D = [0.97782777], [1.59565607]\nj = 0.0002047742738709404, m = [0.01000725], [0.6622695], D = [1.01005749], [1.93918834]\nj = 0.0002045632442948889, m = [-0.00577239], [0.80964525], D = [0.99424424], [2.24711069]\nj = 0.00020452464464435437, m = [0.00244545], [0.89254173], D = [1.00244844], [2.44132697]\nj = 0.00020452164743131135, m = [-0.00982781], [0.92395296], D = [0.99022033], [2.51922914]\nj = 0.00020452164743131135, m = [-0.00982781], [0.92395296], D = [0.99022033], [2.51922914]"
