eta_hat,V_RHE,I_peroxide_mA_cm2,I_total_mA_cm2,ss_steps,ss_converged,R1,R2,c_O2_electrode,c_HP_electrode
-3.720919975477953301e+01,-2.610000000000000098e-01,-2.657955601478105279e-01,-2.936048186829963158e-01,4.000000000000000000e+00,1.000000000000000000e+00,9.917248977566578416e-01,4.930124311881642352e-02,8.316633912797084804e-03,6.546087450662090891e-03
-3.813942974864901458e+01,-2.848999999999998201e-01,-2.659585343666652224e-01,-2.939865867962077606e-01,4.000000000000000000e+00,1.000000000000000000e+00,9.926906363475059836e-01,4.968912872047470675e-02,7.344090860527784613e-03,5.206501894237072943e-03
-3.906965974251850326e+01,-3.087999999999998524e-01,-2.660699831411954541e-01,-2.943631947213501965e-01,4.000000000000000000e+00,1.000000000000000000e+00,9.935558806320986536e-01,5.015921229832241701e-02,6.473110267385891875e-03,4.144725986235974109e-03
-3.999988973638799195e+01,-3.326999999999998847e-01,-2.661337597738231420e-01,-2.947351879510952677e-01,4.000000000000000000e+00,1.000000000000000000e+00,9.943284289509080054e-01,5.070562964952622653e-02,5.695767321598350398e-03,3.302121627559133007e-03
-4.093011973025748063e+01,-3.565999999999999170e-01,-2.661537311084038460e-01,-2.951030158511368517e-01,4.000000000000000000e+00,1.000000000000000000e+00,9.950159332338147644e-01,5.132232214719081170e-02,5.004229279632023929e-03,2.632684089565469343e-03
-4.186034972412696931e+01,-3.804999999999999494e-01,-2.661337835465442669e-01,-2.954671077155619496e-01,4.000000000000000000e+00,1.000000000000000000e+00,9.956260444997182546e-01,5.200316090808471126e-02,4.390854296336668336e-03,2.100264604000466519e-03
-4.279057971799645799e+01,-4.043999999999999817e-01,-2.660776514535079240e-01,-2.958277667785896847e-01,4.000000000000000000e+00,1.000000000000000000e+00,9.961659207486583956e-01,5.274206310099607137e-02,3.848278643262756978e-03,1.676413140839028669e-03
-4.372080971186594667e+01,-4.282999999999997920e-01,-2.659889559391062641e-01,-2.961852711337004673e-01,4.000000000000000000e+00,1.000000000000000000e+00,9.966424746269835211e-01,5.353310210761262622e-02,3.369493792629746007e-03,1.338701985599444807e-03
-4.465103970573543535e+01,-4.521999999999998243e-01,-2.658711360396298073e-01,-2.965398549676819262e-01,4.000000000000000000e+00,1.000000000000000000e+00,9.970622181552775132e-01,5.437059625669167506e-02,2.947905100501056492e-03,1.069421704834282172e-03
-4.558126969960492403e+01,-4.760999999999998566e-01,-2.657274171782444960e-01,-2.968917163110615931e-01,4.000000000000000000e+00,1.000000000000000000e+00,9.974312205540712961e-01,5.524917847883466238e-02,2.577373031130162674e-03,8.545658349260797180e-04
-4.651149969347441271e+01,-4.999999999999998890e-01,-2.655607913926275598e-01,-2.972410237097758423e-01,4.000000000000000000e+00,1.000000000000000000e+00,9.977550850184635500e-01,5.616384318740979403e-02,2.252236970273021124e-03,6.830393042779728035e-04
