eta_hat,V_RHE,I_peroxide_mA_cm2,I_total_mA_cm2,ss_steps,ss_converged,R1,R2,c_O2_electrode,c_HP_electrode
-2.697666982221515752e+01,1.900000000000123812e-03,-2.595073309286271557e-01,-2.890885693672660683e-01,7.000000000000000000e+00,1.000000000000000000e+00,9.725703337344692168e-01,5.244267214725544662e-02,2.745229616955362217e-02,2.789984154876405664e-02
-2.790689981608464620e+01,-2.199999999999990852e-02,-2.604532458209882773e-01,-2.895501968733694143e-01,7.000000000000000000e+00,1.000000000000000000e+00,9.750656749856191352e-01,5.158411023561498832e-02,2.495391013811415828e-02,2.188903153255616213e-02
-2.883712980995413488e+01,-4.589999999999994085e-02,-2.613245296477221813e-01,-2.899988226779653955e-01,6.000000000000000000e+00,1.000000000000000000e+00,9.774056577487958419e-01,5.083480705375654357e-02,2.262900223388995130e-02,1.719221879195148225e-02
-2.976735980382362357e+01,-6.979999999999997318e-02,-2.621083828719544262e-01,-2.904355350785355339e-01,6.000000000000000000e+00,1.000000000000000000e+00,9.795695199220615379e-01,5.021938344862252740e-02,2.046051075833939248e-02,1.352181047733223840e-02
-3.069758979769311225e+01,-9.370000000000000551e-02,-2.628141525844859827e-01,-2.908616946735537723e-01,6.000000000000000000e+00,1.000000000000000000e+00,9.815762444779936313e-01,4.972368068241719841e-02,1.844936926544664402e-02,1.064865857556469668e-02
-3.162781979156260093e+01,-1.175999999999999268e-01,-2.634543831308377437e-01,-2.912789038411752740e-01,5.000000000000000000e+00,1.000000000000000000e+00,9.834509112317342261e-01,4.932830044602717207e-02,1.659639842819239652e-02,8.395396661379079389e-03
-3.255804978543208961e+01,-1.414999999999999591e-01,-2.640090347920664438e-01,-2.916873963315320117e-01,5.000000000000000000e+00,1.000000000000000000e+00,9.851584074569823546e-01,4.906918426685662887e-02,1.488234983997928362e-02,6.628834995457892447e-03
-3.348827977930157829e+01,-1.653999999999999915e-01,-2.644918297235305804e-01,-2.920885732962009151e-01,5.000000000000000000e+00,1.000000000000000000e+00,9.867255442904335760e-01,4.892448903096099921e-02,1.330887471262248538e-02,5.240775387792514714e-03
-3.441850977317106697e+01,-1.893000000000000238e-01,-2.649055695647121178e-01,-2.924832825019637039e-01,5.000000000000000000e+00,1.000000000000000000e+00,9.881587915293754687e-01,4.889075084328881049e-02,1.187006136312238926e-02,4.148613690214911914e-03
-3.534873976704055565e+01,-2.131999999999999451e-01,-2.652673155160428231e-01,-2.928739418992743482e-01,4.000000000000000000e+00,1.000000000000000000e+00,9.894926825056606923e-01,4.894200962920199072e-02,1.056479460374182625e-02,3.287304513598886951e-03
-3.627896976091004433e+01,-2.370999999999999774e-01,-2.655501742604430837e-01,-2.932577612773706321e-01,4.000000000000000000e+00,1.000000000000000000e+00,9.906745932048477421e-01,4.912099623328474579e-02,9.374874126263614202e-03,2.608525059264083651e-03
-3.720919975477953301e+01,-2.610000000000000098e-01,-2.657729863887929311e-01,-2.936369718405875684e-01,4.000000000000000000e+00,1.000000000000000000e+00,9.917418804553304046e-01,4.939826494402833196e-02,8.299651482093809221e-03,2.072190440785837747e-03
-3.813942974864901458e+01,-2.848999999999998201e-01,-2.659398949212982699e-01,-2.940120097760182127e-01,4.000000000000000000e+00,1.000000000000000000e+00,9.927026624387582654e-01,4.976724415578305527e-02,7.332073377622088696e-03,1.647800000823495615e-03
-3.906965974251850326e+01,-3.087999999999998524e-01,-2.660547068029730511e-01,-2.943832353686947068e-01,4.000000000000000000e+00,1.000000000000000000e+00,9.935643269688474444e-01,5.022182350708437326e-02,6.464675152628389550e-03,1.311538327486199513e-03
