evaluation,iteration,point_index,phi_applied,target_flux,simulated_flux,point_objective,converged,steps_taken,final_relative_change,final_absolute_change,diagnostics_valid,reason,dJ_dk0_0,dJ_dk0_1
9,7,3,-0.5,-0.003043699973370108,-0.002434952421229352,1.8528679111868442e-07,1,5,8.338838621926968e-07,2.0304692224457077e-09,1,,-6.780287018003164e-07,-1.1706621044355424e-09
9,7,4,-1.0,-0.008740273241698985,-0.009232261526320755,1.2102623610253386e-07,1,9,0.0,0.0,1,,3.4102392540084355e-06,1.6056526929812234e-08
9,7,5,-2.0,-0.043322701962768204,-0.04429820433162544,4.7580243582300226e-07,1,9,0.0,0.0,1,,3.195225825992872e-05,6.544512646020824e-07
9,7,6,-3.0,-0.08934867941224929,-0.08885767444777841,1.205429375673622e-07,1,7,0.0,0.0,1,,-2.0938422372878736e-05,-1.12074775434254e-06
9,7,7,-5.0,-0.1446163132712558,-0.14613194469482438,1.1485693060533022e-06,1,9,0.0,0.0,1,,4.390707864555737e-05,7.55802287618484e-06
9,7,8,-8.0,-0.1746575923734992,-0.17372069183416722,4.3889131029965926e-07,1,9,0.0,0.0,1,,-7.944209453347841e-06,-3.1045969263601825e-06
9,7,9,-10.0,-0.1784231242969886,-0.1784657364677815,9.07898549802824e-10,1,8,0.0,0.0,1,,1.3454615448984434e-07,6.615894584823697e-08
9,7,10,-15.0,-0.18585321420393588,-0.18197600841567144,7.516362362276424e-06,1,7,0.0,0.0,1,,-5.529532535415952e-06,-2.7686078941947626e-06
9,7,11,-20.0,-0.18182516904847973,-0.18367343972033184,1.7080522382157702e-06,1,7,0.0,0.0,1,,1.2970771895923238e-06,1.9008741849050488e-06
10,8,0,5.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0
10,8,1,3.0,-0.0009641367069719142,0.0027938320608426053,7.061164629934705e-06,1,5,5.380141663397204e-08,1.503121307977473e-10,1,,-3.1496984656979614e-05,1.7564373804062823e-21
10,8,2,1.0,0.005300100699136993,0.0012601327973859285,8.16067032358963e-06,1,7,1.714657052088319e-07,2.1606959580908192e-10,1,,5.078512346503094e-06,3.430109186348289e-15
10,8,3,-0.5,-0.003043699973370108,-0.002434981109128533,1.8526932784177958e-07,1,5,7.586241078215227e-07,1.847236772833244e-09,1,,-6.780022476843268e-07,-1.1434000685584392e-09
10,8,4,-1.0,-0.008740273241698985,-0.009231499262106084,1.20651501562496e-07,1,9,0.0,0.0,1,,3.4045318165454e-06,1.5301032554005035e-08
10,8,5,-2.0,-0.043322701962768204,-0.04427133556782609,4.4995285832251835e-07,1,9,0.0,0.0,1,,3.108794653146931e-05,5.824292162366436e-07
10,8,6,-3.0,-0.08934867941224929,-0.08876090292800527,1.7274059771493344e-07,1,7,4.533889959174826e-08,4.024321847984069e-09,1,,-2.5655694738750528e-05,-1.1863297833261972e-06
10,8,7,-5.0,-0.1446163132712558,-0.14591517644303476,8.435227695010253e-07,1,9,0.0,0.0,1,,3.8364108808740596e-05,5.6290005310015875e-06
10,8,8,-8.0,-0.1746575923734992,-0.17357087942630392,5.904725148002062e-07,1,9,0.0,0.0,1,,-9.671817029231391e-06,-3.2882608137105437e-06
10,8,9,-10.0,-0.1784231242969886,-0.17838917392145315,5.763139995298279e-10,1,8,0.0,0.0,1,,-1.1181031156894664e-07,-5.0950930844164253e-08
10,8,10,-15.0,-0.18585321420393588,-0.18194288077748327,7.64535375301707e-06,1,7,0.0,0.0,1,,-5.830548973951202e-06,-2.6488129265662077e-06
10,8,11,-20.0,-0.18182516904847973,-0.18362062170742663,1.611825125261142e-06,1,7,0.0,0.0,1,,1.0850720446614804e-06,2.149758661532033e-06
11,9,0,5.0,nan,nan,0.0,0,0,nan,nan,0,target NaN (skipped),0.0,0.0
11,9,1,3.0,-0.0009641367069719142,0.0027874873777640422,7.037341636585468e-06,1,5,5.3719784904692946e-08,1.4974323040220505e-10,1,,-3.1372814346951204e-05,1.937460123287677e-21
11,9,2,1.0,0.005300100699136993,0.001259179966765894,8.16452018265347e-06,1,7,1.7236571226014858e-07,2.1703948924547967e-10,1,,5.075878769145358e-06,3.567997531212033e-15
11,9,3,-0.5,-0.003043699973370108,-0.002435766566702726,1.8479151347110727e-07,1,5,0.0,0.0,1,,-6.773253757632701e-07,-1.1233960451011126e-09
11,9,4,-1.0,-0.008740273241698985,-0.00923589062295353,1.2281829430080508e-07,1,9,0.0,0.0,1,,3.436005557302605e-06,1.4944073278460505e-08
11,9,5,-2.0,-0.043322701962768204,-0.04427657480412677,4.549366987406938e-07,1,9,0.0,0.0,1,,3.127269624568692e-05,5.498537732384629e-07
11,9,6,-3.0,-0.08934867941224929,-0.08872987829179353,1.9145741333844504e-07,1,7,5.770583426767759e-08,5.120231946764697e-09,1,,-2.7068146894471646e-05,-1.1447311661550663e-06
11,9,7,-5.0,-0.1446163132712558,-0.14580158311403502,7.024323001001866e-07,1,9,0.0,0.0,1,,3.543490627661633e-05,4.607812884173193e-06
11,9,8,-8.0,-0.1746575923734992,-0.17348097554016323,6.92213586244005e-07,1,9,0.0,0.0,1,,-1.0830658369937035e-05,-3.267373376233256e-06
11,9,9,-10.0,-0.1784231242969886,-0.17834167073228066,3.317341601888947e-09,1,8,0.0,0.0,1,,-2.8981550928730913e-07,-1.1672157256040056e-07
11,9,10,-15.0,-0.18585321420393588,-0.181922307871687,7.726012296457931e-06,1,7,0.0,0.0,1,,-6.123042064671666e-06,-2.437802063241611e-06
11,9,11,-20.0,-0.18182516904847973,-0.1835791351731139,1.5381985831834495e-06,1,7,0.0,0.0,1,,9.128955345865796e-07,2.2997313132124598e-06
