sample_idx,k0_1,k0_2,alpha_1,alpha_2,nn_ensemble_cd_nrmse,nn_ensemble_pc_nrmse,rbf_baseline_cd_nrmse,rbf_baseline_pc_nrmse,pod_rbf_log_cd_nrmse,pod_rbf_log_pc_nrmse,pod_rbf_nolog_cd_nrmse,pod_rbf_nolog_pc_nrmse
2825,0.0028005124988209683,0.0005070880956632657,0.544081570602055,0.27550425041123927,0.0012346626079620226,0.0033758576943470676,3.283713136495981e-05,0.0007358311238485093,0.003500583216266204,0.003955550179088723,0.00352803939737587,0.003970158260908181
42,0.0011942827153340638,3.497141483071151e-05,0.8684403157823047,0.456659570759103,0.0038563842745104365,0.005127545191210637,0.00042816215176421914,0.0009753177275261123,0.004591335131804893,0.0052449167512425895,0.004616004216145974,0.005242033033652536
519,0.0002163056366078437,0.001549614668417758,0.3486319059877168,0.262774183469903,0.002704113134015245,0.008798083341798147,8.055891750143789e-05,0.010750780666032685,0.003916805330554234,0.013639751269831309,0.0038752146983366165,0.011638958996780772
3095,0.02819375885782322,0.00011019024880856186,0.6920347434142083,0.414845739842685,0.0019987795694753293,0.002299233757832012,0.00010194789056011794,0.00026194646702338474,0.004447686284132214,0.0050402152059908995,0.0036607233240379213,0.0036822427945181007
1787,0.03362226217643602,1.2853910095145774e-05,0.7078374943530187,0.5310735125000922,0.0028572676329416077,0.003453796369272763,0.0014941233778452622,0.0022460948055295685,0.005975576852079171,0.005348619787936833,0.0044340427881688765,0.004842045365991578
1491,0.0009436566193715101,0.013336582560341356,0.1256265734643195,0.28170382820392903,0.004198485545984775,0.13650056544925246,0.002342337163125836,0.6409278344202749,0.006196380791586854,0.6401780001799352,0.00621071618739816,0.6411388514313285
1359,1.891071659491743e-06,0.00021834772051220407,0.4101663286157431,0.6210151985408185,0.004393134276405825,1.6882766994123806,0.0010308849997646835,2.2194824079230533,0.006119411886598212,3.047772841104112,0.0062057437195824445,3.208870306147598
2322,0.0022024330485523854,1.7554607828988213e-05,0.6216370069062708,0.23898745345894204,0.0043163810803220175,0.004373656542253308,0.00015860313320879233,0.00020041598671404157,0.0037533517744455787,0.004314950510965416,0.00379689899558031,0.004299563900762843
1592,0.004982842583639217,0.0007277176382092855,0.5832151792280162,0.6160501318445583,0.0021924945480708683,0.009123675874709273,6.0560261292110706e-05,0.0037715659992523867,0.003278843880839718,0.009004958953399108,0.003259527188862639,0.008649662566361457
3068,0.0014058613691403682,0.0004749922247107287,0.4884211404905057,0.39139010174464894,0.00186888729147644,0.004660287496792458,8.260346169722545e-06,0.0028125871263653466,0.003960892526301597,0.005223117150809298,0.003981633286739407,0.005037076256336789
580,0.9674844984469959,1.5484504946830673e-07,0.6662391716094526,0.793757934452321,0.008239546382365385,0.006927259574655501,0.01166183545977923,0.015870376532213733,0.012752255997478628,0.016623428510742177,0.012723399738077413,0.016243258930193016
2736,0.0004978861736331015,0.004740563494691936,0.31624971094081555,0.40336167899522096,0.0023299828466355264,0.07153088800016522,8.288761414936486e-05,0.04178034976783889,0.004164170084686844,0.09577833837262667,0.004185163350740293,0.09578111291879328
605,0.8343672778528758,0.001290602302194871,0.10581462322163261,0.19986525108694847,0.000783801305656818,0.006471302872777458,0.018614576798107123,0.0206909240864818,0.017983821670798126,0.039380636235487855,0.01860274605682397,0.020717794695724132
1670,0.000662009851202139,0.018757124374209268,0.25719102673763583,0.7912210535118722,0.004540719493159391,0.06029472783722799,0.0003605253359353032,0.0479571622226983,0.002876038181990423,0.04265946915172501,0.0029428812561571576,0.04764996018886718
2231,0.003147010448417902,1.6029640269648598e-05,0.5926733408819669,0.5257539486228259,0.0030681855649028573,0.00584920445148962,5.3576941832839925e-05,0.003528864616510129,0.0033526447700416013,0.00567171152608094,0.0034264239840392945,0.005337724011801741
2785,0.00528891685031644,0.00011321495040605003,0.23027711386474145,0.5218423512807397,0.0014338738434091626,0.00861786331265543,0.0022763581088675717,0.007805769272272374,0.003029710274734466,0.00874382109151911,0.0032686949100985073,0.009168057289910353
2733,0.026181965008587643,0.0030576262350122986,0.590168291343954,0.2571556590669093,0.0010813317491247946,0.0029131084687039088,0.000314722078925309,0.0013039644458785423,0.0033160481969728914,0.003425517008491197,0.0029162824224164413,0.0026793667228225816
861,0.85065110057522,1.9360611970572163e-05,0.7417714610641903,0.6969941291720183,0.0021087316089904496,0.0037114227496444297,0.012738544085114496,0.01322509422657339,0.015413370989087512,0.013553471647024008,0.015015093523291752,0.014398164655167155
1376,2.5899748145163717e-05,1.4247578414369413e-07,0.26581641571568315,0.2206655968939607,0.0026301003000711058,0.011461705665050689,0.007248404790177233,0.030882917108426992,0.007735650733849323,0.03166126293579211,0.0078464865017892,0.031178759560095946
2557,0.04689629638624016,1.7066471548433597e-05,0.6272717322765651,0.3830790120704778,0.001224289110293466,0.002481384303318236,0.0008832778503090485,0.0036735108536634638,0.004918073372419601,0.006348255398707516,0.004017484041122869,0.005623370844714146
856,8.41573118392833e-06,1.9370321652110575e-07,0.49152994073474854,0.7918797247166828,0.0016577460510609904,0.031751947228347475,0.0008785358071206846,0.0363768037924122,0.005799403451649852,0.0438193792213359,0.00573960829402485,0.04371113896243082
1639,5.438402120197422e-05,0.03237007710785325,0.45125097764691713,0.3773009582059349,0.0035729231379992717,0.5603630433229305,0.0033746749101566586,0.7453875350617702,0.0035582486499111366,0.7632874752699682,0.00369929005016081,0.7704635864931278
1015,2.361384294727974e-05,0.02334451114871274,0.6500032876142381,0.19246263126004615,0.00392876021269351,0.020596330520303113,0.0007866008855756058,0.01868160939509357,0.006115510211715704,0.025692109078969176,0.0062999908322381995,0.024542261213220645
2104,0.025428044308073657,0.0007961018169957082,0.8209803021455909,0.8177639800781714,0.002937069969516442,0.010993686408971477,0.0003384392737093368,0.005455029095947513,0.005957578675796074,0.010933469404644382,0.004973218375762388,0.008001673138888561
1992,0.0028600187208701745,0.002594438921357887,0.5377862443384664,0.15978340617531858,0.001334820657947157,0.004586570984073718,0.00036015649068897994,0.0017458460028577313,0.00380334543178688,0.0037602615141829982,0.0037355099601849976,0.003759611856988655
635,4.017688858720042e-05,0.04686395095648426,0.4328471473793343,0.5092758293296493,0.005552357371491951,7.195212535410157,0.025024232820356734,41.792693196950864,0.01349530471958442,39.299336197294195,0.013510300914544266,42.31760349949748
2634,0.006226999284217712,4.6454771929375516e-05,0.399435911264552,0.5051288715908142,0.00245125722150061,0.008135606415102142,0.0004071605039646004,0.010953887339641208,0.002095990663243644,0.01048724429072773,0.002182087600594657,0.011198950959067396
2425,0.07745638668003062,0.0014128708736404897,0.38318411126502583,0.250416029112594,0.0036951146675609195,0.0033660115471814077,0.00018719805974086608,0.0035527621751000296,0.0030084816561769556,0.004946185128011436,0.002240951269347398,0.0041978097350448985
2002,0.002836491090179705,1.7670365129937085e-07,0.5895632217682278,0.6220544800703928,0.0027696090805801325,0.008594188358514958,0.004050429757078383,0.02563892579084347,0.004935141199638987,0.026198811526762,0.005210539001472277,0.02592801275536962
2295,0.0009960023196167863,5.49390291768087e-05,0.30643436803641955,0.3458786043682736,0.002483569592274924,0.004913836665349204,0.00019612161429752228,0.014191158430361998,0.00287139883496545,0.01319513773184036,0.0030198458934823182,0.015580317962043514
2226,0.026666070071803664,0.007442034152618723,0.29237538886902464,0.5142861405104828,0.0016182913544648782,0.008525282735948408,0.004167638778294514,0.015820239233721188,0.003925510456018151,0.01562879617352947,0.004713626376902765,0.016593355477685173
1020,0.0363375505916286,0.0007106536518863215,0.35998547678004456,0.3707337866521042,0.002012202468144463,0.004645352367563368,0.002111487534841201,0.019289733501457643,0.002483492776447035,0.019884859986000803,0.0029856732901454453,0.019204798231982744
1463,1.8915269761747555e-05,0.04254304556077107,0.7218631516350226,0.5805032355086792,0.0036575914141255645,0.12646650619352753,0.0012130614005729584,0.4470562263035904,0.0065508222387259864,0.4312905679181254,0.006788199515872191,0.4503428324408629
1696,1.824469173996276e-05,5.7817006588465625e-06,0.46990538682693395,0.386705525186141,0.0029319856773564693,0.006750447175633066,0.0008481444238128737,0.046805189287913475,0.0034561615927866094,0.04969247798649845,0.0033231827447071393,0.047229585985321114
2374,0.00021965303490978483,0.0015331379486461022,0.5446522955847289,0.43982666818008653,0.0019727734633606187,0.006339825321903121,3.990632669333983e-05,0.017301029539599236,0.0032134867030575113,0.017645957942587887,0.0031618976452932844,0.017755467972442037
2874,0.023206583712906795,2.6263075161858866e-05,0.5378266805796688,0.3959364550503145,0.0009267384259822505,0.004401623658997419,0.0005281708411476928,0.0009457259200565844,0.0027265409657827307,0.002904710488035585,0.0021799880838878436,0.0025963426939499073
1599,4.372516340434791e-06,0.0004013895878825383,0.2663526150967407,0.29434739337721866,0.0024422530330702776,0.9523716513594974,0.0031051982655901584,2.9112366513164547,0.007894210965719529,2.84131089507204,0.007962143883653976,3.087019715709318
2699,0.03730949140913952,5.4029396745172326e-05,0.6980997358114938,0.39727411954879754,0.002549299397394225,0.0026131611886579904,0.0005308563256835359,0.0007779331604773469,0.005446504993941567,0.005692387183700355,0.004324879110163947,0.004472353557748749
1457,0.015035345798747936,0.001940242410386991,0.8960121149417012,0.5915917895988967,0.0024362853893047337,0.008381585415332987,0.00033229190780288096,0.0034386530931697122,0.004965862150937149,0.00559041991483451,0.004250701937304839,0.004654209390557258
1631,0.0012640150119005247,0.00038575925811049766,0.2217870255976113,0.5961112647950432,0.001626383442667361,0.02565861272731608,0.00017164432958480393,0.009121660357487566,0.0042384569617272905,0.016998804811750014,0.004254767226051925,0.017837840765413185
2801,0.0019324107016809946,0.0024754809604755528,0.34679734518935884,0.6916023172291268,0.0019204688459708201,0.03708584718257874,0.0002960778150003889,0.007471995562210886,0.004683382224903341,0.03495111201295948,0.004770956458941676,0.036194125783145785
2554,0.04577281404956692,0.00015375188774071073,0.5084738781530609,0.29842024354843044,0.0009741714680922124,0.0027658652919582798,0.0011528766014784351,0.0025014732714918287,0.0036309565972988097,0.0039640507620905315,0.0032493266172315084,0.0041255161035836626
421,0.0015818744476096616,3.1230192947647975e-05,0.8812911740156251,0.7525727790023984,0.003569868614160386,0.007320718344050973,0.0005367221114335984,0.010485056934746901,0.004745407235607674,0.013138713488356659,0.0048799530554635975,0.011797536095343043
222,0.0014222121041085945,1.2886353879372468e-06,0.6729881272073236,0.7524651045248861,0.002499910562530167,0.005632888426880935,0.0005407103563037816,0.011465395954944507,0.0036022067557625157,0.01310164238961731,0.0036144616350601657,0.012178664011060823
2982,0.02972643754667162,1.3821379323271688e-05,0.6532561561200013,0.6709396781152377,0.0030968748054877983,0.006212144631908421,0.00041981247560837754,0.008694046588197496,0.004416102718504885,0.010337333887371339,0.0036273928263483688,0.009461676447998286
1488,3.935854282779304e-05,8.276592090673719e-05,0.28508450702482513,0.7666712578908065,0.003344337645751088,0.16643285572031427,0.001397711431492305,0.5291558569694544,0.00452486332468733,0.5084988798374076,0.004456326274930482,0.5263562186722345
2655,0.00015116349286138693,0.0002088698573886484,0.27357673645216085,0.609251961153717,0.0025656187446532917,0.061614272164789964,9.025213735132397e-05,0.05216295072641477,0.0043156387294409895,0.06016978441359546,0.0043103880423850365,0.06496620389920062
573,0.03139688337416576,0.00018821690990047577,0.43674559955226233,0.1510608464861345,0.0031191081622907292,0.004795918251399482,0.0027371287835981518,0.002950465998466866,0.0036536378917324235,0.0031407908217444594,0.0036034962298937987,0.0037154851210974586
268,0.00021830916392324572,4.994333474435807e-06,0.4786244285458442,0.6391309318325524,0.0008545042943992535,0.011510933096078584,0.00014563651559796454,0.01462771746336028,0.003478667092998698,0.017476774567823334,0.003324693781868179,0.017607765788708426
360,0.00018980210381513063,8.404972065008418e-06,0.4812882114985062,0.7257806990098754,0.002805630639276938,0.014595220150145707,0.00014292029345589998,0.010640171963861321,0.004316291193221086,0.019068714282553818,0.004120729346727175,0.01939102940441101
2990,0.01381970875287319,0.00021461999322409345,0.427460792039563,0.3202713648820624,0.001393964581356298,0.0024230594724892044,0.00032131867724473064,0.003698691859052148,0.001368806207394044,0.0042933133148276535,0.001393346412239312,0.0039038993582074777
194,0.00275251297592406,3.753132485178606e-05,0.20970104175784274,0.4212398319603683,0.002366101743881592,0.01156182003838778,8.963745807529141e-05,0.016359814478190012,0.0027942753135186764,0.01686579098627837,0.0029075692444015576,0.017993020365769913
2158,0.0003691826595319158,0.04921290281377102,0.1621263010593394,0.15409565130872624,0.003154300725490137,0.7915395095764545,0.004187823134033336,2.1817099081094034,0.006937840600977079,2.0560492904314267,0.006815344260269513,2.184348682468965
2885,0.006221071007213606,0.0009659294265782592,0.6558387951940299,0.288652753634509,0.0013976748652859102,0.0031540447186738352,4.4955227116640455e-05,0.0002959271588030484,0.0028166206649991128,0.003070677273173578,0.0028511725435305486,0.0031824180696189445
78,0.004867884001850989,4.034696959186624e-05,0.4323382694147657,0.33316595652413117,0.0013629746556713797,0.0031544073230538746,0.00030611212798421013,0.001034830095875505,0.003194328643895627,0.003239818134102073,0.003200789725826227,0.0034095493133407904
1951,6.94717909656158e-05,4.818098010442707e-07,0.40775995906625506,0.427682918847892,0.003889576138474613,0.007765830642062124,0.0003367673549518007,0.04825696993244843,0.003949835917025508,0.0481899966336136,0.004027471353089581,0.04857714968546702
2264,0.004816522411545566,0.0001403654491673562,0.5684591755735762,0.6761675505153089,0.0020627389875205507,0.0045785949535911705,0.00020197845961730302,0.019132408132828287,0.0036836888007222863,0.01973014408929485,0.0035688189119335366,0.01962980839857495
2703,0.00019026017934017963,0.001048012028430876,0.380062292074622,0.5895691290537284,0.0015500030976639929,0.07959828065205779,0.0001445970842372884,0.017142912269261706,0.002986604942452601,0.10459936689060485,0.003048562728531599,0.11116838268296816
2152,0.00020005021429943533,0.017489317296906733,0.6373629272360463,0.6967402039696707,0.002764090628101318,0.5527138234847632,0.001265389127528683,0.16225709185149925,0.003272216490565008,0.6418159854273009,0.0033136496451669347,0.6575924474216821
3067,0.00046677523499081224,1.4730688687291893e-05,0.22871039950115993,0.4805897707169167,0.0012474297531012578,0.012387565785523627,0.00020657251857360496,0.006126731833448196,0.002118221365693668,0.012991571635140526,0.0021853158904707264,0.0132720727590392
2893,0.0004628629451398029,2.176182447521395e-05,0.669040135038206,0.5338826943555302,0.0044602820385125025,0.005711278416554058,2.2152303908276827e-05,0.003949233735581742,0.0031270234675639563,0.006874482938977432,0.0032195315005870725,0.006700336267490938
2830,0.003924987030176489,0.00012722494391535487,0.21289429931463685,0.5651033907412224,0.001504875745229838,0.012609923390166469,0.0015231655806442622,0.00568370330465808,0.0026073952363431714,0.007078629764526569,0.002846506958577858,0.00787332534735523
312,0.0005063456429452746,0.0002691471228432918,0.3196206051105469,0.6282789976959244,0.001551918840329656,0.025818994552772954,0.0001486284437093258,0.011838796369397206,0.002849606491195538,0.02100160855390217,0.0028055874684610217,0.022432098045311894
2449,0.00025166418711472787,0.00539964229465415,0.5232400626637848,0.30579124714699074,0.002667193140400458,0.005475395116544609,0.00010309779736959134,0.00802278469938498,0.004223251119422998,0.009301390185056971,0.0041719546587354606,0.008884520793267433
2066,0.012362978460262186,0.02150834073047499,0.5664780263909565,0.34673408666440714,0.00436159049908975,0.0055282915680772895,0.00013853306902329105,0.008094595141423463,0.003550608169091534,0.010264957252619576,0.0034688533386342236,0.00953610705615229
1885,0.7518509799334625,0.028517171872693387,0.417472084551199,0.8860127914163956,0.009465022897201053,0.011284140046927463,0.020290354179401768,0.024772444609774145,0.01974307405271637,0.022696586721472976,0.020254870807795165,0.024837269118422562
1973,0.008427615310424488,0.0009251876622680702,0.26688225807666743,0.7630045486241351,0.002408742818922941,0.0337209068198164,0.00034375245891944293,0.008023094606623298,0.0026145257147517503,0.01234695124839667,0.0027111036098868475,0.013239278872717005
168,0.002336025948359036,0.0002825857667863607,0.8865257426643195,0.5479398637660996,0.0014647092506821077,0.006674930918702269,0.0004685731883118668,0.006050033318733208,0.004522035143112485,0.007810312412255439,0.004549073611829117,0.007708115857139984
1092,0.00010896882991122238,0.00090789684574204,0.10196395179615428,0.6259309842680796,0.0035392973347190344,1.6174391050537007,0.0019756810777278536,2.4620285092250582,0.0077447017233962375,2.362402306698438,0.007735445364438965,2.4492972532391675
1327,0.006382937442807919,0.0021122441129159076,0.31044266321862707,0.7245661126026085,0.0016253271154389047,0.030212787066872943,0.0007366054013557699,0.009557799887125157,0.003168483972171788,0.017855099337423307,0.003350417423614187,0.019114213169906646
1611,0.00011730207718018616,0.0012453340557535889,0.49213195067570925,0.5645995445762051,0.0020027217890393667,0.08501643202230065,6.425891737262926e-05,0.0968855340017197,0.0027958100128712654,0.16251031927880713,0.0029503103922003623,0.1690554217790508
585,0.002089337094288488,0.003911793965911071,0.6667488857839964,0.6225161628401976,0.0011893840683283932,0.008606323084698978,0.00010285998344907638,0.0026804720099358505,0.00472734676574116,0.008158615780796834,0.004853600830474151,0.007889870681594822
1664,0.7626317959882126,0.0030370145850593068,0.4045679543204229,0.29228180841591445,0.00928466657517862,0.006629035395308533,0.015766822082371814,0.01613599859999326,0.015384045261586958,0.013696879867643525,0.015792901073462255,0.016067460981555915
2157,2.0972399797499856e-05,1.5063815911476976e-07,0.12449869764636064,0.32217286819781477,0.023048768796996542,0.21443618801953693,0.020495566133085064,0.2035920645963756,0.022964865978322035,0.20810843076845276,0.023055462341336173,0.20867051997247554
1456,0.03811577043863633,0.01207478426813522,0.6486969383140628,0.3853010364514564,0.0034505589050740416,0.003244631078649031,0.00038293682080909545,0.004104516773914967,0.005615201832290044,0.006237513131924734,0.004877046105225071,0.005610411127666497
1108,7.950216565888781e-06,1.6641880793539312e-06,0.65642806721356,0.5273813848807017,0.002011261090040794,0.00622908788069756,0.00020198700105153157,0.013636866719223414,0.006722387871912474,0.015198866878980855,0.006634602932648002,0.015852018446933874
1272,2.9122962890983364e-05,8.71909161550974e-06,0.5411440208302482,0.10270484178761168,0.003578738764262,0.012445608500491624,0.0012030739429279447,0.013943503111691086,0.004281225995056445,0.015536298946127946,0.004339109155414979,0.014681279963946983
1350,0.001764136733270971,0.03524369210301121,0.6965994313038893,0.35369479369070567,0.006299000334636789,0.007777287207888191,0.000706001517450276,0.01244633962993499,0.004372197329662058,0.013364755066233625,0.004237200512878595,0.012980683492652259
843,1.0582748702968344e-05,2.0636449865459245e-06,0.4191645854572429,0.7400769739489335,0.003888255613641901,0.047716838140661334,0.0007372209793259583,0.033576731339876265,0.004913030846471739,0.05031084549517329,0.004698269202698163,0.05165249883112141
2766,0.006329170684014287,0.007186629997100026,0.6068042292280715,0.6398674535147479,0.0034421842811775665,0.017592881678707272,0.00011235684760141772,0.1053593185995524,0.004112317669214292,0.10581720119489126,0.004103561118203499,0.10583763236217696
2768,0.000979859795705951,0.00025179002075835863,0.5288834881452729,0.6687173153780758,0.0010085651594735228,0.02254059338606607,3.4895974285229646e-05,0.009738600608024743,0.002968655721224615,0.01442886992004082,0.002896219510165362,0.014726391036436297
2028,0.021249603925312513,0.0004956063177142189,0.5428239883763455,0.7356508634072052,0.002983218364991068,0.011741856532683396,0.00035007513345318105,0.03349817572223138,0.004481026679186314,0.03167339505397076,0.003787687735795908,0.03344126980909131
175,0.0026005440471180536,1.4560269242219124e-05,0.600407721254659,0.7565704421709877,0.001754688281604723,0.008064882101703443,0.0004664383305535796,0.01843844206944026,0.003940754035232138,0.018239240077612916,0.004027175685953016,0.018753893908499544
1141,0.0002458376259757193,0.0013491421525071352,0.1067228031448756,0.5217342895699579,0.003346840161553811,0.2955038756953678,0.0019738823334031785,0.726334803551791,0.00793938927883228,0.6790402732663371,0.007904428575014562,0.7311796553659204
2030,0.004303005933291255,0.01998069119302399,0.2322059122525954,0.8265893429116017,0.004696809964632385,0.07348333220847657,0.004203267079275738,0.019122282205258828,0.006865025482410259,0.02343786754368701,0.005717887375500411,0.02015301364531753
1897,0.2629733897826984,1.1401977004328193e-06,0.7861433829872104,0.8298338579490709,0.0020003946018985856,0.002726048916393228,0.0054433570124591485,0.008698996547689632,0.010092814057903845,0.008430077790669788,0.006957648535389078,0.008878750903914033
2178,1.8807920671120065e-05,0.0001915469451950869,0.15448589219751702,0.16224882908910343,0.002601911537992451,0.11971168536245734,0.003287330984744049,0.35151448942232033,0.0072582938639399065,0.3787553274065045,0.007282737434701966,0.3623384628804628
2384,0.0013447723654112544,0.00018189280158096644,0.4698983371085969,0.46697527431812286,0.0021824439043833907,0.007158537102399902,6.794011705590056e-06,0.0004986602398214535,0.003141997779324259,0.007874451359922355,0.0032199125644511674,0.00784073445727617
809,0.002383173124258076,0.0023286146564876513,0.3652564013075953,0.13051736892732252,0.0018644690749596545,0.005896897345385149,0.00010292467154935395,0.008446899054221978,0.004706163380738491,0.009487850208492611,0.004665894627059468,0.008748047979435803
2051,7.763377965000928e-06,0.00019750738940045833,0.48567340687780536,0.6033801706563213,0.002339647932041295,0.41733689401434154,0.000779363930338713,0.4654423462041275,0.0038596403055842243,0.457793954381317,0.0038990322097191697,0.5133935063225108
43,0.0007365155930678182,3.3722898131214045e-06,0.33342383562117717,0.78386388873846,0.0020861566655025585,0.030210846387361157,0.0008789886076859921,0.021989026652391986,0.002190129430977334,0.020224256491901915,0.0023499213594057643,0.020874422935420196
2044,1.020780878300062e-06,0.0006900893417682244,0.8430686965716402,0.736662997895739,0.004988582141480052,0.22474604203939963,0.0013029952571871459,0.707639389045924,0.010393791779045971,0.6793741100225739,0.010455868712222992,0.7089833885798418
769,0.00012682374870481375,7.997884858497336e-06,0.39180137933740256,0.5846289846277134,0.0018909462067285172,0.016704845258059903,0.00010168428300638665,0.009738943010422128,0.004041593073505155,0.01918469183240201,0.003837437665785573,0.019905126693052343
2612,0.0009858230437467495,9.432169404177881e-05,0.6173483587719275,0.33204246598451037,0.003376966870410794,0.0033630332305248337,4.614419401029592e-05,0.0013031793261010264,0.0036836669724096775,0.004992910461854763,0.0037104576479251067,0.004840047240549927
826,0.00025997110004995845,6.889439905029645e-07,0.2706160782902321,0.21232188204120128,0.004198526251098272,0.005965693168422845,0.0007392064791021157,0.014542481097042453,0.0071636565120508314,0.016344441487064876,0.00707469964996362,0.014619064990493794
1216,0.2830717073143228,6.0480796047022215e-05,0.36187264785098516,0.5141916128158369,0.0020750535802636265,0.004099858470414021,0.0020515521913855345,0.006481304461668894,0.0010809204638039904,0.00976716964097141,0.0021943077503102765,0.006551583528471858
1056,0.00014889669358580566,9.608943088892527e-05,0.7962075783124022,0.5525467249883523,0.004528911600234168,0.005398480887686248,0.00013477531350962167,0.014828531068424062,0.0027454145461740546,0.015988461956637154,0.0027713634517305854,0.015318808407296413
1675,0.003603492872917927,0.09375916114124756,0.18025540481669444,0.8922771907382722,0.03848639820924583,0.08187745335246249,0.025310269685547886,0.11048256745883482,0.026229719013848816,0.1123602433382216,0.025510581998853185,0.10872027723177831
1871,4.3485790551112936e-05,0.023136552242618534,0.6395809741220659,0.5265058756258694,0.0026909672565084176,0.08349467628360986,0.0015953856527173625,0.4386355370689731,0.0042029089437618395,0.4263453723105502,0.004389079294585884,0.441228755748126
791,0.000926329338004587,0.0027899186369837055,0.19606895397922747,0.2810430993725287,0.002441882044003709,0.043578947426775407,0.0004208093011854916,0.07069290114135,0.005143161114106431,0.06873846296301324,0.005141502040048995,0.07671107733975593
1299,0.09719689184339261,0.03681125445561339,0.4793004665962578,0.6159926610442514,0.002432649712090706,0.013360004309487538,0.001443273317386071,0.01747471842834296,0.005096022432933205,0.020308371375115212,0.005391621146826282,0.021782205324345175
1202,0.0005384453884706964,0.056577678298375,0.5157010905183966,0.10226462115032274,0.004097192408402444,0.012812848789251579,0.002534681432625996,0.029447848358154848,0.004859419615766471,0.03081658748778085,0.005091425785674554,0.02959433167803793
2451,0.05766920779425235,0.007345355674473692,0.3168433152674535,0.24014476670214494,0.0032870833427964662,0.003794724384044871,0.0026404119197886156,0.004079270336994062,0.002535974859124508,0.006987867552613897,0.003507868112978088,0.004659533075281724
434,0.004085260847173118,0.00025161957012801036,0.830263999882513,0.6217435661913424,0.0018626339257190748,0.007000537636331685,0.0006682757874347933,0.015635744191284835,0.003986151740575289,0.01580602983024029,0.004036854888632285,0.016066459517567393
1183,1.0127942991014044e-05,0.0012727961528889496,0.23623943506195233,0.8989526957490286,0.006222888239392221,0.042276434621290285,0.0015474793448218068,0.04636259150113669,0.0032848732806692498,0.047338768492113534,0.003422073265483167,0.04617535597851655
95,0.00018257810201208514,1.6687967324405613e-05,0.6586921276458095,0.23546803311957745,0.004249981910098528,0.004912668317687365,4.445013325054846e-05,0.001140427007011668,0.002009866289831246,0.0037854541864827743,0.002048430797779166,0.0036513357389120348
2018,0.00013706027277867749,1.7625214551534238e-05,0.667842533996754,0.651094317644669,0.00229440438553975,0.007219024409079828,9.357353622777471e-05,0.03913612157567408,0.004110816521144129,0.044071709643794775,0.004145863465817417,0.04057389761045256
819,0.20826931847476643,1.8714824892184457e-06,0.6292730067442507,0.5367645430260077,0.0020916842238872316,0.0035695722161810405,0.0042099630414349455,0.004885329048969556,0.0041348040171552145,0.005447047409511908,0.004929018446845002,0.005083260135157079
2117,0.8743921409769048,9.65065454335579e-06,0.244087657729532,0.18905259592470142,0.00780675332221599,0.007546222559281863,0.006473613496529952,0.008644774717883115,0.005800094407837118,0.019014757264106896,0.006496101249798365,0.008671610423068486
1792,0.03237394552838221,0.0886114826063502,0.23543675158324018,0.3010059160051808,0.004416455629956324,0.04317169501909296,0.017511094536685298,0.17324582689575296,0.020520684803497436,0.17149128560505042,0.018874862121769732,0.17547868832923832
432,0.001957734805201243,0.0002979049591624886,0.7665408552631745,0.6401084701035622,0.000838972473110931,0.0051740645473553545,4.7747701757212706e-05,0.005680593890798018,0.0042580388443201325,0.00782018944818087,0.00431357168436138,0.007333839915885882
2579,0.00040654839365934754,1.2938062829883285e-05,0.4622524208095144,0.2974517338724656,0.0027791954351219458,0.004718388735442002,0.00010371002341148438,0.0038071242629947135,0.002971882705365476,0.004910387343678477,0.002993160073467241,0.005037290689479263
2665,0.053429468265901836,0.002322052104347095,0.47730185145910903,0.5044588982784577,0.001626442104519051,0.005064589331793353,0.0013015021609934418,0.007709056428200952,0.003872161844125402,0.010189795109026366,0.0035211514276742495,0.008860528771901034
2639,0.003405559525126352,7.127918176415422e-05,0.6161867717181062,0.5103459083358417,0.0027089470463478264,0.00577763754723283,0.00011471855286373284,0.007409995135794329,0.003387975717211714,0.008524850839103103,0.003507917247929601,0.008414331852646024
658,0.0015862566180509488,4.974546465236138e-05,0.48107056939320647,0.49499593971049816,0.0015786007457515851,0.009736720111086337,0.00014796975430632516,0.014106125763371355,0.0031106678519205165,0.01710438481309858,0.003256576425134697,0.015306564973757115
1874,6.685263797174016e-06,0.012508167989416313,0.3495558505976889,0.7335399776892656,0.006158592521318693,36.70449392827606,0.009962962944050226,270.93866550785515,0.006606721998474541,257.78170105218106,0.006528846927314374,271.02958574582266
587,0.0024835801477167572,0.00012933730111273412,0.12745445541233735,0.30360581503462913,0.0026769521332324193,0.016448998172209177,0.0016743167553532389,0.035847123970293854,0.003986598379314849,0.036512208554562144,0.004117810090705404,0.03691451109232648
2784,0.03083241600182716,0.00012687663619224767,0.5217611088010112,0.6586013371208523,0.00207102377901268,0.00927004833511363,0.00026703263590891916,0.004753315245698041,0.004570802789201207,0.007498788295113606,0.004240699284437094,0.006781041266909935
2519,0.00016533119562739564,3.7071491828095365e-05,0.6206126742096887,0.6875227375547956,0.001514485868391068,0.01322538742614603,4.775689902173985e-05,0.021281174713300252,0.004278883136259094,0.024061273651778868,0.004219812541996274,0.02484154220233954
1193,0.044787251507635226,3.8424868083178624e-07,0.35767830686974966,0.7224555979385591,0.0015222770691517597,0.019727443521896065,0.000788980149698079,0.007161942346485129,0.003598328986512457,0.011474801704301662,0.0035379996418707623,0.01048738883619519
